action,startend,xmin,xmax
0.0,0.0,0.0,0.01
4.896527677959896e-25,6.724635067790163e-21,0.01,0.02
1.0278466966440192e-10,1.7486909200670198e-05,0.02,0.03
8.66356231199461e-08,4.8654697350040965e-14,0.03,0.04
1.0823334589682432e-10,5.378354192213928e-19,0.04,0.05
1.2378636052930332e-14,3.8795955251374174e-17,0.05,0.06
2.5015874773510652e-26,1.0661077487871397e-15,0.06,0.07
2.6760310271574287e-34,1.0861071021873996e-22,0.07,0.08
0.0,0.0,0.08,0.09
2.5246359623396256e-17,9.987142969490679e-18,0.09,0.1
2.1073373090985115e-07,3.4674902368275744e-22,0.1,0.11
1.544680248167325e-25,7.886999775963467e-23,0.11,0.12
1.7722344623948618e-18,1.3658744968392256e-10,0.12,0.13
1.8210750750911782e-21,6.5549592663527445e-12,0.13,0.14
1.0699000574376782e-09,1.760578015819192e-06,0.14,0.15
0.0,1.0,0.15,0.16
0.0,1.0,0.16,0.17
1.0,7.083878793898281e-36,0.17,0.18
0.9999969005584717,0.0,0.18,0.19
0.999998927116394,0.0,0.19,0.2
3.9381738430217805e-13,1.0,0.2,0.21
1.7128370227640647e-22,1.360521001414483e-10,0.21,0.22
4.1203821775630347e-32,1.2243746109019644e-16,0.22,0.23
1.5073793366253854e-17,1.9153381642044137e-16,0.23,0.24
5.811030237096683e-21,0.005433411803096533,0.24,0.25
2.521436022213247e-13,1.0,0.25,0.26
0.9999997615814209,2.5261749669880373e-07,0.26,0.27
1.0,9.821119473230056e-10,0.27,0.28
1.0,6.943551289495531e-10,0.28,0.29
1.0,5.6089822848029775e-22,0.29,0.3
0.0,1.0,0.3,0.31
0.0,1.0,0.31,0.32
9.507265801657146e-22,1.2908092066578909e-20,0.32,0.33
4.400078523758566e-08,1.389995735167689e-21,0.33,0.34
0.0030902621801942587,6.894993020978291e-09,0.34,0.35000000000000003
3.232335075153969e-05,0.9988915324211121,0.35000000000000003,0.36
2.6610263304041946e-19,1.0,0.36,0.37
4.494047121709978e-16,1.0,0.37,0.38
1.0,2.7935917468191462e-12,0.38,0.39
1.0,3.3437059035504484e-17,0.39,0.4
1.0,2.901963363830449e-23,0.4,0.41000000000000003
1.0,0.0,0.41000000000000003,0.42
1.0,9.350543282012812e-32,0.42,0.43
1.0,6.625041727169908e-17,0.43,0.44
0.9999998807907104,6.24878779831306e-08,0.44,0.45
1.0,5.499784144577999e-21,0.45,0.46
0.013121671974658966,0.9868783354759216,0.46,0.47000000000000003
0.1576307862997055,0.8423691987991333,0.47000000000000003,0.48
9.089907146279437e-25,0.9991129040718079,0.48,0.49
1.3702204690214128e-23,1.8821853885214348e-25,0.49,0.5
1.6134970139208332e-17,8.101334861633827e-24,0.5,0.51
4.415943635408804e-23,1.7744015579648125e-23,0.51,0.52
5.3465301965842675e-17,1.0965077734681472e-08,0.52,0.53
1.824283148078536e-18,1.250371383813985e-18,0.53,0.54
6.715642371091235e-07,2.8146170063404077e-25,0.54,0.55
1.7054302414720723e-11,4.830458705780242e-19,0.55,0.56
5.02808674696098e-08,6.485697395808288e-13,0.56,0.5700000000000001
1.518724816046424e-12,9.414792213131337e-24,0.5700000000000001,0.58
7.372733066418613e-13,2.2305067389160174e-19,0.58,0.59
2.870094379410352e-16,6.449442480516154e-06,0.59,0.6
4.042211843025001e-10,9.68070228471972e-14,0.6,0.61
0.0017297279555350542,0.00013089437561575323,0.61,0.62
4.239058756794201e-12,5.161329141343863e-21,0.62,0.63
3.122306191372104e-09,5.003026869198658e-14,0.63,0.64
1.042273472390276e-12,3.3722349999237844e-12,0.64,0.65
1.5899812154005714e-15,4.2303258673825894e-09,0.65,0.66
1.9956523412967275e-12,3.883863186615599e-08,0.66,0.67
1.182413056355358e-10,1.1040205208368015e-12,0.67,0.68
1.4938052964735826e-12,6.030116683763964e-11,0.68,0.6900000000000001
3.859882908996423e-20,2.969179416223433e-11,0.6900000000000001,0.7000000000000001
3.166867470843181e-14,1.059208586150046e-22,0.7000000000000001,0.71
3.6885825949184436e-08,5.991029070409604e-13,0.71,0.72
1.1361340757076732e-09,4.6488410343492603e-10,0.72,0.73
1.1215669282194085e-08,3.322794716784615e-14,0.73,0.74
2.2114371445169922e-10,1.5789131113663757e-09,0.74,0.75
0.8759124875068665,0.010249461978673935,0.75,0.76
0.10338812321424484,0.3068022131919861,0.76,0.77
0.10494685173034668,1.1016232197291753e-11,0.77,0.78
1.241368556822111e-17,5.387097644415917e-06,0.78,0.79
2.0726213171944063e-13,0.0,0.79,0.8
8.454057898177325e-09,8.402036779426135e-17,0.8,0.81
3.906586624980418e-21,8.67690852474623e-19,0.81,0.8200000000000001
1.276700886064243e-27,1.4241604162634758e-07,0.8200000000000001,0.8300000000000001
2.8817543173248993e-15,1.042819974338353e-20,0.8300000000000001,0.84
1.4497922217913318e-18,1.2146490410702704e-13,0.84,0.85
8.118873665159023e-17,8.352505807273481e-24,0.85,0.86
3.3443082811909926e-23,0.0,0.86,0.87
1.1685667808123266e-28,1.0748028277359669e-35,0.87,0.88
1.0769291869496319e-19,7.895221347426553e-22,0.88,0.89
4.833401000951584e-22,1.4258637643701632e-16,0.89,0.9
1.6662835860699353e-18,1.0531867769238872e-19,0.9,0.91
3.831206532578513e-11,9.316643458231674e-14,0.91,0.92
1.0255612331588893e-11,5.795504690864577e-25,0.92,0.93
0.00021975421987008303,2.9639299903294614e-09,0.93,0.9400000000000001
0.0,6.933009671901771e-16,0.9400000000000001,0.9500000000000001
4.110349349295897e-14,0.0,0.9500000000000001,0.96
0.0,0.0,0.96,0.97
1.7540430478393767e-31,3.3026930348880405e-34,0.97,0.98
1.4003005840256063e-19,3.152188445453801e-17,0.98,0.99
1.8508991318535016e-18,0.0,0.99,1.0
