action,startend,xmin,xmax
5.3152254480745004e-20,3.3844563282875956e-21,0.0,0.01
2.5405637157121952e-27,1.0597503998312833e-29,0.01,0.02
0.0,0.0,0.02,0.03
4.159122505740809e-38,1.6011581892049376e-35,0.03,0.04
1.1257874632519815e-07,2.205843201239649e-17,0.04,0.05
5.560529761985616e-17,4.820909525993777e-17,0.05,0.06
1.4904242119986866e-12,7.262749971738425e-13,0.06,0.07
2.4910206657344507e-16,6.767711669489534e-22,0.07,0.08
7.596688374178484e-05,0.9999240636825562,0.08,0.09
1.0,2.3201836285569044e-11,0.09,0.1
5.2178098129090775e-28,1.0,0.1,0.11
1.0,0.0,0.11,0.12
1.0,1.70287733714397e-35,0.12,0.13
1.0360335922499075e-09,1.0,0.13,0.14
0.0,1.0,0.14,0.15
0.0,1.0,0.15,0.16
4.615870905109044e-27,0.0,0.16,0.17
2.751792646468956e-23,0.0,0.17,0.18
2.2488557339140585e-29,4.244089637248363e-35,0.18,0.19
7.530612263766761e-26,6.298305526627402e-26,0.19,0.2
9.504260809588106e-21,2.459465565226473e-23,0.2,0.21
6.925860492751346e-12,2.7983809820898665e-38,0.21,0.22
2.1000978597893583e-25,2.610492186572711e-20,0.22,0.23
4.8650910455054754e-21,5.299049325391436e-35,0.23,0.24
0.0,0.0,0.24,0.25
3.7139693504707287e-34,3.7885658189333385e-26,0.25,0.26
1.6177765310534116e-26,1.7309339455096051e-06,0.26,0.27
9.290075253401506e-15,1.8233791360441523e-25,0.27,0.28
1.1268839476306894e-17,5.096545574619343e-15,0.28,0.29
3.579168295075874e-09,3.347773013667732e-12,0.29,0.3
5.359911559636479e-30,8.422704961507288e-24,0.3,0.31
3.5241722734502545e-11,4.911842618951624e-28,0.31,0.32
2.7432962568241237e-09,6.02341307504235e-23,0.32,0.33
3.101593671971754e-15,5.6806526738105155e-34,0.33,0.34
1.106353675339733e-09,2.922649915051284e-15,0.34,0.35000000000000003
1.179667696860065e-09,2.9680989924955187e-14,0.35000000000000003,0.36
2.635291806996065e-08,5.117282549207239e-19,0.36,0.37
5.3835814929278913e-14,1.9758841915060166e-13,0.37,0.38
1.1118422177943056e-37,1.226969205647021e-24,0.38,0.39
5.424931036786533e-16,9.028094170491576e-28,0.39,0.4
7.58347230243825e-21,1.180516465760022e-20,0.4,0.41000000000000003
6.23543805564758e-13,5.6066194385364584e-18,0.41000000000000003,0.42
3.2566841361939393e-23,5.802277061735899e-24,0.42,0.43
0.0,0.0,0.43,0.44
8.399532352683088e-33,1.3742064821026911e-27,0.44,0.45
3.8425842881582427e-16,2.1544890991163356e-18,0.45,0.46
6.962315522951667e-18,0.0,0.46,0.47000000000000003
2.506332860669952e-20,4.951269189530597e-22,0.47000000000000003,0.48
9.153943878945081e-13,7.455923145783498e-18,0.48,0.49
5.923919469503022e-17,8.862262035336244e-09,0.49,0.5
3.707348728335295e-17,2.5015376436954284e-09,0.5,0.51
5.468327526902961e-11,0.0,0.51,0.52
1.7180834368775456e-24,2.9045023473637824e-21,0.52,0.53
7.346735662329645e-28,6.982434769264856e-11,0.53,0.54
1.1799257046678918e-14,8.27066039751008e-27,0.54,0.55
1.3349695799486343e-14,1.3377639309244069e-24,0.55,0.56
3.187308018957293e-36,0.0,0.56,0.5700000000000001
3.493097781993534e-24,1.6659555179671906e-15,0.5700000000000001,0.58
1.0281387720356694e-11,6.651283690484178e-11,0.58,0.59
1.471650712403516e-08,3.796160955027439e-11,0.59,0.6
5.692554987035692e-05,4.5705774273738046e-20,0.6,0.61
4.998877978223959e-10,1.546158578946688e-08,0.61,0.62
5.709558988656804e-15,1.808527227129653e-25,0.62,0.63
1.1353232937105773e-10,7.714018075958339e-19,0.63,0.64
