action,startend,xmin,xmax
0.0,0.0,0.0,0.01
5.82755399620291e-35,0.0,0.01,0.02
5.187726806437048e-26,0.0,0.02,0.03
4.782063734764857e-16,2.5461520912484215e-12,0.03,0.04
7.691140158594628e-16,3.1173679952874664e-31,0.04,0.05
9.653533794562463e-08,0.0,0.05,0.06
8.716339455761002e-11,1.7012576012774837e-16,0.06,0.07
8.238514037639533e-11,1.690113577978991e-07,0.07,0.08
7.627242110636132e-16,1.6234942022900245e-23,0.08,0.09
3.510282777919129e-20,4.263718408705754e-23,0.09,0.1
1.8349276390731133e-17,1.701728535863367e-08,0.1,0.11
1.1045547091193016e-21,1.778810289770717e-19,0.11,0.12
7.499807591908499e-15,4.1539440011718906e-20,0.12,0.13
1.462434166821236e-11,1.1850516450270574e-19,0.13,0.14
1.3435364329243133e-26,2.197970881990951e-19,0.14,0.15
3.7559254663846547e-28,6.889761029882804e-19,0.15,0.16
1.0929277129850552e-14,8.069873658200777e-09,0.16,0.17
2.0671232050517574e-05,5.602615388063334e-17,0.17,0.18
3.710533091021412e-24,1.231420284637368e-37,0.18,0.19
0.0,0.0,0.19,0.2
1.0796816304379021e-18,9.912080819223982e-23,0.2,0.21
1.5523351263614844e-26,4.173550699420387e-17,0.21,0.22
5.381089289370781e-32,2.2706693090207716e-25,0.22,0.23
3.0029750408153736e-19,9.712241683775782e-24,0.23,0.24
1.1704330211225321e-33,3.454652645777588e-25,0.24,0.25
0.0,1.3943827890154592e-28,0.25,0.26
3.3985209836404113e-20,0.0,0.26,0.27
1.8249104818550962e-17,1.5353787256911182e-20,0.27,0.28
5.198199667016777e-21,7.2434525044684506e-09,0.28,0.29
5.899374580545767e-20,2.2628832262482608e-21,0.29,0.3
1.5343470092921619e-29,1.9186380425985766e-29,0.3,0.31
3.237387049961225e-30,2.0176859741424579e-35,0.31,0.32
1.992216070931252e-14,3.715146246197065e-11,0.32,0.33
2.1057252621269062e-14,6.359885898086712e-14,0.33,0.34
1.905884561281823e-09,5.3494101509565795e-12,0.34,0.35000000000000003
5.126558013296024e-36,0.0,0.35000000000000003,0.36
8.685868065231597e-30,0.0,0.36,0.37
2.0011810676449915e-14,6.93634113249891e-24,0.37,0.38
1.6543758251957778e-26,6.501519547746524e-15,0.38,0.39
6.847781743042708e-20,1.891242523427483e-22,0.39,0.4
1.2124762925393458e-23,1.4810579505598617e-24,0.4,0.41000000000000003
2.9251418709463906e-06,9.768460996692485e-14,0.41000000000000003,0.42
4.058668423567724e-07,0.9999996423721313,0.42,0.43
1.0,0.0,0.43,0.44
1.0,0.0,0.44,0.45
1.0,5.8503080851979306e-12,0.45,0.46
1.0,5.357892948754106e-13,0.46,0.47000000000000003
2.4201284422667446e-13,1.2538309057674724e-08,0.47000000000000003,0.48
7.457750817890546e-16,1.5517300830732456e-20,0.48,0.49
7.214444508463203e-08,2.3169732208158925e-18,0.49,0.5
0.6463453769683838,4.413192088246337e-13,0.5,0.51
1.6147951031886265e-11,1.3334286470230775e-16,0.51,0.52
1.032868790495911e-09,1.7558278519327553e-19,0.52,0.53
6.605812094033766e-17,1.885307992257265e-21,0.53,0.54
0.0,1.0,0.54,0.55
0.0,1.0,0.55,0.56
1.0,0.0,0.56,0.5700000000000001
1.0,2.0163270762702021e-32,0.5700000000000001,0.58
0.9999970197677612,7.688045115214062e-29,0.58,0.59
3.910741191305754e-17,0.9998668432235718,0.59,0.6
9.812813828214515e-17,0.00010054185258923098,0.6,0.61
5.496026664402356e-24,7.91602287790738e-05,0.61,0.62
