action,startend,xmin,xmax
0.0,1.0,0.0,0.01
1.0,1.7047215087011926e-37,0.01,0.02
1.0,1.9979884827766113e-33,0.02,0.03
1.0,2.0200544651932987e-16,0.03,0.04
0.9999731779098511,5.999354470986873e-07,0.04,0.05
0.9999998807907104,3.8125191480394005e-13,0.05,0.06
0.9999998807907104,1.082902777865824e-11,0.06,0.07
0.9999909400939941,7.691520551129464e-36,0.07,0.08
0.9999982118606567,1.7712756061882828e-06,0.08,0.09
0.0010469041299074888,0.9989463686943054,0.09,0.1
3.265292392029551e-08,1.0,0.1,0.11
0.9915340542793274,0.00846594013273716,0.11,0.12
0.9999997615814209,2.9575130611192435e-07,0.12,0.13
1.0,1.1094834615680245e-20,0.13,0.14
1.1332371673000718e-11,1.0,0.14,0.15
1.0,1.2050233780798733e-18,0.15,0.16
2.515551204851363e-05,0.9999748468399048,0.16,0.17
4.997008318241569e-07,8.846056516631506e-06,0.17,0.18
1.2432965377229266e-06,5.588109489029769e-11,0.18,0.19
1.240443858232783e-15,5.41339427344136e-24,0.19,0.2
1.2401032451088683e-15,1.7193888457098239e-12,0.2,0.21
4.848819777766508e-15,1.093323340898894e-15,0.21,0.22
1.6046745095893433e-12,3.0793363402322414e-22,0.22,0.23
4.5740785426873556e-14,6.634886579357608e-15,0.23,0.24
1.396092703248586e-11,5.404520189735665e-17,0.24,0.25
1.0716179462896824e-12,1.6694153828589284e-16,0.25,0.26
9.06041243414887e-15,3.6468418562751737e-11,0.26,0.27
3.0505156794281884e-15,3.2158282579648157e-19,0.27,0.28
5.908228515027381e-19,0.0,0.28,0.29
4.671175773051265e-18,1.6761688241361216e-21,0.29,0.3
1.3799743682832433e-12,1.103156903593589e-28,0.3,0.31
4.487390903307187e-09,2.659513578716423e-27,0.31,0.32
2.4332567203649486e-19,4.1717993926274896e-17,0.32,0.33
4.412958609645301e-10,2.0624466201722218e-21,0.33,0.34
1.5119800738333747e-18,1.5968815631338357e-21,0.34,0.35000000000000003
8.470445794816644e-19,2.244582295182695e-26,0.35000000000000003,0.36
1.691449047248478e-21,3.378516453267366e-07,0.36,0.37
3.5989869126229305e-20,1.4562799229749427e-37,0.37,0.38
1.0982010340620343e-23,6.44831817105463e-22,0.38,0.39
1.3758244989177273e-16,3.8350621591822905e-21,0.39,0.4
1.5879376954757612e-16,1.9258632022456368e-08,0.4,0.41000000000000003
8.504419499351379e-13,5.3003681305119343e-11,0.41000000000000003,0.42
1.744467859055021e-08,4.9534622280703045e-14,0.42,0.43
8.439432974682859e-08,2.7895849707035477e-25,0.43,0.44
5.718684414901531e-10,2.2489775850590985e-20,0.44,0.45
3.563305739362477e-08,6.01775239800823e-19,0.45,0.46
4.831716069020331e-06,1.016864953109257e-19,0.46,0.47000000000000003
8.915865177066028e-29,2.237462209215493e-25,0.47000000000000003,0.48
1.8807782880171902e-33,3.1437160738791206e-21,0.48,0.49
2.0242873551828857e-18,2.254702230041622e-13,0.49,0.5
1.2800671633783622e-10,1.5386554999057576e-21,0.5,0.51
2.689597401197266e-22,8.178058107114947e-17,0.51,0.52
7.88967184358793e-17,2.8035744468427482e-15,0.52,0.53
1.4624503386073684e-08,1.4707831127031408e-16,0.53,0.54
1.2051132216583937e-06,1.2482566408402372e-21,0.54,0.55
7.021036196874775e-08,0.0035362979397177696,0.55,0.56
0.8346195220947266,4.0436571216241436e-18,0.56,0.5700000000000001
0.11929087340831757,0.0006618418847210705,0.5700000000000001,0.58
2.730314747623197e-07,4.184329043255275e-07,0.58,0.59
1.8919634959315432e-15,1.6968213943299726e-12,0.59,0.6
5.244936370058872e-18,1.3420148531257057e-19,0.6,0.61
0.5206901431083679,4.964219660341662e-11,0.61,0.62
0.041137196123600006,8.511470709824092e-15,0.62,0.63
0.0051043033599853516,1.0669384126194004e-10,0.63,0.64
0.000810513214673847,4.857838020733141e-10,0.64,0.65
0.00011230679228901863,4.047393063061344e-12,0.65,0.66
5.0055543043825423e-11,1.1015957822991347e-15,0.66,0.67
2.27636928201041e-16,4.5062745716991856e-14,0.67,0.68
3.5057720615405685e-13,5.234556255258011e-28,0.68,0.6900000000000001
5.293370690055996e-19,8.427616648987168e-07,0.6900000000000001,0.7000000000000001
1.6606865718526718e-18,6.844304837971858e-21,0.7000000000000001,0.71
1.116656967420791e-24,9.59114100457888e-18,0.71,0.72
1.7481753972908741e-19,1.3798054920854952e-09,0.72,0.73
6.8261396535262975e-09,0.018682291731238365,0.73,0.74
1.8099790763392853e-11,4.314606262328588e-14,0.74,0.75
1.347038216554188e-16,3.111003954447966e-10,0.75,0.76
2.2736666968335616e-19,1.5413938797080273e-20,0.76,0.77
4.588724296615674e-29,0.0,0.77,0.78
1.455950678064255e-05,6.4210381086354e-26,0.78,0.79
2.207163098122411e-11,5.973530895511481e-30,0.79,0.8
1.0291532380966151e-22,2.849209109205726e-14,0.8,0.81
1.7185734296684055e-34,0.002727273153141141,0.81,0.8200000000000001
7.012308128438219e-21,3.929555672418624e-15,0.8200000000000001,0.8300000000000001
8.80499229083398e-09,4.973314905436043e-25,0.8300000000000001,0.84
