action,startend,xmin,xmax
9.03294456527565e-22,0.0,0.0,0.01
7.149415608143084e-13,8.418775957853519e-19,0.01,0.02
5.783008294457659e-09,5.719002745332991e-13,0.02,0.03
2.6421679514415652e-12,1.2576148264997755e-06,0.03,0.04
5.304178785081604e-07,1.498627801933726e-19,0.04,0.05
4.4781674546356953e-07,1.3195073831316628e-13,0.05,0.06
4.687154664395621e-09,1.0805792705070871e-08,0.06,0.07
2.778152701106689e-14,1.0419985077343752e-17,0.07,0.08
2.0861786690501427e-12,8.225254245070035e-13,0.08,0.09
2.0908143651739847e-13,5.580347174155403e-20,0.09,0.1
8.736170966326673e-13,7.507196090900808e-14,0.1,0.11
2.5092596186646055e-13,8.56547329537629e-15,0.11,0.12
4.7107179790116264e-20,2.7711267841213875e-20,0.12,0.13
4.0547317646318244e-20,3.4715965768348783e-28,0.13,0.14
1.9312549268380663e-20,2.0353420245278747e-28,0.14,0.15
3.8685708619333106e-17,5.61003507573326e-28,0.15,0.16
5.930664868258216e-22,7.214756544392738e-21,0.16,0.17
2.8185660402857415e-11,5.020621071660791e-12,0.17,0.18
2.5744577950962458e-18,2.2601734191358448e-14,0.18,0.19
3.774995294132086e-16,6.595385904084594e-10,0.19,0.2
1.4615076346273007e-27,4.2575726300514485e-24,0.2,0.21
4.8927800759005074e-23,0.0,0.21,0.22
6.098790943346752e-22,1.7542803907098898e-35,0.22,0.23
3.0758974875607845e-14,9.85430505947755e-34,0.23,0.24
1.7537589332998112e-27,8.015620018016479e-19,0.24,0.25
5.743543568492026e-32,1.532842409138733e-23,0.25,0.26
2.8933169787994105e-17,1.2042394466056476e-15,0.26,0.27
9.105346896726e-16,3.1190148241933002e-09,0.27,0.28
4.725549378886695e-12,1.179050423833591e-18,0.28,0.29
3.132873018785176e-07,1.1703090052606058e-08,0.29,0.3
5.216854509146329e-13,4.4253741160937485e-14,0.3,0.31
1.5885909254720332e-10,7.281208834940964e-25,0.31,0.32
1.5732676272861568e-09,2.0018591229131744e-08,0.32,0.33
4.0596906115914427e-17,9.076446837305554e-26,0.33,0.34
9.512553411639146e-09,0.0,0.34,0.35000000000000003
5.771441280444378e-08,1.4635160488010723e-12,0.35000000000000003,0.36
3.301475537398346e-09,1.9846310705950998e-10,0.36,0.37
1.8548190610090387e-06,4.1556012103649564e-12,0.37,0.38
0.0,1.0,0.38,0.39
0.0,1.0,0.39,0.4
1.0,0.0,0.4,0.41000000000000003
1.0,9.418328984718234e-28,0.41000000000000003,0.42
1.0,1.7386672102048806e-09,0.42,0.43
5.834084564523135e-23,1.0,0.43,0.44
1.1269036106185785e-20,1.5943274547766771e-18,0.44,0.45
7.378149782216085e-24,6.620255016930032e-13,0.45,0.46
8.033901877091409e-10,1.138943116657824e-14,0.46,0.47000000000000003
1.0670436978443831e-07,2.1217973125015055e-12,0.47000000000000003,0.48
1.5851775447828231e-09,1.8569335219555556e-16,0.48,0.49
8.791914297034964e-06,3.5025451983194955e-10,0.49,0.5
1.0008013862083942e-10,2.4733512873353902e-06,0.5,0.51
1.6382626881750184e-06,0.999987006187439,0.51,0.52
0.012789939530193806,0.9818603992462158,0.52,0.53
0.0026656531263142824,3.843368968892667e-14,0.53,0.54
1.0,1.6766224368060245e-14,0.54,0.55
0.9999998807907104,2.5619023944639403e-15,0.55,0.56
1.0,3.336008335410897e-26,0.56,0.5700000000000001
1.6089844734334946e-11,1.0,0.5700000000000001,0.58
0.0,1.0,0.58,0.59
1.0130624469665063e-37,0.0,0.59,0.6
1.4207376268524986e-17,1.6945526035433212e-25,0.6,0.61
1.4961990018491633e-05,3.85165442283656e-16,0.61,0.62
8.278699129011226e-22,6.002168194846666e-32,0.62,0.63
3.400621893149325e-20,4.368679886242265e-22,0.63,0.64
3.8283782331016154e-38,1.0,0.64,0.65
3.0116523784400626e-16,1.0,0.65,0.66
1.0,0.0,0.66,0.67
1.0,1.9863743747414653e-35,0.67,0.68
1.0,6.389450845952141e-23,0.68,0.6900000000000001
1.0,6.820841893753684e-30,0.6900000000000001,0.7000000000000001
1.0,1.6339487189154955e-33,0.7000000000000001,0.71
1.0,3.57400631460744e-34,0.71,0.72
1.0,9.121456845048725e-13,0.72,0.73
1.0,2.6599168966587663e-14,0.73,0.74
0.007406673394143581,0.9925923943519592,0.74,0.75
1.0583514675142568e-27,0.9999902248382568,0.75,0.76
2.846493596386779e-10,8.853258774315688e-16,0.76,0.77
6.746375862292243e-20,2.1756249699741068e-17,0.77,0.78
6.406377359422128e-19,1.1396671931875443e-32,0.78,0.79
1.8872637497224787e-07,6.776931039996839e-15,0.79,0.8
6.820253020123346e-07,3.1278251100275156e-08,0.8,0.81
1.2436446183983207e-07,1.2142041116037366e-13,0.81,0.8200000000000001
2.9473221085929424e-10,8.200934031800562e-15,0.8200000000000001,0.8300000000000001
3.727953412635543e-07,1.994891363210627e-07,0.8300000000000001,0.84
8.241921278795417e-08,9.355187557957834e-08,0.84,0.85
1.0544244513979728e-12,2.2636540109033376e-07,0.85,0.86
8.995250027510338e-06,8.38315365476322e-13,0.86,0.87
2.958015272724879e-07,1.9633439026032345e-13,0.87,0.88
1.877599187238843e-10,7.65683196846112e-08,0.88,0.89
2.1543131167867102e-10,6.4435363804895415e-18,0.89,0.9
3.075674385399907e-06,7.259235273775936e-21,0.9,0.91
2.2404683199366286e-18,7.487111626820341e-16,0.91,0.92
1.6775568559235843e-36,1.3373914899695294e-24,0.92,0.93
2.8014348454954933e-31,4.436148946710979e-25,0.93,0.9400000000000001
1.9286606258537036e-23,2.743271686515121e-23,0.9400000000000001,0.9500000000000001
6.615834182571723e-14,1.369169399167633e-13,0.9500000000000001,0.96
1.3245082656522522e-13,8.594526201832764e-10,0.96,0.97
2.701978026278952e-18,4.8118974518729374e-05,0.97,0.98
4.578666619181604e-07,1.7129011750660617e-11,0.98,0.99
0.0,0.0,0.99,1.0
