action,startend,xmin,xmax
0.0,9.498484044288045e-24,0.0,0.01
5.988082598338488e-24,4.477034415333538e-18,0.01,0.02
2.750289675391234e-17,3.0233049397310197e-10,0.02,0.03
2.7718400869824734e-24,0.0,0.03,0.04
4.818847057497244e-11,1.0516296611195444e-18,0.04,0.05
4.145894875169187e-16,0.0,0.05,0.06
2.124305482532151e-22,0.0,0.06,0.07
2.4487481947764803e-14,3.751725763823793e-15,0.07,0.08
2.1989788625494504e-25,1.09966960396609e-13,0.08,0.09
3.0413124872941196e-23,0.0,0.09,0.1
9.77650172612131e-26,1.1210897910106376e-27,0.1,0.11
2.6070682915113225e-28,2.518563598443601e-19,0.11,0.12
8.249225413002603e-14,1.3968089040312625e-30,0.12,0.13
5.374084101939033e-28,1.7788876414977483e-16,0.13,0.14
5.9590742107012485e-24,4.130358356677566e-25,0.14,0.15
7.849482581683676e-30,1.4043087343136614e-32,0.15,0.16
7.584737886645598e-06,2.53683267562076e-14,0.16,0.17
7.195834097854792e-13,1.5489242853247495e-23,0.17,0.18
7.832636761406775e-09,5.279652498475567e-15,0.18,0.19
2.395078579908727e-09,1.6897495626747224e-18,0.19,0.2
2.752010286322104e-10,1.201640592585207e-10,0.2,0.21
0.00010555711924098432,1.9672001805304262e-09,0.21,0.22
1.842635072302201e-11,8.960242547928488e-10,0.22,0.23
8.715906346808654e-15,5.35082320155321e-29,0.23,0.24
1.3419190604408933e-17,4.566462231647259e-28,0.24,0.25
2.6122822655016975e-11,9.375392241695196e-19,0.25,0.26
1.165968155358854e-10,1.2559800571419825e-16,0.26,0.27
2.393472427706896e-38,7.738958687223232e-25,0.27,0.28
1.5496711222845096e-28,5.036242148141745e-13,0.28,0.29
2.169159974460576e-18,1.679682704166679e-36,0.29,0.3
6.330988376887987e-20,7.243144817149853e-25,0.3,0.31
4.2210311761274255e-21,1.7891763458650651e-25,0.31,0.32
3.007773549876789e-15,7.336183168647313e-19,0.32,0.33
0.0,1.156935038781659e-16,0.33,0.34
3.345812323392887e-24,2.071955649403343e-37,0.34,0.35000000000000003
4.14132966848659e-22,7.107252951830351e-17,0.35000000000000003,0.36
1.1238424253712243e-11,2.0139063053647988e-05,0.36,0.37
4.0640104706868543e-26,1.0726371535462474e-18,0.37,0.38
8.801991675049203e-19,4.953157675680053e-11,0.38,0.39
3.0662440224675167e-14,1.0738883291477608e-36,0.39,0.4
1.8872380991297177e-08,0.0,0.4,0.41000000000000003
3.294467210111024e-32,1.0,0.41000000000000003,0.42
2.4165840432790054e-37,1.0,0.42,0.43
1.0,9.769147716703063e-28,0.43,0.44
1.0,1.1735975689528e-12,0.44,0.45
1.0,0.0,0.45,0.46
1.0,4.881585593255103e-34,0.46,0.47000000000000003
3.9542683794024924e-08,1.0,0.47000000000000003,0.48
2.956923443077353e-13,5.651221712810184e-09,0.48,0.49
7.907591780980702e-19,2.905084119321345e-17,0.49,0.5
9.894424168876981e-11,2.4826308726342974e-19,0.5,0.51
8.67267979653974e-10,2.6924384943782798e-09,0.51,0.52
1.6641960187775066e-15,1.719716699129421e-16,0.52,0.53
4.359099966679403e-18,3.900587949952275e-20,0.53,0.54
1.0011282167716507e-18,9.580906795168129e-17,0.54,0.55
1.9189391829016467e-13,4.119321080319648e-21,0.55,0.56
1.607048183416282e-08,7.839773024898022e-05,0.56,0.5700000000000001
1.0674365569229849e-07,1.7089279346011246e-14,0.5700000000000001,0.58
3.0469383526660065e-12,9.701567327269345e-11,0.58,0.59
2.026369003149675e-11,0.0,0.59,0.6
3.1006471126531973e-15,0.0,0.6,0.61
3.9540826125492035e-14,2.4468065123319997e-21,0.61,0.62
7.099499291640524e-18,1.3926964414974802e-22,0.62,0.63
1.2505201318901982e-09,4.2915622227787664e-13,0.63,0.64
1.504400987464849e-13,4.163320729833053e-12,0.64,0.65
7.030730063081487e-15,6.020930953809511e-08,0.65,0.66
2.2638689145537683e-08,4.741394121765552e-08,0.66,0.67
6.357587523098118e-08,9.894044611380437e-11,0.67,0.68
