action,startend,xmin,xmax
2.441360345374794e-37,0.0,0.0,0.01
5.118172463919301e-37,6.142120232971284e-23,0.01,0.02
1.5973351764841937e-05,8.761721209671336e-11,0.02,0.03
8.447619366150266e-22,2.1535721627898756e-15,0.03,0.04
9.51687933645716e-15,1.7813173190968008e-25,0.04,0.05
2.393718285314205e-16,1.3358795373185373e-28,0.05,0.06
0.0,1.0,0.06,0.07
0.0,1.0,0.07,0.08
1.0,0.0,0.08,0.09
1.0,3.8013041105904345e-19,0.09,0.1
1.0,1.6092251223653643e-17,0.1,0.11
1.0,3.226970908790153e-36,0.11,0.12
1.0,1.7711265787312414e-10,0.12,0.13
1.0,1.2184327717349256e-33,0.13,0.14
1.0,9.752850346109986e-33,0.14,0.15
1.0,4.08502953761036e-31,0.15,0.16
1.0,2.3189046647936834e-30,0.16,0.17
0.0,1.0,0.17,0.18
0.0,1.0,0.18,0.19
1.9148651759301774e-29,0.0,0.19,0.2
1.1018829318966267e-20,0.0,0.2,0.21
8.722123271198984e-23,0.0,0.21,0.22
2.1906089543957854e-30,1.197583144068768e-15,0.22,0.23
3.040643510982742e-28,3.213986113403586e-28,0.23,0.24
2.4192478583444496e-16,1.6156042552969903e-31,0.24,0.25
1.8026441450658126e-11,3.3463364273135155e-31,0.25,0.26
2.346044636770267e-13,0.0,0.26,0.27
2.0257061155336193e-28,0.0,0.27,0.28
1.5985318220335007e-30,1.1368396223912486e-26,0.28,0.29
7.652684862789283e-16,5.062734776381368e-29,0.29,0.3
2.960658316273658e-14,2.616615068264391e-34,0.3,0.31
1.675921727783969e-11,5.357737671387689e-25,0.31,0.32
7.329930186067907e-23,1.460516339225625e-26,0.32,0.33
2.111315446935644e-29,2.919677536364481e-28,0.33,0.34
9.491191323598025e-19,8.911880290961916e-23,0.34,0.35000000000000003
1.258967899688973e-17,9.211510054819256e-25,0.35000000000000003,0.36
2.4565468784847684e-25,1.430312253516159e-34,0.36,0.37
2.672773501545371e-14,1.7651637225187585e-18,0.37,0.38
1.0427090302300712e-08,2.52945888987289e-22,0.38,0.39
3.2312447162397007e-10,2.3191522809015144e-15,0.39,0.4
1.2698352520601475e-06,1.0974582787676157e-12,0.4,0.41000000000000003
7.164200962107728e-16,6.268362023019447e-13,0.41000000000000003,0.42
2.9976531675493605e-19,1.5380540061529343e-17,0.42,0.43
0.0,0.0,0.43,0.44
3.2434233263170115e-20,0.0,0.44,0.45
2.363389103796113e-21,5.9158724620124615e-27,0.45,0.46
0.05290085822343826,1.2184750925987872e-18,0.46,0.47000000000000003
1.1430104223109083e-06,2.1106219340868012e-20,0.47000000000000003,0.48
2.4706147817672575e-18,5.138921785937528e-14,0.48,0.49
2.466429329924056e-14,2.3130201753929214e-08,0.49,0.5
1.4702716821801687e-10,3.968415118745095e-18,0.5,0.51
1.1676936750859568e-08,9.77204126684228e-06,0.51,0.52
5.972932236902504e-17,5.460855158948114e-22,0.52,0.53
8.634141929984047e-21,2.6913675355502145e-26,0.53,0.54
8.877949174617825e-23,0.0,0.54,0.55
1.261049475866766e-24,6.453146905727181e-09,0.55,0.56
8.235717663396258e-11,1.0685515568138999e-36,0.56,0.5700000000000001
4.987906199183101e-10,3.198793729897176e-10,0.5700000000000001,0.58
1.1562673307707882e-07,5.912728316975152e-22,0.58,0.59
2.1051030363317125e-10,7.170586607124774e-12,0.59,0.6
0.0533299520611763,6.808905365776664e-18,0.6,0.61
2.6459109903065325e-10,8.384313997947426e-21,0.61,0.62
1.6520201319189629e-15,4.682483734086418e-08,0.62,0.63
2.797251600001379e-14,2.0938292349541353e-15,0.63,0.64
1.725386597917905e-13,2.924926739613504e-14,0.64,0.65
7.041554698426294e-22,5.271462578093633e-05,0.65,0.66
5.989553827082169e-21,4.462051953320216e-31,0.66,0.67
1.337692879133101e-06,0.0,0.67,0.68
0.0,1.1822229427241402e-15,0.68,0.6900000000000001
1.0958586094227328e-21,1.3312841279831383e-38,0.6900000000000001,0.7000000000000001
7.150282908696681e-05,2.6842387277611684e-15,0.7000000000000001,0.71
8.2500284002366e-14,1.4991085629800782e-12,0.71,0.72
2.3364604250907667e-14,3.155773981976945e-13,0.72,0.73
2.2744682224394163e-16,3.882745084487366e-34,0.73,0.74
3.82459369729915e-10,6.074258139627493e-19,0.74,0.75
7.264070421564295e-12,7.7682707863089815e-25,0.75,0.76
8.138781586397459e-17,1.6803471371366332e-16,0.76,0.77
3.6033598327378513e-10,7.276921183328093e-28,0.77,0.78
5.23480423453293e-07,5.686746903052085e-25,0.78,0.79
1.1482245456900674e-17,5.6493779726372025e-28,0.79,0.8
1.1199146614567157e-19,1.0142105695044607e-15,0.8,0.81
1.5714206853532003e-16,5.734777270875078e-20,0.81,0.8200000000000001
3.0381916746669747e-24,3.8137147657112276e-38,0.8200000000000001,0.8300000000000001
2.045445405250652e-35,6.923684542359254e-11,0.8300000000000001,0.84
3.807441775055542e-12,0.0,0.84,0.85
0.0,1.0,0.85,0.86
0.0,1.0,0.86,0.87
7.275757883394256e-20,0.0,0.87,0.88
3.5691316473051953e-25,4.869710574861115e-15,0.88,0.89
1.0970372627352488e-15,8.721327745699857e-30,0.89,0.9
4.469415763592825e-14,9.658584893420653e-26,0.9,0.91
1.21667745323073e-10,3.0731459044197607e-11,0.91,0.92
3.5436898886737606e-20,3.5396357611454377e-13,0.92,0.93
4.3632201259143077e-13,3.6833842180579813e-32,0.93,0.9400000000000001
3.0933791084208906e-09,4.990584457320891e-27,0.9400000000000001,0.9500000000000001
1.3293297573824248e-09,2.7446688477539283e-08,0.9500000000000001,0.96
1.4413576735348367e-22,0.0,0.96,0.97
6.153370590844531e-10,2.6611300656447856e-25,0.97,0.98
4.081665611010976e-05,3.635901752991685e-29,0.98,0.99
7.4789928083205694e-34,1.0137080357699843e-22,0.99,1.0
