action,startend,xmin,xmax
0.0,1.0,0.0,0.01
2.6589896152806936e-17,3.3817493151095305e-19,0.01,0.02
3.342881263367884e-22,1.1443535080469637e-34,0.02,0.03
9.276691074043704e-16,1.839185097196605e-05,0.03,0.04
2.1127698202061396e-10,2.7104141153699857e-10,0.04,0.05
6.6388108830022375e-15,4.463882822408616e-12,0.05,0.06
0.038701824843883514,7.363738404819742e-05,0.06,0.07
0.013663195073604584,3.889782916125498e-18,0.07,0.08
8.490391447898721e-15,1.797940282759782e-33,0.08,0.09
9.913119804194626e-12,7.392495293754957e-15,0.09,0.1
6.056625253408887e-12,1.7637336036102624e-10,0.1,0.11
5.0906947927920054e-12,2.3924499534255794e-12,0.11,0.12
3.3146502573799808e-06,6.580299321041762e-21,0.12,0.13
0.0002670121903065592,1.3308518330652472e-24,0.13,0.14
4.188760005519043e-09,3.160200157115156e-10,0.14,0.15
3.86350361967526e-14,3.018136616821619e-14,0.15,0.16
1.885820059138732e-12,7.771922862220837e-12,0.16,0.17
8.671782848381758e-20,2.5915853257174604e-05,0.17,0.18
4.2668629597352586e-21,4.295695713802838e-25,0.18,0.19
0.9052457213401794,5.232080664907495e-27,0.19,0.2
0.8806248903274536,1.5672544755277006e-33,0.2,0.21
4.747814363881275e-10,3.93582968172268e-06,0.21,0.22
0.0010141272796317935,0.9989858269691467,0.22,0.23
0.9999997615814209,2.2256473641846242e-07,0.23,0.24
1.0,1.2356035643559818e-22,0.24,0.25
0.9997355341911316,0.00026446167612448335,0.25,0.26
1.0,1.7112085626678704e-32,0.26,0.27
0.0,1.0,0.27,0.28
0.0,1.0,0.28,0.29
3.5485587450249934e-13,1.0973782549146792e-19,0.29,0.3
2.905228379620174e-17,5.554554522183489e-31,0.3,0.31
2.0818639867581368e-10,4.010593332365103e-37,0.31,0.32
7.602293496328585e-15,4.2910328753212124e-23,0.32,0.33
2.3252515291005693e-07,3.86684658936577e-23,0.33,0.34
8.739166768828465e-25,7.776673097638367e-22,0.34,0.35000000000000003
2.5339026127717598e-21,9.123649184682349e-28,0.35000000000000003,0.36
6.97687215075668e-14,2.785394848356709e-18,0.36,0.37
1.1269544664322707e-14,8.975799270505291e-12,0.37,0.38
2.7650424945556765e-14,6.740394394529253e-24,0.38,0.39
1.8435569737462743e-10,6.568042779110411e-18,0.39,0.4
4.887986870016903e-05,1.9618258840364833e-13,0.4,0.41000000000000003
6.110236360370487e-18,4.396478720004735e-16,0.41000000000000003,0.42
6.759344094912998e-17,7.877024033042801e-10,0.42,0.43
8.853200561976388e-14,1.5572918930957524e-13,0.43,0.44
1.0103482968961706e-24,3.77281156742949e-21,0.44,0.45
0.0,1.0,0.45,0.46
3.6028897260928304e-34,1.0,0.46,0.47000000000000003
1.4936803529863558e-34,0.0,0.47000000000000003,0.48
0.0,0.0,0.48,0.49
5.123643683261313e-14,4.8898593507651356e-12,0.49,0.5
1.9051567268224545e-10,3.1351205040919582e-19,0.5,0.51
7.094620286807185e-07,4.799338260141894e-09,0.51,0.52
6.623242232439708e-11,3.2546887277287717e-13,0.52,0.53
5.945290507808942e-17,9.35674920823176e-25,0.53,0.54
1.9969512589859043e-19,8.75511452255521e-18,0.54,0.55
6.766842375327542e-08,9.064605066555487e-09,0.55,0.56
1.0652546734490898e-05,4.1275075091107283e-07,0.56,0.5700000000000001
8.787425539828753e-13,7.942129162552657e-23,0.5700000000000001,0.58
0.0,1.0,0.58,0.59
0.0,1.0,0.59,0.6
1.0,0.0,0.6,0.61
1.0,0.0,0.61,0.62
1.0,0.0,0.62,0.63
1.8626336711195437e-20,1.0,0.63,0.64
3.2619003116912014e-21,6.702451173623558e-06,0.64,0.65
1.205891830835526e-08,0.0,0.65,0.66
2.0516197309916606e-06,3.167265915141569e-14,0.66,0.67
4.807315235666465e-06,4.228433140446545e-17,0.67,0.68
7.794268140458513e-17,0.003013797104358673,0.68,0.6900000000000001
1.9246023774243531e-13,1.6447005535269454e-08,0.6900000000000001,0.7000000000000001
1.759857450739366e-12,7.045891647905478e-10,0.7000000000000001,0.71
6.314218116735496e-15,1.1025301358729214e-13,0.71,0.72
7.785188125358195e-23,1.5972080324999638e-09,0.72,0.73
8.956836398325667e-15,1.3266657229501693e-23,0.73,0.74
2.6936628163323198e-15,1.380693386399127e-23,0.74,0.75
1.5304211023470238e-11,5.904399885681144e-11,0.75,0.76
7.027357168398751e-11,2.4366770958295092e-05,0.76,0.77
2.521372555186474e-10,5.428945053925771e-13,0.77,0.78
2.359003292186357e-13,1.7766089905207362e-16,0.78,0.79
0.0,1.0,0.79,0.8
0.0,1.0,0.8,0.81
0.9999974966049194,0.0,0.81,0.8200000000000001
1.0,0.0,0.8200000000000001,0.8300000000000001
1.0,8.973898880937359e-12,0.8300000000000001,0.84
9.522389388906698e-32,1.0,0.84,0.85
1.338835431408114e-10,9.441109005692283e-11,0.85,0.86
5.029343341789172e-08,1.542308692351662e-16,0.86,0.87
2.424330615586579e-22,1.9973513352289233e-15,0.87,0.88
8.155742862819313e-19,5.343559998930654e-22,0.88,0.89
2.744453109215783e-09,1.943693280328021e-13,0.89,0.9
7.385675404592007e-11,6.638283954967519e-21,0.9,0.91
2.810163246685355e-20,9.9080632587345e-10,0.91,0.92
1.199487239185815e-19,1.664039350757207e-09,0.92,0.93
1.4878771110814594e-15,2.7553962715941077e-15,0.93,0.9400000000000001
1.3533858691516798e-05,0.0,0.9400000000000001,0.9500000000000001
3.883860468375741e-17,5.167348317526501e-17,0.9500000000000001,0.96
4.374592232371909e-18,1.4454899950611111e-11,0.96,0.97
2.2562443291462841e-07,5.590637171728592e-20,0.97,0.98
2.5532107352822797e-14,7.606476647637747e-21,0.98,0.99
1.7251218572521296e-26,6.878381870155381e-14,0.99,1.0
