action,startend,xmin,xmax
2.5242717507678275e-23,0.0,0.0,0.01
7.302684598339359e-32,2.432774770810087e-26,0.01,0.02
8.039350435362635e-12,4.598961677729164e-20,0.02,0.03
2.125398749083479e-23,6.781080696902883e-27,0.03,0.04
4.321907225077331e-20,1.8011689303390003e-38,0.04,0.05
1.1025629931057996e-22,6.344471592512578e-15,0.05,0.06
7.212044962037646e-25,1.5556768940748382e-28,0.06,0.07
2.1546798853786988e-24,8.749385385260764e-30,0.07,0.08
4.3332462233765564e-21,1.9822731019474822e-26,0.08,0.09
6.369230143299376e-11,0.0,0.09,0.1
1.6682268156394293e-14,8.489926165823887e-25,0.1,0.11
7.6169380913175845e-19,1.0576291607433609e-16,0.11,0.12
1.1378447907809221e-21,1.972784898216711e-17,0.12,0.13
1.06927536745974e-17,4.939325393663444e-23,0.13,0.14
5.8007235731266205e-18,1.138975788683716e-10,0.14,0.15
2.6796095262022614e-30,8.295629640997504e-07,0.15,0.16
1.8997312978563852e-22,1.9780888327851285e-33,0.16,0.17
1.1514206839258089e-27,0.0,0.17,0.18
1.0038217153613925e-23,8.297943709397972e-17,0.18,0.19
1.042791026861778e-07,0.038109518587589264,0.19,0.2
3.0352909855674293e-12,5.674597174363291e-16,0.2,0.21
0.0,1.0,0.21,0.22
0.0,1.0,0.22,0.23
1.0,0.0,0.23,0.24
1.0,0.0,0.24,0.25
1.0,1.2513138492977827e-29,0.25,0.26
2.620977912527171e-21,1.0,0.26,0.27
4.5093514700056403e-07,1.4799567907175515e-05,0.27,0.28
1.3878168003732727e-23,5.718535949710923e-16,0.28,0.29
3.520581003613188e-06,2.0227825973713304e-33,0.29,0.3
6.792808449063159e-07,4.827469029477231e-20,0.3,0.31
1.979319763645293e-10,3.815517235494781e-09,0.31,0.32
6.430360349845557e-30,1.2509709934604984e-09,0.32,0.33
4.771150543092517e-06,1.7637664662117913e-09,0.33,0.34
6.760485921075698e-11,3.137659064316421e-14,0.34,0.35000000000000003
3.215130686214492e-18,5.3385225129432e-09,0.35000000000000003,0.36
1.445574948633066e-08,2.137376087316322e-22,0.36,0.37
1.1074692146345144e-15,6.273844930715233e-19,0.37,0.38
3.8071688322816044e-05,5.92918695564376e-17,0.38,0.39
0.009059423580765724,2.8825317244240978e-08,0.39,0.4
6.571756837806989e-24,3.792982856205062e-30,0.4,0.41000000000000003
2.9694324256424043e-12,0.0,0.41000000000000003,0.42
3.3754093270443875e-11,1.2080312821366639e-29,0.42,0.43
1.0618846947585414e-11,3.525012964294332e-22,0.43,0.44
5.582288797878476e-11,1.842101886812958e-25,0.44,0.45
4.536495865916885e-35,1.5618982159445425e-26,0.45,0.46
1.4917991543121714e-29,0.0,0.46,0.47000000000000003
1.6406291383647514e-21,6.335677426826258e-27,0.47000000000000003,0.48
5.754359276229716e-38,1.2010616450036646e-20,0.48,0.49
0.0,0.0,0.49,0.5
0.0,1.2111933634859073e-12,0.5,0.51
2.529628121413475e-18,1.8450288709285904e-16,0.51,0.52
7.427638690736538e-13,6.592193392428693e-17,0.52,0.53
2.725339756388251e-13,4.1990009691517116e-08,0.53,0.54
1.1845513459007861e-09,1.4933528193015854e-30,0.54,0.55
1.8500172431802357e-25,3.163422682620916e-20,0.55,0.56
6.33048613529752e-11,4.239425342466164e-22,0.56,0.5700000000000001
1.0800076223173093e-17,3.864732804522756e-26,0.5700000000000001,0.58
1.556207973620513e-17,2.6522360339733012e-37,0.58,0.59
1.253647742822731e-18,7.764825682824462e-27,0.59,0.6
1.3366774722426912e-24,8.142295779445258e-31,0.6,0.61
1.015221418623714e-14,1.572064237669957e-36,0.61,0.62
0.0,7.973311451164269e-29,0.62,0.63
1.1876061938389862e-38,6.104595170612054e-34,0.63,0.64
1.7136621586491514e-20,2.72204216844186e-27,0.64,0.65
7.882104698409066e-21,0.0,0.65,0.66
3.3720183773276377e-22,0.0,0.66,0.67
4.47804544799488e-24,2.300170701033103e-18,0.67,0.68
4.3710521313578e-12,5.535991552511807e-20,0.68,0.6900000000000001
2.469397299489917e-12,1.5255524608497052e-28,0.6900000000000001,0.7000000000000001
2.7828805849083784e-15,4.891207936452702e-07,0.7000000000000001,0.71
2.4182689184470973e-09,4.662884081503809e-16,0.71,0.72
2.999711796292104e-06,1.2927219750478713e-28,0.72,0.73
1.5304751558913005e-24,5.979821883597285e-23,0.73,0.74
1.0321207635367977e-16,5.142521283724652e-21,0.74,0.75
5.605346407573739e-15,1.1105085832241457e-05,0.75,0.76
4.0233857134808204e-08,5.806691660836805e-06,0.76,0.77
3.0528084948855394e-07,5.8771569833027115e-09,0.77,0.78
4.8538749979343265e-06,4.354296743929267e-16,0.78,0.79
1.1188981297038936e-08,3.612523400229934e-19,0.79,0.8
6.112866289542662e-12,1.7169845378593547e-22,0.8,0.81
6.628114945783636e-09,1.0664431429657789e-34,0.81,0.8200000000000001
7.010113111738728e-14,2.524599910499808e-15,0.8200000000000001,0.8300000000000001
2.606583525410766e-11,8.210411905906767e-09,0.8300000000000001,0.84
1.635362241358962e-05,6.094959741987163e-14,0.84,0.85
9.367004061289208e-09,3.3393476872589645e-09,0.85,0.86
3.570045814527134e-09,3.3104041730069866e-09,0.86,0.87
6.20601392498088e-09,5.633677674425926e-17,0.87,0.88
2.1140322836472186e-13,4.098564579900748e-15,0.88,0.89
9.671321382631604e-11,0.00020805081294383854,0.89,0.9
3.522445331327617e-05,9.377030801260844e-05,0.9,0.91
0.00027645478257909417,1.238502318301471e-05,0.91,0.92
8.46217790240189e-06,1.2912308722246024e-10,0.92,0.93
3.94337272796412e-14,2.2541701578254747e-12,0.93,0.9400000000000001
1.0000254097031203e-10,2.767941941273687e-16,0.9400000000000001,0.9500000000000001
1.2754931117374413e-13,1.7403424892609848e-13,0.9500000000000001,0.96
6.6537432268293836e-15,1.213645219877435e-07,0.96,0.97
2.0451292874099861e-16,1.5495335901505314e-05,0.97,0.98
1.2182143239106799e-18,5.441311262010892e-36,0.98,0.99
0.0,1.0,0.99,1.0
