action,startend,xmin,xmax
0.0,1.0,0.0,0.01
1.0,2.35868424584951e-24,0.01,0.02
1.0,9.034627678903029e-23,0.02,0.03
1.0,8.993199102297974e-22,0.03,0.04
1.0,3.798596000453949e-25,0.04,0.05
0.0,1.0,0.05,0.06
0.0,1.0,0.06,0.07
0.0,1.4481170481692646e-26,0.07,0.08
2.7381807504576377e-15,1.916729344475951e-21,0.08,0.09
4.653893938666442e-06,1.5674359588047082e-07,0.09,0.1
3.7758906046292395e-07,0.007834774442017078,0.1,0.11
9.682612555774015e-16,8.69290084359875e-10,0.11,0.12
1.9815281940737842e-30,1.0,0.12,0.13
2.5936744394772875e-22,1.0,0.13,0.14
1.0,4.3217890377533763e-10,0.14,0.15
1.0,5.757714399894987e-17,0.15,0.16
1.0,0.0,0.16,0.17
1.0,1.9891209384577455e-26,0.17,0.18
1.0,5.728192442946978e-14,0.18,0.19
1.0,6.897939778189422e-19,0.19,0.2
1.0,0.0,0.2,0.21
1.0,4.004079748700425e-15,0.21,0.22
1.0,3.996574460263247e-10,0.22,0.23
0.9902723431587219,0.009727389551699162,0.23,0.24
0.005726773291826248,0.9942732453346252,0.24,0.25
1.1132792820944815e-07,0.9999984502792358,0.25,0.26
2.0060089898132575e-24,1.0816053864040313e-28,0.26,0.27
2.0189924215486154e-30,5.834442266182073e-30,0.27,0.28
1.0902616700073087e-12,1.9055793051847968e-24,0.28,0.29
5.103477874136009e-20,1.0225411113143094e-27,0.29,0.3
8.268685391789222e-24,4.472235733804965e-19,0.3,0.31
2.031967394908532e-13,1.7925814166917277e-14,0.31,0.32
9.730900295222613e-23,3.845242266958815e-14,0.32,0.33
5.467625203097294e-16,2.275748733544939e-27,0.33,0.34
4.571057074520546e-12,4.342841121542309e-30,0.34,0.35000000000000003
7.568208043498125e-15,2.1767836422270648e-09,0.35000000000000003,0.36
0.00031655881321057677,1.7595791771000718e-23,0.36,0.37
7.096373488835184e-10,6.255658330972489e-19,0.37,0.38
1.0544144721851838e-16,1.013468568642666e-14,0.38,0.39
9.441766522924465e-24,1.9205384488686986e-14,0.39,0.4
1.924746603418348e-12,1.594237105974271e-17,0.4,0.41000000000000003
8.97551178074673e-15,5.313879391361639e-23,0.41000000000000003,0.42
4.5642770168359466e-24,1.9623293352740406e-17,0.42,0.43
1.8608677099241078e-10,1.0,0.43,0.44
1.0,2.2254853515590867e-10,0.44,0.45
1.0,6.172361960759478e-34,0.45,0.46
1.0,5.186989637491535e-28,0.46,0.47000000000000003
1.0,1.4889581067176464e-27,0.47000000000000003,0.48
0.0,1.0,0.48,0.49
0.0,1.0,0.49,0.5
9.236256108656451e-23,1.8105859765985762e-23,0.5,0.51
0.0,0.0,0.51,0.52
1.8692728484582957e-37,1.397579413833379e-26,0.52,0.53
7.520746803798732e-23,0.00336288521066308,0.53,0.54
3.4714633694866e-21,6.663721847707202e-24,0.54,0.55
0.0,1.0,0.55,0.56
7.841636602279323e-07,0.9999991655349731,0.56,0.5700000000000001
0.9998576641082764,0.00014229922089725733,0.5700000000000001,0.58
1.0,1.463345888907952e-08,0.58,0.59
1.0,0.0,0.59,0.6
1.0,5.959066518487007e-19,0.6,0.61
1.0,1.4727813494524974e-17,0.61,0.62
1.0,3.068074723709968e-18,0.62,0.63
1.0,3.0328756360149094e-32,0.63,0.64
1.0,1.7774500320469486e-23,0.64,0.65
1.0,1.8481977355768227e-32,0.65,0.66
6.693727516715597e-11,1.0,0.66,0.67
0.0,1.0,0.67,0.68
0.0,1.0,0.68,0.6900000000000001
4.586862080394348e-17,0.0,0.6900000000000001,0.7000000000000001
0.0,6.833116089276084e-20,0.7000000000000001,0.71
9.008012537480049e-26,3.298608622318453e-22,0.71,0.72
6.184577472367891e-08,5.501991608980461e-07,0.72,0.73
4.174397372908034e-12,5.5457915210522894e-15,0.73,0.74
4.19916679206267e-09,5.514066035815806e-22,0.74,0.75
9.67285996011924e-06,3.1708326941795498e-21,0.75,0.76
1.6004213232445608e-10,1.0411511051407846e-19,0.76,0.77
1.708327923566344e-12,2.4139666493283585e-05,0.77,0.78
6.414934555776242e-12,5.164177767325809e-16,0.78,0.79
1.176939967706403e-08,2.6660443117303225e-20,0.79,0.8
6.484593768618652e-07,1.1360748089885367e-13,0.8,0.81
5.506406441924128e-10,4.748460197094573e-13,0.81,0.8200000000000001
2.5153784877961772e-17,4.298402966895765e-09,0.8200000000000001,0.8300000000000001
1.0866610495743796e-17,2.6883843224516532e-24,0.8300000000000001,0.84
3.5741962774865632e-12,2.2751724244559398e-15,0.84,0.85
3.4327879080975343e-13,1.5708201406283706e-10,0.85,0.86
0.001184925902634859,3.530280515462452e-20,0.86,0.87
3.5451623716653557e-06,2.300147702513633e-12,0.87,0.88
0.6544773578643799,5.8005308889441665e-11,0.88,0.89
7.698944331748728e-32,3.104061799263924e-11,0.89,0.9
8.869068551575765e-05,1.3700742162648966e-36,0.9,0.91
3.752215658749843e-21,0.0,0.91,0.92
0.0,1.0796917179756171e-11,0.92,0.93
7.688403911302752e-18,2.261106413214975e-09,0.93,0.9400000000000001
1.3729876550262697e-24,2.106373198986585e-24,0.9400000000000001,0.9500000000000001
5.854176914887986e-21,1.4243246128607735e-17,0.9500000000000001,0.96
3.546994114892914e-26,7.192000339273363e-06,0.96,0.97
8.390144046188652e-08,6.208543679164791e-10,0.97,0.98
2.6001255264418432e-06,1.7908883091218248e-22,0.98,0.99
6.1975265297011914e-37,0.0,0.99,1.0
