action,startend,xmin,xmax
0.0,1.0,0.0,0.01
1.833051245514472e-11,1.1276576820479045e-25,0.01,0.02
4.0674041069926514e-20,1.3822668841059406e-26,0.02,0.03
4.302620322608466e-16,8.422111951414551e-20,0.03,0.04
1.5646988912876303e-14,0.0,0.04,0.05
7.226067834376071e-12,1.5674334101028987e-16,0.05,0.06
1.7988456898813052e-18,2.6260473128218918e-17,0.06,0.07
4.7971822637129994e-20,1.7444831182992046e-21,0.07,0.08
5.891560428637743e-16,6.769477595084171e-19,0.08,0.09
2.073492488818829e-08,2.0819586360306552e-33,0.09,0.1
5.461437552201076e-11,1.2900192389398505e-31,0.1,0.11
5.826193869342127e-29,1.7273420194197087e-10,0.11,0.12
5.319551278484471e-33,2.37612097731165e-18,0.12,0.13
4.434927820227292e-19,1.7362524934897172e-19,0.13,0.14
4.676601553926796e-12,3.388548952743724e-15,0.14,0.15
1.7421863656377095e-16,1.2489154974682777e-21,0.15,0.16
9.719395074464327e-24,2.963452712080421e-34,0.16,0.17
1.810890424842883e-30,8.473348346345304e-28,0.17,0.18
1.025548150808293e-36,0.0,0.18,0.19
1.7366280635755516e-10,5.194716166150044e-34,0.19,0.2
1.1571048310440705e-20,9.345733981975293e-31,0.2,0.21
1.155722739731857e-11,5.230280376804864e-37,0.21,0.22
1.0560813048634783e-23,1.5282632608417182e-14,0.22,0.23
7.628696906893023e-31,1.7641831107084727e-08,0.23,0.24
8.722135427102762e-13,4.716007445670911e-11,0.24,0.25
7.884892738729832e-08,1.1310671502043693e-14,0.25,0.26
8.389908907702193e-05,3.1343472262079786e-09,0.26,0.27
1.459460285957448e-08,5.543012558153581e-18,0.27,0.28
2.4398564765770736e-11,1.4718739940359552e-21,0.28,0.29
6.752479651817023e-12,1.8158423654974733e-16,0.29,0.3
7.213695751850935e-10,1.0,0.3,0.31
9.27068595046876e-06,0.9999879598617554,0.31,0.32
0.9999986886978149,1.7801246698923023e-08,0.32,0.33
1.0,2.731691261028438e-30,0.33,0.34
1.0,3.433471626342764e-19,0.34,0.35000000000000003
1.0,0.0,0.35000000000000003,0.36
1.0,1.6379268797890544e-37,0.36,0.37
0.0,1.0,0.37,0.38
2.221394323776412e-35,8.239548154816471e-27,0.38,0.39
3.961932051310894e-30,7.805705070479917e-16,0.39,0.4
