action,startend,xmin,xmax
9.947654659517104e-22,8.887059976814271e-09,0.0,0.01
1.7692309561296484e-38,3.2212459608718916e-32,0.01,0.02
2.907096172507247e-21,1.4865452618861852e-13,0.02,0.03
3.47553097412856e-10,3.825947371416394e-12,0.03,0.04
1.9392593920670286e-18,5.511812264977591e-16,0.04,0.05
1.16366315744608e-23,2.24427816825426e-15,0.05,0.06
0.0014732881681993604,0.0,0.06,0.07
6.164130485339023e-14,4.1259430225669413e-13,0.07,0.08
1.8500825066290007e-23,8.352905368477419e-20,0.08,0.09
1.1595691420951404e-11,2.260103284807812e-15,0.09,0.1
4.25784318523435e-19,7.447886060428586e-16,0.1,0.11
2.5965427724594647e-13,2.1703376976731168e-16,0.11,0.12
8.656802386042273e-09,3.3126971920591963e-35,0.12,0.13
1.2106423380605323e-14,9.907805793922227e-16,0.13,0.14
5.820295493600238e-18,5.345414018918023e-15,0.14,0.15
7.663690236141505e-18,1.3011598151666816e-15,0.15,0.16
1.3944129397183687e-23,1.4806858058346716e-38,0.16,0.17
1.564083730677073e-22,3.592028241310521e-30,0.17,0.18
7.347622758450204e-23,1.018666462010518e-21,0.18,0.19
4.355301815031675e-22,2.69979406432102e-15,0.19,0.2
2.997498427248502e-08,5.584606508075197e-20,0.2,0.21
2.2696944406305562e-22,1.3884122376689886e-27,0.21,0.22
1.0832713823389065e-32,2.8983837808238553e-27,0.22,0.23
1.0348551761185358e-34,0.0,0.23,0.24
5.88255249794149e-17,2.2605874488404627e-14,0.24,0.25
3.578265870257415e-17,6.658578399765247e-08,0.25,0.26
1.0481274627784174e-14,0.0,0.26,0.27
1.8296546909553934e-20,1.518133591438492e-35,0.27,0.28
6.801352989891482e-23,0.0,0.28,0.29
1.9097233642758388e-28,0.0,0.29,0.3
6.397692891638465e-31,0.0,0.3,0.31
1.1268673233635167e-31,1.8268352531414201e-37,0.31,0.32
8.292226993944496e-05,1.1497775883493345e-24,0.32,0.33
0.0001896926260087639,3.1652842569229733e-09,0.33,0.34
1.96288125415001e-23,0.9999027252197266,0.34,0.35000000000000003
0.9999016523361206,9.8652108135866e-06,0.35000000000000003,0.36
1.0,3.4167423730326e-22,0.36,0.37
1.0,0.0,0.37,0.38
1.0,5.927194112111997e-18,0.38,0.39
6.32386981322397e-12,7.39218708870795e-22,0.39,0.4
2.431590187177129e-16,7.431210052692705e-13,0.4,0.41000000000000003
4.269558977075829e-24,5.795462290840477e-17,0.41000000000000003,0.42
7.898921046325252e-16,6.969056443040245e-09,0.42,0.43
5.075067406323797e-07,3.276465557200403e-11,0.43,0.44
7.171688243268193e-10,3.3796629383964216e-10,0.44,0.45
8.127862827222998e-09,2.303194794052006e-30,0.45,0.46
4.255138037865554e-16,0.0,0.46,0.47000000000000003
7.869824782163062e-19,0.0,0.47000000000000003,0.48
9.800684708238805e-10,3.347051485168756e-16,0.48,0.49
3.012537996915278e-23,8.404723444987994e-11,0.49,0.5
2.669423926696113e-12,2.7840357796904414e-10,0.5,0.51
