action,startend,xmin,xmax
0.0,2.91486393777922e-32,0.0,0.01
1.4419062907956771e-24,3.9130833836286744e-24,0.01,0.02
1.7978962464812206e-21,3.0662299349756907e-38,0.02,0.03
1.151554031167748e-13,5.230540086366257e-22,0.03,0.04
1.6820910170387698e-13,3.7592309339296755e-31,0.04,0.05
5.832476404066256e-07,4.382643765561072e-24,0.05,0.06
9.408428203183661e-11,2.5888659629097964e-33,0.06,0.07
1.872107802114442e-09,6.63922259183658e-13,0.07,0.08
5.743160938140313e-13,3.074150305532446e-21,0.08,0.09
8.03592623603483e-32,1.7416823810340932e-15,0.09,0.1
1.3765642000850703e-13,7.341345726927348e-16,0.1,0.11
8.561067029984673e-14,7.308787898017261e-17,0.11,0.12
5.8410786414099265e-15,3.3888919448443744e-11,0.12,0.13
8.900326807007833e-16,5.331739563740889e-11,0.13,0.14
4.0421073987465255e-16,8.027582938663347e-12,0.14,0.15
4.104760625909913e-15,2.5537892692332968e-26,0.15,0.16
2.381212171886915e-10,3.440383631116337e-25,0.16,0.17
3.986878101963631e-12,1.019390735018666e-11,0.17,0.18
1.3600192876384357e-15,3.6153504530742704e-26,0.18,0.19
1.9412713624100686e-12,6.178387879432479e-13,0.19,0.2
5.069386723788887e-20,9.436165984898177e-28,0.2,0.21
2.7012717691321965e-19,1.4041284145994903e-37,0.21,0.22
2.869993807053106e-07,7.413738676784187e-13,0.22,0.23
2.2768890823073384e-17,1.1099066110631384e-09,0.23,0.24
1.148574707565686e-10,5.949853765463376e-16,0.24,0.25
2.0470467385987935e-19,2.6319823331242097e-26,0.25,0.26
0.0,1.0,0.26,0.27
0.0,1.0,0.27,0.28
1.0,0.0,0.28,0.29
1.0,0.0,0.29,0.3
1.0,1.9678211566743118e-20,0.3,0.31
1.5679895635731477e-31,1.0,0.31,0.32
3.526006153720118e-08,1.3342820327174362e-18,0.32,0.33
0.011253904551267624,6.095370963521418e-07,0.33,0.34
5.555745730134731e-08,3.177121925546089e-06,0.34,0.35000000000000003
9.46456149943705e-15,0.005933484528213739,0.35000000000000003,0.36
4.997288138852696e-10,3.390765778021887e-05,0.36,0.37
0.013184973038733006,4.0414164620628744e-27,0.37,0.38
0.0018417623359709978,1.4454224410654735e-26,0.38,0.39
1.513297718247486e-07,3.3032156920853595e-07,0.39,0.4
4.962572347722016e-05,3.6367106158105567e-13,0.4,0.41000000000000003
4.089263649920127e-12,6.5326680696864425e-12,0.41000000000000003,0.42
1.2026186269054051e-08,0.0,0.42,0.43
3.095435090472165e-07,6.917181050170029e-09,0.43,0.44
2.73023843117004e-11,3.2122812743118345e-10,0.44,0.45
7.61951923777815e-09,3.783483176377227e-18,0.45,0.46
7.273560087561748e-10,3.747315117683652e-18,0.46,0.47000000000000003
8.655133901247503e-13,3.645838830834691e-08,0.47000000000000003,0.48
1.7844690433426943e-14,2.1033208668086445e-06,0.48,0.49
2.175708208431229e-13,8.974724454968763e-30,0.49,0.5
1.5016645840012729e-15,3.3728858163520834e-19,0.5,0.51
1.1519654332105788e-27,1.1553513836827868e-24,0.51,0.52
1.4488375579748337e-23,5.3588221004868055e-17,0.52,0.53
5.251622053892291e-11,4.125808481441786e-17,0.53,0.54
2.4078399274429785e-09,4.984419119008352e-20,0.54,0.55
7.947976959465485e-16,1.7342040330219034e-15,0.55,0.56
2.3494217067887578e-20,1.2858073113186652e-11,0.56,0.5700000000000001
8.007396828935143e-12,2.8681579138621627e-13,0.5700000000000001,0.58
1.495419610364479e-06,7.797770207318422e-10,0.58,0.59
0.9999610185623169,3.664126770549975e-24,0.59,0.6
0.0001245173334609717,2.035784301551713e-12,0.6,0.61
4.593245830619708e-05,5.013708632289893e-13,0.61,0.62
8.337164775927195e-16,2.7226598246112683e-16,0.62,0.63
2.20479966995385e-25,3.229331547393542e-38,0.63,0.64
1.0385519162480355e-21,5.998030505671773e-38,0.64,0.65
2.476493554380672e-17,4.3258015125502425e-07,0.65,0.66
2.169212542924015e-08,3.589146604034938e-18,0.66,0.67
1.19790443602576e-35,9.017411817247023e-12,0.67,0.68
4.026017611383724e-20,4.3294161658491426e-12,0.68,0.6900000000000001
1.0,8.255687800051703e-12,0.6900000000000001,0.7000000000000001
1.0,0.0,0.7000000000000001,0.71
1.0,2.8725224522932154e-16,0.71,0.72
0.9999995231628418,5.285182851366699e-07,0.72,0.73
6.02796237929884e-16,2.244757588902406e-15,0.73,0.74
4.120977337151999e-06,1.6052209064561176e-17,0.74,0.75
4.745971660882352e-16,3.4672365549376734e-24,0.75,0.76
3.040543811367311e-25,0.0,0.76,0.77
0.0,0.0,0.77,0.78
3.4309089380870137e-17,4.1885164248287796e-22,0.78,0.79
4.191532010366927e-09,3.83981642926301e-07,0.79,0.8
1.5754569188390195e-20,1.0209020324603363e-31,0.8,0.81
2.1315651438163554e-27,8.679263714745322e-18,0.81,0.8200000000000001
2.34668545742893e-16,4.9840892453771254e-15,0.8200000000000001,0.8300000000000001
3.250023873781717e-28,7.407590982592025e-17,0.8300000000000001,0.84
4.067969911481578e-24,2.3994548247382787e-20,0.84,0.85
7.641047460756212e-23,3.477092606533577e-38,0.85,0.86
0.0014399128267541528,1.7596785069311604e-19,0.86,0.87
0.01761426404118538,1.9936010755211267e-23,0.87,0.88
1.3309086710654367e-15,2.159201262230681e-09,0.88,0.89
3.178956940654206e-19,9.579441189941362e-14,0.89,0.9
5.804453868506892e-14,0.0,0.9,0.91
1.0770402359468672e-18,5.128406428411836e-07,0.91,0.92
2.533916432504103e-18,1.6090120555367626e-11,0.92,0.93
1.1121468482066079e-16,2.1607384321005614e-16,0.93,0.9400000000000001
1.0354351255493298e-20,3.834859186931334e-35,0.9400000000000001,0.9500000000000001
2.2545386621561556e-17,1.6261255441435285e-19,0.9500000000000001,0.96
2.515656953583356e-13,6.578401975511718e-17,0.96,0.97
9.043156848353995e-13,5.823258542037024e-11,0.97,0.98
5.930435875711737e-08,0.0,0.98,0.99
9.853628231870866e-34,0.0,0.99,1.0
