action,startend,xmin,xmax
1.0134396209166022e-25,1.4496491677296094e-32,0.0,0.01
5.767909214829065e-19,4.897863324225711e-14,0.01,0.02
0.0,1.4568212582483844e-34,0.02,0.03
4.6519340203548927e-26,5.429947024052821e-29,0.03,0.04
3.304143285220626e-26,0.0,0.04,0.05
6.575819444520903e-09,4.802326071529084e-13,0.05,0.06
6.348152778495245e-22,3.927361890927787e-33,0.06,0.07
1.4115467692268902e-12,1.132634139980966e-15,0.07,0.08
3.745015131340068e-10,1.7630573042281383e-33,0.08,0.09
7.250931479025154e-20,1.7650334234907513e-28,0.09,0.1
8.127009265210261e-13,2.769573015370952e-09,0.1,0.11
2.9862609518099447e-20,4.637013863162398e-12,0.11,0.12
2.942489629731426e-07,5.394740559084904e-15,0.12,0.13
5.758899468411016e-10,1.251750179204203e-11,0.13,0.14
1.5242421413312179e-15,3.762053408247816e-18,0.14,0.15
8.05800941922584e-14,4.143227102550162e-14,0.15,0.16
2.3060577059030862e-10,2.8177330260725775e-11,0.16,0.17
2.66098653528557e-11,6.4422091691967e-18,0.17,0.18
3.83539783266329e-10,1.5776644313875154e-12,0.18,0.19
7.158237197435469e-11,8.21622717778192e-12,0.19,0.2
2.953184224940841e-11,6.110430743775469e-23,0.2,0.21
2.321806776279091e-16,6.291626507975989e-12,0.21,0.22
8.968167009015815e-08,8.726393631135199e-13,0.22,0.23
8.590568967292711e-08,1.229091761700829e-08,0.23,0.24
4.627854292816279e-14,2.1253424620226724e-07,0.24,0.25
1.829740343685402e-33,1.0,0.25,0.26
6.041749031655486e-17,1.0,0.26,0.27
0.9997398257255554,7.137173780633411e-28,0.27,0.28
1.0,1.7272743150765757e-27,0.28,0.29
0.9874477982521057,1.3399628391726984e-14,0.29,0.3
1.0,5.2374793649360126e-33,0.3,0.31
0.0,1.0,0.31,0.32
0.0,1.0,0.32,0.33
0.0,0.0,0.33,0.34
0.0,2.067849164113424e-30,0.34,0.35000000000000003
1.1484202261033416e-12,3.103313695748604e-35,0.35000000000000003,0.36
5.358991110029562e-15,3.708927293966897e-20,0.36,0.37
1.293225543398826e-18,1.0,0.37,0.38
2.2277526927653104e-18,1.0,0.38,0.39
1.0,1.216985280758575e-15,0.39,0.4
1.0,0.0,0.4,0.41000000000000003
1.0,1.1715792350168411e-36,0.41000000000000003,0.42
1.0,0.0,0.42,0.43
1.0,3.0296773862500226e-29,0.43,0.44
1.0,7.90109650737634e-37,0.44,0.45
1.0,0.0,0.45,0.46
1.0,7.579788151616912e-24,0.46,0.47000000000000003
3.4582451106327655e-14,1.0,0.47000000000000003,0.48
0.0,1.0,0.48,0.49
5.273054739518557e-07,7.884867991388281e-36,0.49,0.5
7.37685059521917e-14,9.451133406714889e-17,0.5,0.51
5.314641782216967e-11,1.0336719327708188e-11,0.51,0.52
0.0,0.0,0.52,0.53
0.0,6.894372168702705e-31,0.53,0.54
1.470426024067204e-21,4.290274403811928e-18,0.54,0.55
7.663191432245632e-26,6.173367372852567e-10,0.55,0.56
3.848590335309154e-09,5.12643956961361e-14,0.56,0.5700000000000001
5.462577349952802e-17,5.190682487036581e-16,0.5700000000000001,0.58
2.003177085565073e-19,2.573125422196382e-16,0.58,0.59
1.5918954029782498e-27,9.349142698931591e-19,0.59,0.6
1.0784469850477763e-06,0.0,0.6,0.61
2.6817612019947035e-10,0.0,0.61,0.62
4.247014473435229e-08,3.344968006464659e-14,0.62,0.63
3.9768005466903713e-23,1.0967898761750914e-16,0.63,0.64
4.8078443448673625e-09,1.0838756558939622e-08,0.64,0.65
2.290218863621081e-14,6.598304480576189e-07,0.65,0.66
1.5058169247971707e-16,4.222429697553487e-11,0.66,0.67
3.878952280905734e-13,0.0,0.67,0.68
2.5340625428303397e-32,7.425286127190987e-21,0.68,0.6900000000000001
7.501430321746981e-17,8.087600728012845e-11,0.6900000000000001,0.7000000000000001
7.256598344137014e-14,1.1308634970140697e-16,0.7000000000000001,0.71
8.319135073735088e-20,2.540703250107038e-24,0.71,0.72
0.00030719395726919174,0.00019462872296571732,0.72,0.73
1.3507395931431906e-21,2.785015996808882e-23,0.73,0.74
2.4703604237288975e-18,1.0267195094115777e-08,0.74,0.75
8.727303883180565e-18,4.498425867466863e-29,0.75,0.76
4.943101592110033e-13,7.692634704108778e-24,0.76,0.77
2.6589520515929443e-11,4.848734695001022e-12,0.77,0.78
2.2919938516552385e-11,2.1261517168175124e-24,0.78,0.79
1.7055722435798302e-31,2.0138202117116396e-18,0.79,0.8
1.0572512266066881e-21,0.0,0.8,0.81
2.923965010021425e-23,0.0,0.81,0.8200000000000001
5.5655103636809145e-08,2.779332319846617e-12,0.8200000000000001,0.8300000000000001
1.5426109825286693e-13,1.170036917940009e-16,0.8300000000000001,0.84
5.095947535477263e-13,3.841406865482711e-26,0.84,0.85
1.2973382410767677e-23,1.2060225268603177e-31,0.85,0.86
4.5676049921894446e-05,1.840863994573283e-08,0.86,0.87
8.166107547113999e-12,2.5692948762171622e-20,0.87,0.88
1.1707442126862588e-07,7.295819436629367e-21,0.88,0.89
3.966120814202171e-15,6.600874818393559e-17,0.89,0.9
4.883876478775268e-19,3.226010021725907e-14,0.9,0.91
3.336741993820169e-10,3.370346749515038e-22,0.91,0.92
1.073351114655452e-07,2.2811128733101873e-18,0.92,0.93
2.042896163345631e-08,1.6146427528340723e-09,0.93,0.9400000000000001
1.0811671558030866e-07,1.3405199172922266e-09,0.9400000000000001,0.9500000000000001
2.9825085334778123e-07,0.9999996423721313,0.9500000000000001,0.96
1.0,1.1478683671975465e-12,0.96,0.97
1.0,5.356414530671705e-12,0.97,0.98
1.0,1.279896763211332e-32,0.98,0.99
1.0154715699523509e-17,1.0,0.99,1.0
