action,startend,xmin,xmax
0.0,0.0,0.0,0.01
1.1742343715121542e-18,4.87633544654642e-12,0.01,0.02
6.519859425679897e-07,1.777163079240765e-13,0.02,0.03
2.4877533366662874e-09,3.1955961179086154e-15,0.03,0.04
1.6579372965654093e-13,3.0023503683196395e-08,0.04,0.05
6.345144315438222e-24,1.4398296965440513e-15,0.05,0.06
2.911089600979642e-22,3.693305319116513e-16,0.06,0.07
2.0575385741971458e-14,6.930351170281693e-20,0.07,0.08
0.0,1.0,0.08,0.09
0.0,1.0,0.09,0.1
1.0,0.0,0.1,0.11
0.9902051687240601,2.1310880143898814e-11,0.11,0.12
1.0,3.5193006647074455e-23,0.12,0.13
1.298573843976662e-33,0.9996296167373657,0.13,0.14
3.9902308552928156e-32,4.4217931002815673e-38,0.14,0.15
3.534164239590783e-17,3.4712214858003974e-23,0.15,0.16
1.3902101888565391e-14,1.6348477016592255e-09,0.16,0.17
1.624352275705368e-19,2.130602005934179e-08,0.17,0.18
7.223674436396266e-11,2.8965900993960583e-14,0.18,0.19
5.566804829604255e-12,5.357442032352822e-21,0.19,0.2
3.58840053212104e-14,1.5540206274589075e-11,0.2,0.21
4.84717788910155e-13,0.00012231938308104873,0.21,0.22
4.00213479164694e-14,1.293728644213843e-07,0.22,0.23
2.970024467791217e-14,1.816133268375296e-16,0.23,0.24
6.308095157336879e-10,1.9823342457554044e-14,0.24,0.25
1.7741587781326217e-22,1.003499616736292e-09,0.25,0.26
5.327952705760919e-13,2.0701165391254217e-13,0.26,0.27
8.90130902320152e-09,3.1919940179663806e-20,0.27,0.28
9.01224421153736e-14,1.55946305857788e-19,0.28,0.29
0.0,1.0,0.29,0.3
0.0,1.0,0.3,0.31
5.035106380142005e-25,0.0,0.31,0.32
3.762640893301139e-11,0.0,0.32,0.33
2.177464480425384e-13,5.741258023604593e-27,0.33,0.34
1.256488341277346e-23,5.291099169375864e-17,0.34,0.35000000000000003
3.790006261295509e-21,2.904047471344874e-29,0.35000000000000003,0.36
2.0803571229884965e-16,1.6559395527616726e-21,0.36,0.37
1.8769691356723683e-10,1.0135185976426133e-37,0.37,0.38
8.925279135554853e-13,0.0,0.38,0.39
1.898622233688146e-15,6.095106174058465e-25,0.39,0.4
1.4043687990294984e-08,5.855901267365349e-12,0.4,0.41000000000000003
1.4775525841357294e-14,4.691059191648994e-22,0.41000000000000003,0.42
1.840280965809127e-12,3.5519373731043424e-17,0.42,0.43
1.1181681309856211e-20,9.659267307407476e-22,0.43,0.44
2.8676724623394323e-12,4.695688621871284e-25,0.44,0.45
2.1028778718346075e-08,1.1921233179215326e-14,0.45,0.46
1.2788500258764657e-09,1.0716322577583592e-12,0.46,0.47000000000000003
4.506756025226405e-14,2.6529801894895265e-18,0.47000000000000003,0.48
3.881250529302882e-11,2.0686823454537598e-18,0.48,0.49
0.0001383262570016086,6.7212675958217e-07,0.49,0.5
1.951269410951774e-22,2.4285670405615945e-17,0.5,0.51
8.306738109864487e-12,1.0030007715380644e-34,0.51,0.52
1.7151017437206777e-19,4.609520315130977e-19,0.52,0.53
1.6827098675820275e-36,4.857770008470652e-08,0.53,0.54
1.2931593296183763e-10,3.578892459571424e-18,0.54,0.55
2.0165779214841266e-35,0.0,0.55,0.56
1.8155703102992162e-33,1.725799784592554e-26,0.56,0.5700000000000001
1.169086339511203e-23,5.012302426621318e-05,0.5700000000000001,0.58
8.069066638935367e-18,2.3759392023259274e-11,0.58,0.59
1.9482863164845075e-15,1.2607550854409398e-18,0.59,0.6
2.3274294491670844e-08,2.6396520803110524e-20,0.6,0.61
3.513376738083443e-28,1.1370766211736635e-36,0.61,0.62
6.513213738237338e-37,3.5236585469180526e-20,0.62,0.63
1.2111468669076327e-20,9.738612418546059e-18,0.63,0.64
0.0,1.0,0.64,0.65
1.0,8.95211828800923e-31,0.65,0.66
1.0,3.644543693008316e-24,0.66,0.67
0.0012988124508410692,0.9987012147903442,0.67,0.68
1.0,2.6901673346977667e-18,0.68,0.6900000000000001
1.0,4.229431908864267e-12,0.6900000000000001,0.7000000000000001
1.0,3.398542670971904e-15,0.7000000000000001,0.71
0.0,1.0,0.71,0.72
0.0,1.0,0.72,0.73
4.957048036173387e-16,0.0,0.73,0.74
3.864630851121466e-14,0.0,0.74,0.75
8.082026259174924e-13,0.0,0.75,0.76
1.3644602698003614e-18,1.1804030077336696e-14,0.76,0.77
1.4030197622387475e-15,7.298454320405227e-24,0.77,0.78
0.0001567062718095258,2.3676023530929134e-21,0.78,0.79
4.854684796523623e-12,1.0772773378990501e-21,0.79,0.8
3.2938220293626808e-12,4.848058907452278e-31,0.8,0.81
1.4863366735130124e-19,1.2060906705875694e-25,0.81,0.8200000000000001
