xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.255,0.305,1.0,1.0,1.0,0.818181818181818,0.8999999999999999
0.305,0.375,1.0,1.0,1.0,0.03225806451612905,0.07142857142857148
0.255,0.315,1.0,1.0,1.0,0.6923076923076921,0.7499999999999998
0.20500000000000002,0.255,1.0,1.0,1.0,0.05263157894736848,0.10000000000000012
0.165,0.255,1.0,1.0,1.0,0.368421052631579,0.38888888888888895
0.165,0.20500000000000002,1.0,1.0,1.0,0.7777777777777777,0.8749999999999999
0.155,0.20500000000000002,1.0,1.0,1.0,0.7999999999999999,0.7999999999999999
0.305,0.365,1.0,1.0,1.0,0.0,0.0
0.315,0.365,1.0,1.0,1.0,0.0,0.0
0.315,0.375,1.0,1.0,1.0,0.03448275862068968,0.08333333333333341
0.305,0.35500000000000004,1.0,0.998891532421112,0.998891532421112,0.0,0.0
0.315,0.35500000000000004,1.0,0.998891532421112,0.998891532421112,0.0,0.0
0.375,0.465,1.0,0.9868783354759216,0.9868783354759216,0.894736842105263,0.9444444444444444
0.365,0.445,1.0,6.24878779831306e-08,6.24878779831306e-08,0.7894736842105262,0.9375
0.375,0.445,1.0,6.24878779831306e-08,6.24878779831306e-08,0.7777777777777777,1.0
0.35500000000000004,0.445,0.998891532421112,6.24878779831306e-08,6.241861219631278e-08,0.7142857142857145,0.8333333333333337
0.765,0.8250000000000001,0.3068022131919861,1.4241604162634758e-07,4.3693556765005454e-08,0.0,0.0
0.485,0.525,0.999112904071808,1.0965077734681472e-08,1.0955350658870728e-08,0.0,0.0
0.465,0.525,0.9868783354759216,1.0965077734681472e-08,1.082119766316654e-08,0.0,0.0
0.47500000000000003,0.525,0.8423691987991333,1.0965077734681472e-08,9.236643746133847e-09,0.0,0.0
0.725,0.765,4.64884103434926e-10,0.3068022131919861,1.4262747181160746e-10,0.0,0.0
0.125,0.20500000000000002,1.3658744968392256e-10,1.0,1.3658744968392256e-10,0.5,0.5
0.125,0.165,1.3658744968392256e-10,1.0,1.3658744968392256e-10,0.06666666666666672,0.12500000000000008
0.685,0.765,6.030116683763964e-11,0.3068022131919861,1.850053144384704e-11,0.0,0.0
0.615,0.665,0.00013089437561575326,3.8838631866155986e-08,5.0837584678905855e-12,0.0,0.0
0.525,0.615,1.0965077734681472e-08,0.00013089437561575326,1.4352670036593294e-12,0.0,0.0
0.785,0.8250000000000001,5.387097644415917e-06,1.4241604162634758e-07,7.672091223723362e-13,0.0,0.0
0.485,0.5650000000000001,0.999112904071808,6.485697395808289e-13,6.479943960056982e-13,0.0,0.0
0.47500000000000003,0.5650000000000001,0.8423691987991333,6.485697395808289e-13,5.463351718960654e-13,0.0,0.0
0.595,0.665,6.4494424805161535e-06,3.8838631866155986e-08,2.504875222427148e-13,0.0,0.0
0.525,0.595,1.0965077734681472e-08,6.4494424805161535e-06,7.071863814421651e-14,0.0,0.0
0.765,0.845,0.3068022131919861,1.2146490410702706e-13,3.726570140518826e-14,0.0,0.0
0.615,0.685,0.00013089437561575326,6.030116683763964e-11,7.893083582114207e-15,0.0,0.0
0.725,0.785,4.64884103434926e-10,5.387097644415917e-06,2.504376058540695e-15,0.0,0.0
0.065,0.155,1.0661077487871397e-15,1.0,1.0661077487871397e-15,0.0,0.0
0.445,0.525,6.24878779831306e-08,1.0965077734681472e-08,6.851844395603179e-16,0.09677419354838716,0.18750000000000014
0.5650000000000001,0.615,6.485697395808289e-13,0.00013089437561575326,8.489413110570428e-17,0.0,0.0
0.765,0.805,0.3068022131919861,8.402036779426134e-17,2.577763479248405e-17,0.0,0.0
0.665,0.725,3.8838631866155986e-08,4.64884103434926e-10,1.805546255373707e-17,0.0,0.0
0.095,0.165,9.98714296949068e-18,1.0,9.98714296949068e-18,0.04761904761904766,0.07142857142857148
0.095,0.155,9.98714296949068e-18,1.0,9.98714296949068e-18,0.0,0.0
0.785,0.845,5.387097644415917e-06,1.2146490410702706e-13,6.543432987941707e-19,0.0,0.0
0.025,0.065,1.7486909200670198e-05,1.0661077487871397e-15,1.8642929401171624e-20,0.0,0.0
0.8250000000000001,0.915,1.4241604162634758e-07,9.316643458231674e-14,1.326839482565361e-20,0.0,0.0
0.525,0.5650000000000001,1.0965077734681472e-08,6.485697395808289e-13,7.111617610865908e-21,0.0,0.0
0.025,0.095,1.7486909200670198e-05,9.98714296949068e-18,1.7464426228159525e-22,0.0,0.0
0.8250000000000001,0.895,1.4241604162634758e-07,1.4258637643701632e-16,2.030658732200418e-23,0.0,0.0
0.895,0.935,1.4258637643701632e-16,2.9639299903294614e-09,4.226160373340787e-25,0.0,0.0
0.065,0.125,1.0661077487871397e-15,1.3658744968392256e-10,1.4561693849510339e-25,0.0,0.0
0.935,0.985,2.9639299903294614e-09,3.152188445453801e-17,9.342865868650524e-26,0.0,0.0
0.725,0.805,4.64884103434926e-10,8.402036779426134e-17,3.905973335230791e-26,0.0,0.0
0.845,0.915,1.2146490410702706e-13,9.316643458231674e-14,1.1316452042534714e-26,0.0,0.0
0.845,0.895,1.2146490410702706e-13,1.4258637643701632e-16,1.731924054089065e-29,0.0,0.0
0.915,0.985,9.316643458231674e-14,3.152188445453801e-17,2.9367815859450625e-30,0.0,0.0
0.805,0.895,8.402036779426134e-17,1.4258637643701632e-16,1.198015979068911e-32,0.0,0.0
0.895,0.985,1.4258637643701632e-16,3.152188445453801e-17,4.494591282838889e-33,0.0,0.0
0.915,0.995,9.316643458231674e-14,0.0,0.0,0.0,0.0
0.005,0.065,0.0,1.0661077487871397e-15,0.0,0.0,0.0
0.005,0.095,0.0,9.98714296949068e-18,0.0,0.0,0.0
0.935,0.995,2.9639299903294614e-09,0.0,0.0,0.0,0.0
