xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.855,0.905,1.0,1.0,1.0,0.0,0.0
0.785,0.855,1.0,1.0,1.0,0.0,0.0
0.715,0.785,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855
0.725,0.785,1.0,1.0,1.0,0.5,0.5
0.745,0.785,1.0,1.0,1.0,0.75,0.75
0.855,0.915,1.0,1.0,1.0,0.0370370370370371,0.08333333333333333
0.845,0.915,1.0,1.0,1.0,0.034482758620689655,0.07142857142857142
0.715,0.755,1.0,1.0,1.0,0.5,0.5
0.785,0.845,1.0,1.0,1.0,0.0,0.0
0.845,0.905,1.0,1.0,1.0,0.0,0.0
0.685,0.755,0.9999994039535522,1.0,0.9999994039535522,0.33333333333333237,0.3571428571428561
0.685,0.745,0.9999994039535522,1.0,0.9999994039535522,0.3846153846153836,0.4166666666666656
0.805,0.855,6.945723271201132e-06,1.0,6.945723271201132e-06,0.0,0.0
0.755,0.805,1.0,6.945723271201132e-06,6.945723271201132e-06,0.45454545454545453,0.5
0.745,0.805,1.0,6.945723271201132e-06,6.945723271201132e-06,0.5,0.5
0.615,0.685,5.2236782721593045e-06,0.9999994039535522,5.223675158604426e-06,0.05263157894736848,0.07142857142857142
0.905,0.985,1.0,5.202419828265192e-08,5.202419828265192e-08,0.8823529411764705,0.9374999999999999
0.915,0.985,1.0,5.202419828265192e-08,5.202419828265192e-08,0.8749999999999998,1.0
0.17500000000000002,0.245,2.52670724876225e-05,1.0765843398985453e-05,2.7202134555255763e-10,0.0,0.0
0.905,0.9550000000000001,1.0,1.2332025678407632e-10,1.2332025678407632e-10,0.529411764705883,0.9
0.915,0.9550000000000001,1.0,1.2332025678407632e-10,1.2332025678407632e-10,0.5000000000000007,1.0
0.245,0.305,1.0765843398985453e-05,4.37587232227088e-06,4.71099561555231e-11,0.0,0.0
0.10500000000000001,0.14500000000000002,6.85670329403365e-07,5.465079448185861e-05,3.74724282545316e-11,0.0,0.0
0.10500000000000001,0.17500000000000002,6.85670329403365e-07,2.52670724876225e-05,1.732488191564682e-11,0.0,0.0
0.8250000000000001,0.905,3.1460080309082816e-13,1.0,3.1460080309082816e-13,0.0,0.0
0.785,0.8250000000000001,1.0,3.1460080309082816e-13,3.1460080309082816e-13,0.0,0.0
0.755,0.8250000000000001,1.0,3.1460080309082816e-13,3.1460080309082816e-13,0.3333333333333333,0.35714285714285715
0.655,0.725,1.526767675942575e-15,1.0,1.526767675942575e-15,0.42857142857142766,0.42857142857142766
0.655,0.715,1.526767675942575e-15,1.0,1.526767675942575e-15,0.49999999999999906,0.49999999999999906
0.055,0.10500000000000001,1.0041174836050716e-10,6.85670329403365e-07,6.884935657431675e-17,0.0,0.0
0.305,0.35500000000000004,4.37587232227088e-06,7.747955380575656e-13,3.390406350405076e-18,0.0,0.0
0.14500000000000002,0.215,5.465079448185861e-05,1.857975028373543e-15,1.0153981142806792e-19,0.0,0.0
0.615,0.655,5.2236782721593045e-06,1.526767675942575e-15,7.975343135456387e-21,0.0,0.0
0.215,0.265,1.857975028373543e-15,1.3368635620736313e-07,2.483859114675311e-22,0.0,0.0
0.525,0.5750000000000001,1.559541384921204e-10,8.588581235091651e-13,1.3394247873883097e-22,0.0,0.0
0.525,0.595,1.559541384921204e-10,2.2989374160988173e-15,3.5852880417499237e-25,0.0,0.0
0.07500000000000001,0.14500000000000002,1.1387914238671871e-21,5.465079448185861e-05,6.223585606346878e-26,0.0,0.0
0.455,0.525,9.517300245657496e-18,1.559541384921204e-10,1.4842623605823605e-27,0.0,0.0
0.5750000000000001,0.655,8.588581235091651e-13,1.526767675942575e-15,1.311276821194489e-27,0.0,0.0
0.425,0.495,1.0977657110698877e-15,8.320465627251195e-13,9.133921865731967e-28,0.0,0.0
0.35500000000000004,0.425,7.747955380575656e-13,1.0977657110698877e-15,8.505439747695397e-28,0.0,0.0
0.47500000000000003,0.525,1.837700637999605e-18,1.559541384921204e-10,2.8659701980564842e-28,0.0,0.0
0.395,0.455,2.3725835532339975e-11,9.517300245657496e-18,2.258059003403686e-28,0.0,0.0
0.595,0.655,2.2989374160988173e-15,1.526767675942575e-15,3.50994333591462e-30,0.0,0.0
0.545,0.615,9.019669806247435e-26,5.2236782721593045e-06,4.711585318894605e-31,0.0,0.0
0.425,0.47500000000000003,1.0977657110698877e-15,1.837700637999605e-18,2.017364747607223e-33,0.0,0.0
0.034999999999999996,0.10500000000000001,1.1839018625775608e-30,6.85670329403365e-07,8.117663800948135e-37,0.0,0.0
0.015,0.055,7.21071637852481e-27,1.0041174836050716e-10,7.240406384994207e-37,0.0,0.0
0.495,0.545,8.320465627251195e-13,9.019669806247435e-26,7.504785259203722e-38,0.0,0.0
0.005,0.055,3.5815373247452515e-28,1.0041174836050716e-10,3.596284245960842e-38,0.0,0.0
0.545,0.595,9.019669806247435e-26,2.2989374160988173e-15,2.0735656398438997e-40,0.0,0.0
0.47500000000000003,0.545,1.837700637999605e-18,9.019669806247435e-26,1.6575452957486685e-43,0.0,0.0
0.015,0.07500000000000001,7.21071637852481e-27,1.1387914238671871e-21,8.211501971802716e-48,0.0,0.0
0.005,0.07500000000000001,3.5815373247452515e-28,1.1387914238671871e-21,4.078623989680121e-49,0.0,0.0
0.034999999999999996,0.07500000000000001,1.1839018625775608e-30,1.1387914238671871e-21,1.3482172878037153e-51,0.0,0.0
0.915,0.995,1.0,0.0,0.0,0.8823529411764705,0.9374999999999999
