xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.875,0.925,1.0,1.0,1.0,0.0,0.0
0.245,0.295,1.0,1.0,1.0,0.7999999999999998,0.7999999999999998
0.375,0.425,1.0,1.0,1.0,0.7999999999999998,0.7999999999999998
0.8250000000000001,0.875,1.0,1.0,1.0,0.8181818181818161,0.8999999999999998
0.755,0.795,1.0,0.9999865293502808,0.9999865293502808,0.7777777777777778,0.875
0.925,0.975,1.0,0.9994069337844848,0.9994069337844848,0.7999999999999996,0.7999999999999996
0.895,0.935,1.190653270422004e-10,1.0,1.190653270422004e-10,0.06666666666666686,0.125
0.025,0.07500000000000001,0.7314740419387817,4.1004654532939e-11,2.999384038951228e-11,0.0,0.0
0.655,0.6950000000000001,3.0794112149123976e-08,8.404010441154242e-05,2.5879404002731257e-12,0.0,0.0
0.20500000000000002,0.255,2.708686427959532e-15,1.0,2.708686427959532e-15,0.05882352941176478,0.10000000000000012
0.545,0.595,9.395640122584864e-15,5.377564593800344e-05,5.05256616593023e-19,0.0,0.0
0.505,0.545,1.7384131751896348e-06,9.395640122584864e-15,1.6333504578441883e-20,0.0,0.0
0.855,0.895,3.047550059531723e-11,1.190653270422004e-10,3.628575445156219e-21,0.2,0.375
0.115,0.165,8.311324447684427e-14,3.8055452122875985e-09,3.162912095965434e-22,0.0,0.0
0.455,0.505,1.2912106720473508e-16,1.7384131751896348e-06,2.2446576442325772e-22,0.0,0.0
0.165,0.20500000000000002,3.8055452122875985e-09,2.708686427959532e-15,1.0308028667509795e-23,0.0,0.0
0.005,0.055,3.6339459229849114e-27,2.0128347502212235e-13,7.3145326342087675e-40,0.2727272727272727,0.3
