xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.925,0.975,1.0,1.0,1.0,0.7999999999999996,0.7999999999999996
0.375,0.425,0.9381706714630128,0.999907374382019,0.9380837728247969,0.818181818181818,0.8999999999999999
0.295,0.335,0.31894412636756897,2.646260099936626e-07,8.440091157156429e-08,0.0,0.0
0.885,0.925,5.574011738285201e-11,1.0,5.574011738285201e-11,0.0,0.0
0.5750000000000001,0.625,1.4487364086157584e-10,9.00135887604847e-07,1.3040596330748038e-16,0.0,0.0
0.625,0.665,9.00135887604847e-07,9.386224165530004e-14,8.448877220497414e-20,0.0,0.0
0.8350000000000001,0.885,2.7984847772444255e-10,5.574011738285201e-11,1.5598786997772875e-20,0.0,0.0
0.215,0.255,1.5878242460003886e-14,2.114084463045174e-09,3.3567945685158395e-23,0.0,0.0
0.065,0.10500000000000001,1.3211563191107415e-13,4.4155794472200416e-12,5.833670689230273e-25,0.0,0.0
0.805,0.855,2.307726221489198e-13,1.2889272565100106e-16,2.974491227440285e-29,0.0,0.0
0.025,0.065,1.0373368331646347e-20,1.3211563191107415e-13,1.370484112181782e-33,0.0,0.0
0.165,0.215,2.5446800951454835e-24,1.5878242460003886e-14,4.0405047533865747e-38,0.0,0.0
0.125,0.165,7.592236674145834e-15,2.5446800951454835e-24,1.9319813542332447e-38,0.0,0.0
