xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.445,0.535,1.0,1.0,1.0,0.894736842105263,0.9444444444444444
0.545,0.645,1.0,1.0,1.0,0.02564102564102567,0.05000000000000006
0.545,0.635,1.0,1.0,1.0,0.0,0.0
0.535,0.635,1.0,1.0,1.0,0.0,0.0
0.395,0.445,1.0,1.0,1.0,0.037037037037037084,0.10000000000000012
0.645,0.745,1.0,0.9999716281890868,0.9999716281890868,0.9047619047619047,0.95
0.335,0.395,0.9988295435905457,1.0,0.9988295435905457,0.846153846153846,0.9166666666666666
0.335,0.435,0.9988295435905457,1.0,0.9988295435905457,0.5238095238095238,0.55
0.335,0.405,0.9988295435905457,1.0,0.9988295435905457,0.7333333333333332,0.7857142857142856
0.465,0.545,0.00012114176934119314,1.0,0.00012114176934119314,0.6190476190476188,0.8124999999999999
0.465,0.535,0.00012114176934119314,1.0,0.00012114176934119314,0.6842105263157893,0.9285714285714285
0.405,0.465,1.0,0.00012114176934119314,0.00012114176934119314,0.20000000000000026,0.4166666666666671
0.395,0.465,1.0,0.00012114176934119314,0.00012114176934119314,0.18518518518518542,0.35714285714285743
0.505,0.545,1.303462795476662e-06,1.0,1.303462795476662e-06,0.23809523809523822,0.625
0.445,0.505,1.0,1.303462795476662e-06,1.303462795476662e-06,0.6666666666666664,1.0
0.435,0.505,1.0,1.303462795476662e-06,1.303462795476662e-06,0.6842105263157893,0.9285714285714285
0.405,0.505,1.0,1.303462795476662e-06,1.303462795476662e-06,0.5200000000000002,0.6500000000000001
0.265,0.335,4.2010395873148814e-07,0.9988295435905457,4.1961224536035373e-07,0.040000000000000036,0.07142857142857148
0.28500000000000003,0.335,6.123029550053617e-08,0.9988295435905457,6.115862810871479e-08,0.04761904761904767,0.10000000000000012
0.245,0.335,1.506161950715068e-08,0.9988295435905457,1.5043990538061774e-08,0.03448275862068968,0.05555555555555559
0.015,0.07500000000000001,1.2974124885545281e-08,1.0,1.2974124885545281e-08,0.0,0.0
0.015,0.065,1.2974124885545281e-08,1.0,1.2974124885545281e-08,0.0,0.0
0.375,0.445,2.562804413130948e-09,1.0,2.562804413130948e-09,0.1304347826086958,0.21428571428571447
0.375,0.435,2.562804413130948e-09,1.0,2.562804413130948e-09,0.14285714285714302,0.2500000000000002
0.745,0.795,0.9999716281890868,3.5984409896272496e-10,3.5983388953399094e-10,0.0,0.0
0.755,0.795,0.9987775683403016,3.5984409896272496e-10,3.594042141435973e-10,0.0,0.0
0.635,0.6950000000000001,1.0,7.187007239339849e-11,7.187007239339849e-11,0.5238095238095244,0.9166666666666666
0.645,0.6950000000000001,1.0,7.187007239339849e-11,7.187007239339849e-11,0.5000000000000006,1.0
0.6950000000000001,0.745,7.187007239339849e-11,0.9999716281890868,7.186803330929422e-11,0.428571428571428,0.8999999999999998
0.6950000000000001,0.755,7.187007239339849e-11,0.9987775683403016,7.178221614151999e-11,0.39130434782608636,0.7499999999999996
0.755,0.855,0.9987775683403016,1.982226882635274e-12,1.9798037457372356e-12,0.0,0.0
0.745,0.8350000000000001,0.9999716281890868,7.897173583473749e-13,7.89694952635809e-13,0.0,0.0
0.755,0.8350000000000001,0.9987775683403016,7.897173583473749e-13,7.887519828463177e-13,0.0,0.0
0.375,0.465,2.562804413130948e-09,0.00012114176934119314,3.1046266108210115e-13,0.16129032258064532,0.27777777777777796
0.5650000000000001,0.645,2.0234741616650956e-13,1.0,2.0234741616650956e-13,0.02857142857142861,0.06250000000000008
0.5650000000000001,0.635,2.0234741616650956e-13,1.0,2.0234741616650956e-13,0.0,0.0
0.665,0.745,1.6323455174355186e-13,0.9999716281890868,1.6322992048371529e-13,0.714285714285714,0.9374999999999999
0.665,0.755,1.6323455174355186e-13,0.9987775683403016,1.6303500865954388e-13,0.6521739130434779,0.8333333333333331
0.305,0.395,1.0294546214561964e-14,1.0,1.0294546214561964e-14,0.6666666666666664,0.6666666666666664
