xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.10500000000000001,0.14500000000000002,1.0,1.0,1.0,0.7499999999999999,0.7500000000000002
0.885,0.975,1.0,0.999998927116394,0.999998927116394,0.36842105263157937,0.3888888888888894
0.10500000000000001,0.165,1.0,0.9999748468399048,0.9999748468399048,0.5000000000000003,0.5000000000000002
0.005,0.095,1.0,0.9989463686943054,0.9989463686943054,0.894736842105263,0.9444444444444444
0.095,0.14500000000000002,0.9989463686943054,1.0,0.9989463686943054,0.5999999999999999,0.6000000000000001
0.095,0.165,0.9989463686943054,0.9999748468399048,0.9989212420363671,0.4285714285714288,0.4285714285714287
0.8150000000000001,0.885,0.002727273153141141,1.0,0.002727273153141141,0.04761904761904767,0.07142857142857154
0.885,0.9550000000000001,1.0,0.00020802578364964572,0.00020802578364964572,0.4666666666666667,0.5
0.735,0.8150000000000001,0.01868229173123836,0.002727273153141141,5.0951712677757114e-05,0.0,0.0
0.885,0.925,1.0,1.6254161891993135e-05,1.6254161891993135e-05,0.7777777777777778,0.875
0.925,0.975,1.6254161891993135e-05,0.999998927116394,1.6254144453169313e-05,0.07692307692307705,0.10000000000000023
0.005,0.045,1.0,5.999354470986873e-07,5.999354470986873e-07,0.4444444444444445,1.0
0.045,0.10500000000000001,5.999354470986873e-07,1.0,5.999354470986873e-07,0.4285714285714285,0.7499999999999998
0.045,0.095,5.999354470986873e-07,0.9989463686943054,5.993033363302282e-07,0.47368421052631576,0.8999999999999999
0.845,0.885,3.865685300752375e-07,1.0,3.865685300752375e-07,0.06666666666666667,0.125
0.065,0.14500000000000002,1.082902777865824e-11,1.0,1.082902777865824e-11,0.37500000000000017,0.3750000000000001
0.065,0.10500000000000001,1.082902777865824e-11,1.0,1.082902777865824e-11,0.23809523809523803,0.6249999999999998
0.005,0.065,1.0,1.082902777865824e-11,1.082902777865824e-11,0.6666666666666667,1.0
0.645,0.735,4.857838020733142e-10,0.01868229173123836,9.07555470864381e-12,0.0,0.0
0.845,0.925,3.865685300752375e-07,1.6254161891993135e-05,6.283347470192728e-12,0.5,0.5
0.14500000000000002,0.20500000000000002,1.0,1.719388845709824e-12,1.719388845709824e-12,0.23076923076923053,0.24999999999999978
0.165,0.20500000000000002,0.9999748468399048,1.719388845709824e-12,1.719345597646922e-12,0.0,0.0
0.555,0.645,0.0035362979397177696,4.857838020733142e-10,1.7178762584201257e-12,0.0,0.0
0.755,0.8150000000000001,3.111003954447966e-10,0.002727273153141141,8.484557564281863e-13,0.0,0.0
0.5750000000000001,0.645,0.0006618418847210705,4.857838020733142e-10,3.215120671311697e-13,0.0,0.0
0.555,0.615,0.0035362979397177696,4.9642196603416615e-11,1.7554959757172664e-13,0.0,0.0
0.14500000000000002,0.23500000000000001,1.0,6.634886579357608e-15,6.634886579357608e-15,0.15789473684210512,0.16666666666666652
0.165,0.23500000000000001,0.9999748468399048,6.634886579357608e-15,6.634719690993264e-15,0.0,0.0
0.365,0.405,3.378516453267366e-07,1.9258632022456368e-08,6.506560515529061e-15,0.0,0.0
0.675,0.735,4.506274571699186e-14,0.01868229173123836,8.41875361695454e-16,0.0,0.0
0.495,0.555,2.254702230041622e-13,0.0035362979397177696,7.973298850773248e-16,0.0,0.0
0.645,0.6950000000000001,4.857838020733142e-10,8.427616648987168e-07,4.09399965816135e-16,0.0,0.0
0.6950000000000001,0.755,8.427616648987168e-07,3.111003954447966e-10,2.62183487215706e-16,0.0,0.0
0.495,0.5750000000000001,2.254702230041622e-13,0.0006618418847210705,1.4922563734155478e-16,0.0,0.0
0.755,0.845,3.111003954447966e-10,3.865685300752375e-07,1.2026162257292014e-16,0.0,0.0
0.615,0.6950000000000001,4.9642196603416615e-11,8.427616648987168e-07,4.183654025872481e-17,0.0,0.0
0.525,0.5750000000000001,2.8035744468427482e-15,0.0006618418847210705,1.8555229958542372e-18,0.0,0.0
0.405,0.495,1.9258632022456368e-08,2.254702230041622e-13,4.3422480568583365e-21,0.0,0.0
0.20500000000000002,0.265,1.719388845709824e-12,3.6468418562751737e-11,6.270339209747243e-23,0.0,0.0
0.675,0.755,4.506274571699186e-14,3.111003954447966e-10,1.4019038012384484e-23,0.0,0.0
0.615,0.675,4.9642196603416615e-11,4.506274571699186e-14,2.23701368237268e-24,0.0,0.0
0.325,0.405,4.1717993926274896e-17,1.9258632022456368e-08,8.03431493741198e-25,0.0,0.0
0.525,0.615,2.8035744468427482e-15,4.9642196603416615e-11,1.3917559388248269e-25,0.0,0.0
0.405,0.455,1.9258632022456368e-08,6.017752398008229e-19,1.1589367903549489e-26,0.0,0.0
0.265,0.325,3.6468418562751737e-11,4.1717993926274896e-17,1.5213892641017276e-27,0.0,0.0
0.735,0.785,0.01868229173123836,6.4210381086354e-26,1.1995970716292555e-27,0.0,0.0
0.295,0.365,1.6761688241361214e-21,3.378516453267366e-07,5.6629639507977e-28,0.0,0.0
0.23500000000000001,0.325,6.634886579357608e-15,4.1717993926274896e-17,2.7679415801916352e-31,0.0,0.0
0.6950000000000001,0.785,8.427616648987168e-07,6.4210381086354e-26,5.411404766811678e-32,0.0,0.0
0.785,0.845,6.4210381086354e-26,3.865685300752375e-07,2.48217126321227e-32,0.0,0.0
0.20500000000000002,0.295,1.719388845709824e-12,1.6761688241361214e-21,2.8819859797461988e-33,0.0,0.0
0.455,0.525,6.017752398008229e-19,2.8035744468427482e-15,1.6871216850482543e-33,0.0,0.0
0.23500000000000001,0.295,6.634886579357608e-15,1.6761688241361214e-21,1.1121190035998375e-35,0.0,0.0
0.925,0.995,1.6254161891993135e-05,0.0,0.0,0.2857142857142857,0.28571428571428614
