xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.255,0.325,1.0,1.0,1.0,0.032258064516129066,0.07142857142857148
0.265,0.325,1.0,1.0,1.0,0.034482758620689696,0.08333333333333341
0.265,0.315,1.0,1.0,1.0,0.0,0.0
0.255,0.315,1.0,1.0,1.0,0.0,0.0
0.20500000000000002,0.265,1.0,1.0,1.0,0.6923076923076921,0.7499999999999998
0.20500000000000002,0.255,1.0,1.0,1.0,0.818181818181818,0.8999999999999999
0.07500000000000001,0.125,1.0,1.0,1.0,0.7999999999999998,0.8
0.125,0.20500000000000002,1.0,1.0,1.0,0.040000000000000036,0.06250000000000004
0.165,0.20500000000000002,0.9537386298179626,1.0,0.9537386298179626,0.05882352941176475,0.12500000000000008
0.085,0.165,1.0,0.9537386298179626,0.9537386298179626,0.4117647058823528,0.43749999999999983
0.125,0.165,1.0,0.9537386298179626,0.9537386298179626,0.0,0.0
0.41500000000000004,0.485,0.9999995231628418,8.586912736063823e-05,8.586908641504756e-05,0.0,0.0
0.425,0.485,0.9999983310699464,8.586912736063823e-05,8.58689840510709e-05,0.0,0.0
0.225,0.265,6.792316753490013e-08,1.0,6.792316753490013e-08,0.3846153846153845,0.6249999999999998
0.165,0.225,0.9537386298179626,6.792316753490013e-08,6.478094873763157e-08,0.2941176470588234,0.4166666666666666
0.485,0.5650000000000001,8.586912736063823e-05,2.1306283126687473e-10,1.829551939387344e-14,0.0,0.0
0.885,0.975,3.964714667681335e-11,0.0001768941874615848,7.01334979656517e-15,0.0,0.0
0.41500000000000004,0.465,0.9999995231628418,5.174984848941589e-16,5.17498238131652e-16,0.0,0.0
0.425,0.465,0.9999983310699464,5.174984848941589e-16,5.174976212253848e-16,0.0,0.0
0.845,0.885,2.3125805910240156e-06,3.964714667681335e-11,9.168722189428086e-17,0.0,0.0
0.025,0.07500000000000001,2.493434213325758e-17,1.0,2.493434213325758e-17,0.0,0.0
0.025,0.085,2.493434213325758e-17,1.0,2.493434213325758e-17,0.052631578947368474,0.0833333333333334
0.645,0.7050000000000001,1.5766854488674653e-10,3.84584808443833e-08,6.06369271328873e-18,0.0,0.0
0.315,0.375,1.0,1.6607120076565078e-18,1.6607120076565078e-18,0.5789473684210528,0.9166666666666666
0.325,0.375,1.0,1.6607120076565078e-18,1.6607120076565078e-18,0.5555555555555556,1.0
0.375,0.41500000000000004,1.6607120076565078e-18,0.9999995231628418,1.6607112157673135e-18,0.3684210526315786,0.8749999999999987
0.375,0.425,1.6607120076565078e-18,0.9999983310699464,1.6607092360443278e-18,0.33333333333333315,0.6999999999999996
0.665,0.7050000000000001,4.244554360766095e-11,3.84584808443833e-08,1.6323911257646648e-18,0.0,0.0
0.5650000000000001,0.645,2.1306283126687473e-10,1.5766854488674653e-10,3.359330657529854e-20,0.0,0.0
0.8150000000000001,0.885,7.218650677209837e-10,3.964714667681335e-11,2.861989022080164e-20,0.0,0.0
0.605,0.645,6.156865989259687e-11,1.5766854488674653e-10,9.70744101589274e-21,0.0,0.0
0.045,0.125,5.42706979885576e-21,1.0,5.42706979885576e-21,0.4999999999999999,0.4999999999999999
0.045,0.085,5.42706979885576e-21,1.0,5.42706979885576e-21,0.06666666666666674,0.12500000000000008
0.605,0.665,6.156865989259687e-11,4.244554360766095e-11,2.613315238336466e-21,0.0,0.0
0.925,0.975,2.234348630969808e-18,0.0001768941874615848,3.952432855813086e-22,0.0,0.0
0.775,0.845,1.1872207018107366e-16,2.3125805910240156e-06,2.74554355226942e-22,0.0,0.0
0.795,0.845,6.895838325843231e-18,2.3125805910240156e-06,1.5947181871184597e-23,0.0,0.0
0.845,0.925,2.3125805910240156e-06,2.234348630969808e-18,5.167111277561858e-24,0.0,0.0
0.7050000000000001,0.775,3.84584808443833e-08,1.1872207018107366e-16,4.5658704618643514e-24,0.0,0.0
0.7050000000000001,0.795,3.84584808443833e-08,6.895838325843231e-18,2.652034661604061e-25,0.0,0.0
0.775,0.8150000000000001,1.1872207018107366e-16,7.218650677209837e-10,8.570131523123612e-26,0.0,0.0
0.795,0.885,6.895838325843231e-18,3.964714667681335e-11,2.7340031356429758e-28,0.0,0.0
0.885,0.925,3.964714667681335e-11,2.234348630969808e-18,8.858554789919708e-29,0.0,0.0
0.645,0.725,1.5766854488674653e-10,4.924491046851622e-19,7.764373376649063e-29,0.0,0.0
0.665,0.725,4.244554360766095e-11,4.924491046851622e-19,2.0902269947467644e-29,0.0,0.0
0.515,0.5650000000000001,3.6530140850848614e-20,2.1306283126687473e-10,7.783215236259525e-30,0.0,0.0
0.515,0.605,3.6530140850848614e-20,6.156865989259687e-11,2.2491118178745573e-30,0.0,0.0
0.725,0.775,4.924491046851622e-19,1.1872207018107366e-16,5.846457716703871e-35,0.0,0.0
0.465,0.515,5.174984848941589e-16,3.6530140850848614e-20,1.890429254328438e-35,0.0,0.0
0.725,0.795,4.924491046851622e-19,6.895838325843231e-18,3.3958494096151266e-36,0.0,0.0
0.745,0.8150000000000001,3.7404189100862904e-32,7.218650677209837e-10,2.700077749834288e-41,0.0,0.0
0.665,0.745,4.244554360766095e-11,3.7404189100862904e-32,1.5876411395898728e-42,0.0,0.0
0.745,0.795,3.7404189100862904e-32,6.895838325843231e-18,2.5793324074881807e-49,0.0,0.0
0.005,0.045,0.0,5.42706979885576e-21,0.0,0.0,0.0
0.005,0.07500000000000001,0.0,1.0,0.0,0.0,0.0
0.005,0.085,0.0,1.0,0.0,0.04347826086956525,0.06250000000000006
0.925,0.995,2.234348630969808e-18,0.0,0.0,0.0,0.0
