xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.765,0.8150000000000001,1.0,1.0,1.0,0.8181818181818182,0.9
0.555,0.605,1.0,0.9999998807907104,0.9999998807907104,0.8181818181818178,0.8999999999999998
0.325,0.375,0.9998013377189636,1.0,0.9998013377189636,0.818181818181818,0.8999999999999999
0.755,0.795,0.9999997615814208,8.045170034165494e-06,8.045168116047484e-06,0.6363636363636364,0.875
0.605,0.655,0.9999998807907104,2.4950677968149648e-08,2.4950674993797054e-08,0.0,0.0
0.275,0.325,2.4505661389007116e-10,0.9998013377189636,2.450079303841727e-10,0.05263157894736848,0.10000000000000012
0.8150000000000001,0.865,1.0,7.15592161209501e-17,7.15592161209501e-17,0.0,0.0
0.7050000000000001,0.755,1.344398865199266e-17,0.9999997615814208,1.3443985446695986e-17,0.0,0.0
0.165,0.20500000000000002,2.64896186763508e-07,3.180828538930369e-13,8.425893507111954e-20,0.0,0.0
0.225,0.275,3.670651976817041e-11,2.4505661389007116e-10,8.9951754420768e-21,0.0,0.0
0.635,0.675,8.397654099878691e-12,1.3827488416426335e-12,1.1611846479122772e-23,0.0,0.0
0.655,0.7050000000000001,2.4950677968149648e-08,1.344398865199266e-17,3.3543663146332715e-25,0.0,0.0
0.485,0.525,3.9752506911730495e-17,5.756332299711176e-09,2.2882863953048604e-25,0.0,0.0
0.865,0.905,7.15592161209501e-17,3.268292638566242e-25,2.3387645926967194e-41,0.0,0.0
