xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.515,0.5750000000000001,1.0,1.0,1.0,0.6923076923076923,0.75
0.385,0.485,1.0,1.0,1.0,0.9047619047619047,0.95
0.5650000000000001,0.615,1.0,1.0,1.0,0.0370370370370371,0.10000000000000023
0.515,0.615,1.0,1.0,1.0,0.42857142857142905,0.4500000000000005
0.515,0.605,1.0,1.0,1.0,0.4736842105263163,0.5000000000000007
0.505,0.605,1.0,1.0,1.0,0.5000000000000006,0.5000000000000006
0.505,0.5750000000000001,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143
0.485,0.5750000000000001,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556
0.515,0.5650000000000001,1.0,1.0,1.0,0.8181818181818182,0.9
0.505,0.5650000000000001,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334
0.485,0.5650000000000001,1.0,1.0,1.0,0.625,0.625
0.615,0.715,1.0,0.9988163709640504,0.9988163709640504,0.8095238095238093,0.8499999999999999
0.615,0.7050000000000001,1.0,0.9215706586837769,0.9215706586837769,0.8947368421052619,0.9444444444444432
0.165,0.20500000000000002,0.9074227809906006,4.750002335640602e-05,4.310260329118843e-05,0.0,0.0
0.375,0.41500000000000004,1.0,6.742112645952146e-07,6.742112645952146e-07,0.3333333333333337,0.875
0.41500000000000004,0.505,6.742112645952146e-07,1.0,6.742112645952146e-07,0.5199999999999996,0.7222222222222219
0.41500000000000004,0.515,6.742112645952146e-07,1.0,6.742112645952146e-07,0.48148148148148107,0.6499999999999996
0.34500000000000003,0.41500000000000004,1.0,6.742112645952146e-07,6.742112645952146e-07,0.2592592592592597,0.5000000000000004
0.35500000000000004,0.41500000000000004,1.0,6.742112645952146e-07,6.742112645952146e-07,0.28000000000000047,0.5833333333333339
0.41500000000000004,0.485,6.742112645952146e-07,1.0,6.742112645952146e-07,0.6190476190476186,0.9285714285714285
0.715,0.755,0.9988163709640504,3.0360668406420603e-12,3.0324732637743927e-12,0.0,0.0
0.7050000000000001,0.755,0.9215706586837769,3.0360668406420603e-12,2.797950118138477e-12,0.0,0.0
0.28500000000000003,0.35500000000000004,2.4616756116174754e-12,1.0,2.4616756116174754e-12,0.0,0.0
0.28500000000000003,0.375,2.4616756116174754e-12,1.0,2.4616756116174754e-12,0.0,0.0
0.28500000000000003,0.385,2.4616756116174754e-12,1.0,2.4616756116174754e-12,0.02564102564102567,0.05000000000000006
0.28500000000000003,0.34500000000000003,2.4616756116174754e-12,1.0,2.4616756116174754e-12,0.0,0.0
0.315,0.375,1.8832103845095598e-12,1.0,1.8832103845095598e-12,0.0,0.0
0.315,0.385,1.8832103845095598e-12,1.0,1.8832103845095598e-12,0.030303030303030346,0.07142857142857148
0.315,0.35500000000000004,1.8832103845095598e-12,1.0,1.8832103845095598e-12,0.0,0.0
0.385,0.465,1.0,1.4981393652236983e-16,1.4981393652236983e-16,0.8000000000000004,1.0
0.465,0.515,1.4981393652236983e-16,1.0,1.4981393652236983e-16,0.11111111111111079,0.2999999999999992
0.375,0.465,1.0,1.4981393652236983e-16,1.4981393652236983e-16,0.8095238095238099,0.9444444444444444
0.20500000000000002,0.28500000000000003,4.750002335640602e-05,2.4616756116174754e-12,1.1692964904772515e-16,0.0,0.0
0.615,0.655,1.0,4.9540591348352125e-17,4.9540591348352125e-17,0.444444444444445,1.0
0.605,0.655,1.0,4.9540591348352125e-17,4.9540591348352125e-17,0.4736842105263163,0.9
0.5750000000000001,0.655,1.0,4.9540591348352125e-17,4.9540591348352125e-17,0.36000000000000065,0.5625000000000008
0.5650000000000001,0.655,1.0,4.9540591348352125e-17,4.9540591348352125e-17,0.33333333333333387,0.5000000000000007
0.655,0.715,4.9540591348352125e-17,0.9988163709640504,4.94819536659741e-17,0.428571428571428,0.7499999999999996
0.655,0.7050000000000001,4.9540591348352125e-17,0.9215706586837769,4.5655155400484685e-17,0.4736842105263146,0.8999999999999978
0.265,0.35500000000000004,5.058496477434319e-18,1.0,5.058496477434319e-18,0.0,0.0
0.265,0.34500000000000003,5.058496477434319e-18,1.0,5.058496477434319e-18,0.0,0.0
0.865,0.935,4.097477201980837e-08,9.39882286582483e-13,3.8511462418173434e-20,0.0,0.0
0.015,0.055,2.3496982145267235e-21,1.0,2.3496982145267235e-21,0.0,0.0
0.8150000000000001,0.865,2.258630802732305e-14,4.097477201980837e-08,9.254688221887296e-22,0.0,0.0
0.20500000000000002,0.265,4.750002335640602e-05,5.058496477434319e-18,2.4027870082642773e-22,0.0,0.0
0.41500000000000004,0.465,6.742112645952146e-07,1.4981393652236983e-16,1.0100624359673417e-22,0.5,1.0
0.935,0.985,9.39882286582483e-13,1.3406611975089187e-12,1.2600637118470923e-24,0.0,0.0
0.865,0.965,4.097477201980837e-08,2.8373767392059194e-17,1.1626086502326981e-24,0.0,0.0
0.865,0.915,4.097477201980837e-08,2.004729910369988e-18,8.214335103870113e-26,0.0,0.0
0.755,0.8150000000000001,3.0360668406420603e-12,2.258630802732305e-14,6.85735408542831e-26,0.0,0.0
0.165,0.23500000000000001,0.9074227809906006,1.1607662204623489e-26,1.0533057118518932e-26,0.0,0.0
0.655,0.755,4.9540591348352125e-17,3.0360668406420603e-12,1.5040854665853083e-28,0.31034482758620635,0.4499999999999994
0.265,0.315,5.058496477434319e-18,1.8832103845095598e-12,9.526213096309338e-30,0.0,0.0
0.915,0.985,2.004729910369988e-18,1.3406611975089187e-12,2.6876636023185756e-30,0.0,0.0
0.8150000000000001,0.915,2.258630802732305e-14,2.004729910369988e-18,4.527944726720428e-32,0.0,0.0
0.915,0.965,2.004729910369988e-18,2.8373767392059194e-17,5.688174016074172e-35,0.0,0.0
0.185,0.265,3.085504246397073e-18,5.058496477434319e-18,1.5608012361508227e-35,0.0,0.0
0.045,0.125,1.0,4.5118660880726816e-36,4.5118660880726816e-36,0.0,0.0
0.055,0.125,1.0,4.5118660880726816e-36,4.5118660880726816e-36,0.0,0.0
0.125,0.165,4.5118660880726816e-36,0.9074227809906006,4.094170073096095e-36,0.0,0.0
0.23500000000000001,0.28500000000000003,1.1607662204623489e-26,2.4616756116174754e-12,2.857429895701558e-38,0.0,0.0
0.23500000000000001,0.315,1.1607662204623489e-26,1.8832103845095598e-12,2.1859670003626085e-38,0.0,0.0
0.125,0.20500000000000002,4.5118660880726816e-36,4.750002335640602e-05,2.1431374456442863e-40,0.0,0.0
0.185,0.23500000000000001,3.085504246397073e-18,1.1607662204623489e-26,3.581549102310858e-44,0.0,0.0
0.125,0.185,4.5118660880726816e-36,3.085504246397073e-18,1.3921381973923208e-53,0.0,0.0
0.915,0.995,2.004729910369988e-18,0.0,0.0,0.0,0.0
0.005,0.045,0.0,1.0,0.0,0.0,0.0
0.005,0.055,0.0,1.0,0.0,0.0,0.0
0.935,0.995,9.39882286582483e-13,0.0,0.0,0.0,0.0
