xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.095,0.155,1.0,1.0,1.0,0.846153846153846,0.9166666666666666
0.095,0.165,1.0,1.0,1.0,0.7333333333333332,0.7857142857142856
0.545,0.605,0.0002938329998869449,1.0,0.0002938329998869449,0.5000000000000009,0.5000000000000009
0.545,0.615,0.0002938329998869449,1.0,0.0002938329998869449,0.42857142857142927,0.42857142857142927
0.265,0.335,1.0,4.34373248481279e-09,4.34373248481279e-09,0.7777777777777781,1.0
0.255,0.335,1.0,4.34373248481279e-09,4.34373248481279e-09,0.7894736842105267,0.9375
0.525,0.5750000000000001,4.17618523096408e-10,1.0,4.17618523096408e-10,0.06666666666666825,0.10000000000000223
0.525,0.605,4.17618523096408e-10,1.0,4.17618523096408e-10,0.3750000000000005,0.3750000000000005
0.525,0.615,4.17618523096408e-10,1.0,4.17618523096408e-10,0.33333333333333376,0.33333333333333376
0.485,0.545,3.862192787806862e-10,0.0002938329998869449,1.134839692983013e-13,0.0,0.0
0.315,0.365,1.9094711163798742e-14,1.0,1.9094711163798742e-14,0.33333333333333315,0.6999999999999996
0.255,0.315,1.0,1.9094711163798742e-14,1.9094711163798742e-14,0.5789473684210528,0.9166666666666666
0.265,0.315,1.0,1.9094711163798742e-14,1.9094711163798742e-14,0.5555555555555556,1.0
0.365,0.445,1.0,2.4571498298770013e-15,2.4571498298770013e-15,0.0,0.0
0.165,0.23500000000000001,1.0,5.0737448902822445e-17,5.0737448902822445e-17,0.0,0.0
0.155,0.23500000000000001,1.0,5.0737448902822445e-17,5.0737448902822445e-17,0.0,0.0
0.335,0.385,4.34373248481279e-09,2.5115536317343867e-09,1.0909517097514195e-17,0.11999999999999966,0.2999999999999992
0.055,0.095,3.3876499563103887e-19,1.0,3.3876499563103887e-19,0.05263157894736847,0.1250000000000001
0.485,0.525,3.862192787806862e-10,4.17618523096408e-10,1.6129232479575004e-19,0.0,0.0
0.125,0.165,6.853714178998362e-20,1.0,6.853714178998362e-20,0.3333333333333332,0.6249999999999998
0.015,0.095,4.8033324000349445e-21,1.0,4.8033324000349445e-21,0.03703703703703708,0.06250000000000006
0.715,0.765,1.0324812836290389e-12,5.247169365674154e-10,5.41760416209022e-22,0.0,0.0
0.5750000000000001,0.665,1.0,2.680604386877746e-22,2.680604386877746e-22,0.2631578947368409,0.2777777777777769
0.605,0.665,1.0,2.680604386877746e-22,2.680604386877746e-22,0.0,0.0
0.615,0.665,1.0,2.680604386877746e-22,2.680604386877746e-22,0.0,0.0
0.315,0.385,1.9094711163798742e-14,2.5115536317343867e-09,4.7957391170357866e-23,0.2799999999999998,0.4999999999999996
0.505,0.5750000000000001,4.22307219279206e-23,1.0,4.22307219279206e-23,0.05263157894736965,0.07142857142857302
0.465,0.545,5.096143431665563e-20,0.0002938329998869449,1.4974151123804424e-23,0.0,0.0
0.385,0.445,2.5115536317343867e-09,2.4571498298770013e-15,6.171263578943113e-24,0.0,0.0
0.445,0.525,2.4571498298770013e-15,4.17618523096408e-10,1.0261512829798235e-24,0.0,0.0
0.915,0.985,7.409983217299134e-12,1.2673039972033867e-13,9.390701350493203e-25,0.0,0.0
0.895,0.9450000000000001,2.946979953902945e-13,2.302126805159288e-12,6.784321546147053e-25,0.0,0.0
0.895,0.985,2.946979953902945e-13,1.2673039972033867e-13,3.7347194752594546e-26,0.0,0.0
0.505,0.545,4.22307219279206e-23,0.0002938329998869449,1.2408779711472295e-26,0.0,0.0
0.765,0.8350000000000001,5.247169365674154e-10,4.871633171733718e-19,2.5562284339523176e-28,0.0,0.0
0.385,0.465,2.5115536317343867e-09,5.096143431665563e-20,1.2799237543638986e-28,0.0,0.0
0.465,0.525,5.096143431665563e-20,4.17618523096408e-10,2.128243893419633e-29,0.0,0.0
0.8350000000000001,0.915,4.871633171733718e-19,7.409983217299134e-12,3.6098720043384594e-30,0.0,0.0
0.23500000000000001,0.315,5.0737448902822445e-17,1.9094711163798742e-14,9.68816931987392e-31,0.47826086956521735,0.6875
0.8350000000000001,0.895,4.871633171733718e-19,2.946979953902945e-13,1.435660529986789e-31,0.0,0.0
0.765,0.805,5.247169365674154e-10,4.4073753438006556e-24,2.312624488701839e-33,0.0,0.0
0.665,0.715,2.680604386877746e-22,1.0324812836290389e-12,2.7676738582651677e-34,0.0,0.0
0.805,0.895,4.4073753438006556e-24,2.946979953902945e-13,1.2988446787506633e-36,0.0,0.0
0.195,0.265,4.382249522605154e-37,1.0,4.382249522605154e-37,0.032258064516129066,0.07142857142857148
0.195,0.255,4.382249522605154e-37,1.0,4.382249522605154e-37,0.0,0.0
0.155,0.195,1.0,4.382249522605154e-37,4.382249522605154e-37,0.0,0.0
0.445,0.505,2.4571498298770013e-15,4.22307219279206e-23,1.0376721120077306e-37,0.0,0.0
0.055,0.125,3.3876499563103887e-19,6.853714178998362e-20,2.3217984539047693e-38,0.368421052631579,0.5
0.015,0.055,4.8033324000349445e-21,3.3876499563103887e-19,1.6272008795122656e-39,0.0,0.0
0.875,0.915,5.291621532708933e-33,7.409983217299134e-12,3.9210826749671915e-44,0.0,0.0
0.875,0.9450000000000001,5.291621532708933e-33,2.302126805159288e-12,1.2181983773207311e-44,0.0,0.0
0.195,0.23500000000000001,4.382249522605154e-37,5.0737448902822445e-17,2.2234416123259703e-53,0.0,0.0
0.125,0.195,6.853714178998362e-20,4.382249522605154e-37,3.0034685688987746e-56,0.23809523809523803,0.35714285714285704
0.805,0.875,4.4073753438006556e-24,5.291621532708933e-33,2.3322162271985987e-56,0.0,0.0
0.915,0.995,7.409983217299134e-12,0.0,0.0,0.0,0.0
0.005,0.055,0.0,3.3876499563103887e-19,0.0,0.0,0.0
0.9450000000000001,0.995,2.302126805159288e-12,0.0,0.0,0.0,0.0
