xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.255,0.325,1.0,1.0,1.0,0.4285714285714281,0.4285714285714281
0.065,0.125,1.0,1.0,1.0,0.0,0.0
0.255,0.315,1.0,1.0,1.0,0.49999999999999956,0.49999999999999956
0.675,0.765,1.0,1.0,1.0,0.02857142857142861,0.05555555555555562
0.07500000000000001,0.135,1.0,1.0,1.0,0.03225806451612905,0.08333333333333341
0.07500000000000001,0.125,1.0,1.0,1.0,0.0,0.0
0.065,0.135,1.0,1.0,1.0,0.030303030303030325,0.07142857142857148
0.615,0.675,1.0,1.0,1.0,0.8461538461538461,0.9166666666666666
0.615,0.685,1.0,1.0,1.0,0.7333333333333333,0.7857142857142857
0.685,0.765,1.0,1.0,1.0,0.030303030303030346,0.06250000000000008
0.765,0.855,1.0,0.9999998807907104,0.9999998807907104,0.894736842105263,0.9444444444444444
0.245,0.28500000000000003,0.9999997615814208,1.0,0.9999997615814208,0.07692307692307698,0.125
0.245,0.325,0.9999997615814208,1.0,0.9999997615814208,0.37499999999999956,0.37499999999999956
0.245,0.315,0.9999997615814208,1.0,0.9999997615814208,0.4285714285714281,0.4285714285714281
0.765,0.865,1.0,0.9999977350234984,0.9999977350234984,0.8095238095238093,0.8499999999999999
0.23500000000000001,0.325,0.9988728165626526,1.0,0.9988728165626526,0.33333333333333315,0.33333333333333304
0.135,0.23500000000000001,1.0,0.9988728165626526,0.9988728165626526,0.9047619047619047,0.95
0.23500000000000001,0.315,0.9988728165626526,1.0,0.9988728165626526,0.37499999999999983,0.3749999999999997
0.23500000000000001,0.28500000000000003,0.9988728165626526,1.0,0.9988728165626526,0.06666666666666676,0.10000000000000006
0.675,0.755,1.0,0.986916184425354,0.986916184425354,0.0,0.0
0.685,0.755,1.0,0.986916184425354,0.986916184425354,0.0,0.0
0.755,0.855,0.986916184425354,0.9999998807907104,0.9869160667757768,0.8999999999999999,0.8999999999999999
0.515,0.615,0.6447263360023499,1.0,0.6447263360023499,0.03225806451612905,0.05000000000000006
0.185,0.255,0.017469605430960655,1.0,0.017469605430960655,0.3600000000000001,0.642857142857143
0.135,0.185,1.0,0.017469605430960655,0.017469605430960655,0.4999999999999999,1.0
0.125,0.185,1.0,0.017469605430960655,0.017469605430960655,0.5238095238095237,0.9166666666666666
0.185,0.245,0.017469605430960655,0.9999997615814208,0.017469601265882147,0.3913043478260871,0.7500000000000002
0.185,0.23500000000000001,0.017469605430960655,0.9988728165626526,0.017449913981061882,0.42857142857142866,0.8999999999999999
0.855,0.9450000000000001,0.9999998807907104,1.4599392805791924e-08,1.459939106540868e-08,0.0,0.0
0.865,0.9450000000000001,0.9999977350234984,1.4599392805791924e-08,1.4599359738510281e-08,0.0,0.0
0.685,0.735,1.0,2.996416448297623e-09,2.996416448297623e-09,0.0,0.0
0.675,0.735,1.0,2.996416448297623e-09,2.996416448297623e-09,0.0,0.0
0.765,0.8150000000000001,1.0,9.618090768270804e-10,9.618090768270804e-10,0.5555555555555562,1.0
0.8150000000000001,0.865,9.618090768270804e-10,0.9999977350234984,9.618068983521223e-10,0.33333333333333265,0.6999999999999993
0.755,0.8150000000000001,0.986916184425354,9.618090768270804e-10,9.492249442478543e-10,0.5789473684210533,0.9166666666666666
0.855,0.915,0.9999998807907104,6.837929666936303e-10,6.837928851791566e-10,0.0,0.0
0.865,0.915,0.9999977350234984,6.837929666936303e-10,6.837914179186288e-10,0.0,0.0
0.065,0.10500000000000001,1.0,7.44389619389274e-12,7.44389619389274e-12,0.0,0.0
0.645,0.685,1.8584220533995888e-12,1.0,1.8584220533995888e-12,0.3333333333333333,0.625
0.10500000000000001,0.185,7.44389619389274e-12,0.017469605430960655,1.3004192937633597e-13,0.43999999999999995,0.6875
0.325,0.425,1.0,1.35134738550027e-14,1.35134738550027e-14,0.0,0.0
0.425,0.515,1.35134738550027e-14,0.6447263360023499,8.712492485199441e-15,0.0,0.0
0.585,0.675,8.768659770521887e-16,1.0,8.768659770521887e-16,0.6666666666666666,0.6666666666666666
0.555,0.615,5.958212392466e-16,1.0,5.958212392466e-16,0.04347826086956526,0.08333333333333348
0.515,0.585,0.6447263360023499,8.768659770521887e-16,5.653385885499782e-16,0.0,0.0
0.515,0.555,0.6447263360023499,5.958212392466e-16,3.8414164449183993e-16,0.0,0.0
0.795,0.855,2.0675159380719988e-17,0.9999998807907104,2.0675156916048927e-17,0.5789473684210521,0.9166666666666665
0.795,0.865,2.0675159380719988e-17,0.9999977350234984,2.0675112551969823e-17,0.5238095238095233,0.7857142857142854
0.755,0.795,0.986916184425354,2.0675159380719988e-17,2.0404649408406235e-17,0.36842105263157937,0.875
