xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.455,0.515,1.0,1.0,1.0,0.846153846153846,0.9166666666666666
0.905,0.9450000000000001,1.0,1.0,1.0,0.7777777777777753,0.8749999999999972
0.895,0.9450000000000001,1.0,1.0,1.0,0.7999999999999978,0.7999999999999978
0.515,0.605,1.0,1.0,1.0,0.0,0.0
0.525,0.605,1.0,1.0,1.0,0.0,0.0
0.525,0.615,1.0,1.0,1.0,0.02857142857142861,0.05555555555555562
0.455,0.525,1.0,1.0,1.0,0.7333333333333332,0.7857142857142856
0.085,0.135,0.0016049830010160804,1.0,0.0016049830010160804,0.6363636363636361,0.6999999999999997
0.375,0.455,4.274919263025368e-07,1.0,4.274919263025368e-07,0.037037037037037084,0.06250000000000004
0.055,0.125,3.0247215931922256e-07,1.0,3.0247215931922256e-07,0.5714285714285712,0.5714285714285713
0.055,0.135,3.0247215931922256e-07,1.0,3.0247215931922256e-07,0.4999999999999997,0.49999999999999983
0.715,0.755,0.9999997615814208,3.664928271973622e-08,3.66492739818663e-08,0.0,0.0
0.7050000000000001,0.755,0.9999928474426271,3.664928271973622e-08,3.664902058363889e-08,0.0,0.0
0.395,0.455,3.1378128539927275e-08,1.0,3.1378128539927275e-08,0.04347826086956528,0.08333333333333341
0.125,0.20500000000000002,1.0,1.9246769511482853e-08,1.9246769511482853e-08,0.0,0.0
0.135,0.20500000000000002,1.0,1.9246769511482853e-08,1.9246769511482853e-08,0.0,0.0
0.635,0.715,8.644171489713416e-11,0.9999997615814208,8.644169428782331e-11,0.6190476190476186,0.8124999999999998
0.635,0.7050000000000001,8.644171489713416e-11,0.9999928474426271,8.644109661780895e-11,0.6842105263157883,0.9285714285714269
0.315,0.375,1.571898246766068e-05,4.274919263025368e-07,6.7197380946160675e-12,0.0,0.0
0.315,0.395,1.571898246766068e-05,3.1378128539927275e-08,4.932322523871201e-13,0.0,0.0
0.8150000000000001,0.905,1.3965419803658313e-13,1.0,1.3965419803658313e-13,0.04000000000000007,0.05555555555555562
0.8150000000000001,0.895,1.3965419803658313e-13,1.0,1.3965419803658313e-13,0.0,0.0
0.8350000000000001,0.895,1.3120160882208742e-14,1.0,1.3120160882208742e-14,0.0,0.0
0.8350000000000001,0.905,1.3120160882208742e-14,1.0,1.3120160882208742e-14,0.04761904761904772,0.07142857142857154
0.125,0.17500000000000002,1.0,7.95741544759674e-15,7.95741544759674e-15,0.0,0.0
0.135,0.17500000000000002,1.0,7.95741544759674e-15,7.95741544759674e-15,0.0,0.0
0.20500000000000002,0.275,1.9246769511482853e-08,4.804717956830018e-09,9.247529908279018e-17,0.0,0.0
0.875,0.9450000000000001,1.8955881021140768e-17,1.0,1.8955881021140768e-17,0.5714285714285698,0.5714285714285698
0.255,0.315,3.3464054552574674e-13,1.571898246766068e-05,5.260208868087619e-18,0.0,0.0
0.605,0.665,1.0,7.829848694122022e-19,7.829848694122022e-19,0.5789473684210533,0.9166666666666666
0.615,0.665,1.0,7.829848694122022e-19,7.829848694122022e-19,0.5555555555555562,1.0
0.665,0.715,7.829848694122022e-19,0.9999997615814208,7.82984682734062e-19,0.33333333333333265,0.6999999999999993
0.665,0.7050000000000001,7.829848694122022e-19,0.9999928474426271,7.829792690680016e-19,0.36842105263157776,0.8749999999999972
0.545,0.605,9.190123947010747e-20,1.0,9.190123947010747e-20,0.0,0.0
0.545,0.615,9.190123947010747e-20,1.0,9.190123947010747e-20,0.03225806451612908,0.07142857142857154
0.225,0.275,1.7182914813229644e-11,4.804717956830018e-09,8.255905935380499e-20,0.0,0.0
0.435,0.515,3.3785497417260836e-20,1.0,3.3785497417260836e-20,0.7499999999999998,0.7499999999999998
0.20500000000000002,0.255,1.9246769511482853e-08,3.3464054552574674e-13,6.440749448930932e-21,0.0,0.0
0.755,0.8150000000000001,3.664928271973622e-08,1.3965419803658313e-13,5.118226186840766e-21,0.0,0.0
0.755,0.8350000000000001,3.664928271973622e-08,1.3120160882208742e-14,4.80844485500492e-22,0.0,0.0
0.905,0.995,1.0,2.574165349199929e-24,2.574165349199929e-24,0.3684210526315782,0.3888888888888881
0.9450000000000001,0.995,1.0,2.574165349199929e-24,2.574165349199929e-24,0.0,0.0
0.17500000000000002,0.225,7.95741544759674e-15,1.7182914813229644e-11,1.3673159176953242e-25,0.0,0.0
0.315,0.35500000000000004,1.571898246766068e-05,2.4339777407469328e-21,3.825965343347739e-26,0.0,0.0
0.665,0.755,7.829848694122022e-19,3.664928271973622e-08,2.869583384436354e-26,0.241379310344827,0.3888888888888881
0.375,0.435,4.274919263025368e-07,3.3785497417260836e-20,1.4443027371994217e-26,0.0,0.0
0.17500000000000002,0.255,7.95741544759674e-15,3.3464054552574674e-13,2.662873846358777e-27,0.0,0.0
