xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.585,0.645,1.0,1.0,1.0,0.6923076923076923,0.75
0.585,0.635,1.0,1.0,1.0,0.8181818181818182,0.9
0.245,0.295,1.0,1.0,1.0,0.636363636363637,0.7000000000000007
0.635,0.675,1.0,1.0,1.0,0.0,0.0
0.245,0.28500000000000003,1.0,1.0,1.0,0.7777777777777778,0.875
0.635,0.685,1.0,1.0,1.0,0.03703703703703707,0.1
0.645,0.685,1.0,1.0,1.0,0.040000000000000036,0.125
0.025,0.115,1.0,0.9999998807907104,0.9999998807907104,0.894736842105263,0.9444444444444444
0.685,0.775,1.0,0.9999997615814208,0.9999997615814208,0.894736842105263,0.9444444444444444
0.555,0.645,6.566235697391677e-06,1.0,6.566235697391677e-06,0.5555555555555562,0.5555555555555562
0.555,0.635,6.566235697391677e-06,1.0,6.566235697391677e-06,0.6250000000000009,0.6250000000000009
0.135,0.195,1.0,1.947498162735428e-08,1.947498162735428e-08,0.04761904761904767,0.08333333333333341
0.195,0.245,1.947498162735428e-08,1.0,1.947498162735428e-08,0.818181818181818,0.8999999999999999
0.115,0.195,0.9999998807907104,1.947498162735428e-08,1.9474979305755555e-08,0.040000000000000036,0.06250000000000006
0.125,0.195,0.9989445805549622,1.947498162735428e-08,1.9454427353053014e-08,0.04347826086956526,0.07142857142857148
0.775,0.8150000000000001,0.9999997615814208,4.984102019989223e-10,4.9841008316867e-10,0.0,0.0
0.28500000000000003,0.335,1.0,1.6503300115378042e-10,1.6503300115378042e-10,0.0,0.0
0.295,0.335,1.0,1.6503300115378042e-10,1.6503300115378042e-10,0.0,0.0
0.525,0.585,1.2922446446239633e-10,1.0,1.2922446446239633e-10,0.04761904761904767,0.08333333333333348
0.605,0.685,5.883041276355527e-11,1.0,5.883041276355527e-11,0.23809523809523808,0.3125
0.605,0.675,5.883041276355527e-11,1.0,5.883041276355527e-11,0.2631578947368421,0.35714285714285715
0.605,0.645,5.883041276355527e-11,1.0,5.883041276355527e-11,0.38461538461538464,0.625
0.085,0.135,1.019325615125681e-13,1.0,1.019325615125681e-13,0.21739130434782603,0.4999999999999999
0.005,0.085,1.0,1.019325615125681e-13,1.019325615125681e-13,0.6190476190476191,0.8125
0.025,0.085,1.0,1.019325615125681e-13,1.019325615125681e-13,0.6666666666666667,1.0
0.015,0.085,1.0,1.019325615125681e-13,1.019325615125681e-13,0.6842105263157895,0.9285714285714285
0.485,0.555,1.7177188837980142e-10,6.566235697391677e-06,1.1278947052878307e-15,0.0,0.0
