xmin,xmax,xmin_score,xmax_score,score,match_iou,match_ioa
0.315,0.405,1.0,1.0,1.0,0.0,0.0
0.315,0.395,1.0,1.0,1.0,0.0,0.0
0.525,0.5650000000000001,1.0,1.0,1.0,0.7777777777777778,0.875
0.745,0.785,1.0,1.0,1.0,0.7777777777777778,0.875
0.735,0.785,1.0,1.0,1.0,0.8,0.8
0.525,0.595,1.0,1.0,1.0,0.46666666666666734,0.5000000000000008
0.07500000000000001,0.125,1.0,1.0,1.0,0.7999999999999998,0.8
0.525,0.605,1.0,1.0,1.0,0.4117647058823535,0.4375000000000006
0.325,0.405,1.0,1.0,1.0,0.0,0.0
0.325,0.395,1.0,1.0,1.0,0.0,0.0
0.505,0.5650000000000001,0.9999403953552246,1.0,0.9999403953552246,0.6666666666666666,0.6666666666666666
0.505,0.595,0.9999403953552246,1.0,0.9999403953552246,0.444444444444445,0.444444444444445
0.325,0.41500000000000004,1.0,0.9898985028266908,0.9898985028266908,0.028571428571428917,0.055555555555556205
0.41500000000000004,0.505,0.9898985028266908,0.9999403953552246,0.9898395002780661,0.8947368421052625,0.9444444444444444
0.515,0.5650000000000001,0.8885482549667358,1.0,0.8885482549667358,0.8,0.8
0.515,0.605,0.8885482549667358,1.0,0.8885482549667358,0.444444444444445,0.444444444444445
0.515,0.595,0.8885482549667358,1.0,0.8885482549667358,0.5000000000000007,0.5000000000000007
0.055,0.125,0.00015207593969535083,1.0,0.00015207593969535083,0.5714285714285712,0.5714285714285713
0.275,0.325,2.293135594300111e-06,1.0,2.293135594300111e-06,0.5384615384615381,0.6999999999999996
0.35500000000000004,0.405,2.0673762719525257e-06,1.0,2.0673762719525257e-06,0.0,0.0
0.315,0.35500000000000004,1.0,2.0673762719525257e-06,2.0673762719525257e-06,0.0,0.0
0.35500000000000004,0.41500000000000004,2.0673762719525257e-06,0.9898985028266908,2.046492676385231e-06,0.03448275862069008,0.08333333333333434
0.595,0.665,1.0,3.310804288503277e-07,3.310804288503277e-07,0.0,0.0
0.605,0.665,1.0,3.310804288503277e-07,3.310804288503277e-07,0.0,0.0
0.665,0.735,3.310804288503277e-07,1.0,3.310804288503277e-07,0.0,0.0
0.665,0.745,3.310804288503277e-07,1.0,3.310804288503277e-07,0.04347826086956526,0.06250000000000008
0.125,0.20500000000000002,1.0,8.766086523337434e-08,8.766086523337434e-08,0.0,0.0
0.685,0.735,4.349487880972447e-08,1.0,4.349487880972447e-08,0.0,0.0
0.685,0.745,4.349487880972447e-08,1.0,4.349487880972447e-08,0.05263157894736848,0.08333333333333348
0.605,0.685,1.0,4.349487880972447e-08,4.349487880972447e-08,0.0,0.0
0.605,0.645,1.0,8.706378729073094e-09,8.706378729073094e-09,0.0,0.0
0.5650000000000001,0.645,1.0,8.706378729073094e-09,8.706378729073094e-09,0.0,0.0
0.595,0.645,1.0,8.706378729073094e-09,8.706378729073094e-09,0.0,0.0
0.645,0.735,8.706378729073094e-09,1.0,8.706378729073094e-09,0.0,0.0
0.785,0.845,1.0,8.596481748668339e-09,8.596481748668339e-09,0.0,0.0
0.405,0.485,1.0,6.5074203803305855e-09,6.5074203803305855e-09,0.7894736842105271,0.9375000000000006
0.485,0.525,6.5074203803305855e-09,1.0,6.5074203803305855e-09,0.1304347826086957,0.375
0.485,0.5650000000000001,6.5074203803305855e-09,1.0,6.5074203803305855e-09,0.5,0.5
0.395,0.485,1.0,6.5074203803305855e-09,6.5074203803305855e-09,0.7142857142857149,0.8333333333333337
0.41500000000000004,0.485,0.9898985028266908,6.5074203803305855e-09,6.4416856917531414e-09,0.777777777777777,1.0
0.255,0.325,3.555151173451065e-10,1.0,3.555151173451065e-10,0.7142857142857141,0.7142857142857141
0.255,0.315,3.555151173451065e-10,1.0,3.555151173451065e-10,0.8333333333333331,0.8333333333333331
0.715,0.785,1.9039351692451405e-11,1.0,1.9039351692451405e-11,0.5714285714285714,0.5714285714285714
0.275,0.35500000000000004,2.293135594300111e-06,2.0673762719525257e-06,4.7407741160258026e-12,0.3684210526315786,0.4374999999999996
0.785,0.865,1.0,4.328376199125295e-12,4.328376199125295e-12,0.0,0.0
0.545,0.595,3.6946374779023294e-12,1.0,3.6946374779023294e-12,0.2000000000000003,0.30000000000000066
0.545,0.605,3.6946374779023294e-12,1.0,3.6946374779023294e-12,0.17647058823529435,0.25000000000000044
0.505,0.545,0.9999403953552246,3.6946374779023294e-12,3.694417260347885e-12,0.45454545454545453,0.625
0.20500000000000002,0.275,8.766086523337434e-08,2.293135594300111e-06,2.010182502937958e-13,0.14285714285714302,0.21428571428571447
0.745,0.8150000000000001,1.0,1.983617670077084e-13,1.983617670077084e-13,0.4666666666666667,0.5
0.735,0.8150000000000001,1.0,1.983617670077084e-13,1.983617670077084e-13,0.5,0.5
0.435,0.525,1.8474756230055234e-13,1.0,1.8474756230055234e-13,0.5652173913043477,0.7222222222222221
0.435,0.505,1.8474756230055234e-13,0.9999403953552246,1.847365504877283e-13,0.6842105263157893,0.9285714285714285
0.435,0.515,1.8474756230055234e-13,0.8885482549667358,1.641571240915141e-13,0.6190476190476188,0.8124999999999999
0.085,0.17500000000000002,1.0,1.2746213200171387e-15,1.2746213200171387e-15,0.36842105263157876,0.38888888888888873
0.125,0.17500000000000002,1.0,1.2746213200171387e-15,1.2746213200171387e-15,0.0,0.0
0.845,0.915,8.596481748668339e-09,5.8232341615394034e-08,5.005932618789546e-16,0.0,0.0
0.645,0.685,8.706378729073094e-09,4.349487880972447e-08,3.786828876925972e-16,0.0,0.0
0.915,0.975,5.8232341615394034e-08,1.6942917069329153e-09,9.86625734742466e-17,0.0,0.0
0.20500000000000002,0.255,8.766086523337434e-08,3.555151173451065e-10,3.116476279001665e-17,0.0,0.0
0.665,0.715,3.310804288503277e-07,1.9039351692451405e-11,6.3035567233690235e-18,0.0,0.0
0.35500000000000004,0.435,2.0673762719525257e-06,1.8474756230055234e-13,3.8194272660123288e-19,0.17241379310344848,0.31250000000000044
0.865,0.915,4.328376199125295e-12,5.8232341615394034e-08,2.52051481467405e-19,0.0,0.0
0.645,0.715,8.706378729073094e-09,1.9039351692451405e-11,1.6576380659050074e-19,0.0,0.0
0.865,0.935,4.328376199125295e-12,2.0874725947805928e-08,9.035366695574639e-20,0.0,0.0
0.485,0.545,6.5074203803305855e-09,3.6946374779023294e-12,2.4042559221634812e-20,0.3333333333333333,0.4166666666666667
0.435,0.485,1.8474756230055234e-13,6.5074203803305855e-09,1.2022300521310088e-21,0.5555555555555552,1.0
0.5650000000000001,0.625,1.0,1.7108571712185772e-22,1.7108571712185772e-22,0.0,0.0
0.8150000000000001,0.865,1.983617670077084e-13,4.328376199125295e-12,8.585843511326024e-25,0.0,0.0
0.17500000000000002,0.255,1.2746213200171387e-15,3.555151173451065e-10,4.531471481564676e-25,0.0,0.0
0.025,0.085,1.925062312947289e-27,1.0,1.925062312947289e-27,0.052631578947368474,0.0833333333333334
0.025,0.07500000000000001,1.925062312947289e-27,1.0,1.925062312947289e-27,0.0,0.0
0.005,0.085,1.3031530523679154e-28,1.0,1.3031530523679154e-28,0.04347826086956525,0.06250000000000006
0.005,0.07500000000000001,1.3031530523679154e-28,1.0,1.3031530523679154e-28,0.0,0.0
0.625,0.665,1.7108571712185772e-22,3.310804288503277e-07,5.66431325948705e-29,0.0,0.0
0.625,0.685,1.7108571712185772e-22,4.349487880972447e-08,7.441352532290004e-30,0.0,0.0
0.005,0.055,1.3031530523679154e-28,0.00015207593969535083,1.9817822500571547e-32,0.0,0.0
0.625,0.715,1.7108571712185772e-22,1.9039351692451405e-11,3.257361137838304e-33,0.0,0.0
0.915,0.995,5.8232341615394034e-08,1.9985216336278932e-26,1.1637859449517483e-33,0.0,0.0
0.545,0.625,3.6946374779023294e-12,1.7108571712185772e-22,6.320997024122118e-34,0.14285714285714302,0.18750000000000025
0.935,0.995,2.0874725947805928e-08,1.9985216336278932e-26,4.171859140274368e-34,0.0,0.0
0.295,0.35500000000000004,3.8330749954325397e-35,2.0673762719525257e-06,7.924408294171768e-41,0.15789473684210537,0.25
0.20500000000000002,0.295,8.766086523337434e-08,3.8330749954325397e-35,3.360106706040288e-42,0.33333333333333315,0.38888888888888873
