action,startend,xmin,xmax
0.8167024254798889,0.11613428592681885,0.0,0.01
0.832419753074646,0.05312049388885498,0.01,0.02
0.9471443295478821,0.05591413378715515,0.02,0.03
0.9938626289367676,0.0028482377529144287,0.03,0.04
0.7921196222305298,0.3379177153110504,0.04,0.05
0.9245086908340454,0.0028520822525024414,0.05,0.06
0.18497151136398315,0.12527352571487427,0.06,0.07
0.07614481449127197,0.469817578792572,0.07,0.08
0.9912154674530029,0.00015488266944885254,0.08,0.09
0.9360480308532715,0.03616949915885925,0.09,0.1
0.9555363655090332,0.05713692307472229,0.1,0.11
0.9923931360244751,0.0031373202800750732,0.11,0.12
0.7924851179122925,0.4531053900718689,0.12,0.13
0.9239513278007507,0.15527325868606567,0.13,0.14
0.9810495376586914,0.008630156517028809,0.14,0.15
0.7219036817550659,0.0265217125415802,0.15,0.16
0.5672165155410767,0.011221706867218018,0.16,0.17
0.6330827474594116,0.008694231510162354,0.17,0.18
0.5434396862983704,0.022233039140701294,0.18,0.19
0.7577854990959167,0.018861770629882812,0.19,0.2
0.9871492385864258,0.00019627809524536133,0.2,0.21
0.9286435842514038,0.009072363376617432,0.21,0.22
0.0627012550830841,0.9115062952041626,0.22,0.23
0.16952842473983765,0.6987680792808533,0.23,0.24
0.9264424443244934,0.0016876757144927979,0.24,0.25
0.17730653285980225,0.1920880675315857,0.25,0.26
0.24714073538780212,0.01635909080505371,0.26,0.27
0.730499267578125,0.000810772180557251,0.27,0.28
0.7580955624580383,0.0014194846153259277,0.28,0.29
0.7735497951507568,0.002148747444152832,0.29,0.3
0.0755692720413208,0.14728376269340515,0.3,0.31
0.31873345375061035,0.04149794578552246,0.31,0.32
0.8844854831695557,0.003913611173629761,0.32,0.33
0.5998294353485107,0.08177971839904785,0.33,0.34
0.9580798149108887,0.0016486644744873047,0.34,0.35000000000000003
0.6180093288421631,0.07550540566444397,0.35000000000000003,0.36
0.4134967625141144,0.40126273036003113,0.36,0.37
0.8332983255386353,0.07682982087135315,0.37,0.38
0.4356052279472351,0.6458446979522705,0.38,0.39
0.8186120986938477,0.05704623460769653,0.39,0.4
0.935211718082428,0.004871070384979248,0.4,0.41000000000000003
0.985316276550293,0.0001709461212158203,0.41000000000000003,0.42
0.8781372904777527,0.0026741623878479004,0.42,0.43
0.05989757180213928,0.680983304977417,0.43,0.44
0.8917393088340759,0.003530174493789673,0.44,0.45
0.9908738136291504,0.00027191638946533203,0.45,0.46
0.42468398809432983,0.6648277044296265,0.46,0.47000000000000003
0.7210675477981567,0.23193156719207764,0.47000000000000003,0.48
0.9467770457267761,0.008015245199203491,0.48,0.49
0.8485767841339111,0.002837628126144409,0.49,0.5
0.0088883638381958,0.7800041437149048,0.5,0.51
0.34718209505081177,0.0017361640930175781,0.51,0.52
0.015986084938049316,0.14206793904304504,0.52,0.53
0.0447273850440979,0.09410315752029419,0.53,0.54
0.7180131077766418,3.316998481750488e-05,0.54,0.55
2.6434659957885742e-05,0.9943076372146606,0.55,0.56
8.547306060791016e-05,0.9344800710678101,0.56,0.5700000000000001
0.17577746510505676,0.00012248754501342773,0.5700000000000001,0.58
0.1810418665409088,0.0002659261226654053,0.58,0.59
0.43206676840782166,1.4096498489379883e-05,0.59,0.6
0.0010797977447509766,0.25757715106010437,0.6,0.61
0.0010425746440887451,0.15683111548423767,0.61,0.62
0.0009163618087768555,0.07320201396942139,0.62,0.63
0.0023326575756073,0.10600867867469788,0.63,0.64
0.21605747938156128,0.00028070807456970215,0.64,0.65
0.1627664566040039,0.022908270359039307,0.65,0.66
0.6260087490081787,0.00208243727684021,0.66,0.67
0.00577700138092041,0.972119152545929,0.67,0.68
0.4608907401561737,0.031933605670928955,0.68,0.6900000000000001
0.8633803725242615,0.010793715715408325,0.6900000000000001,0.7000000000000001
0.9607291221618652,0.002058655023574829,0.7000000000000001,0.71
0.6898213624954224,0.02193009853363037,0.71,0.72
0.14266115427017212,0.2066326141357422,0.72,0.73
0.14805114269256592,0.3254627287387848,0.73,0.74
0.9654393196105957,0.0007956326007843018,0.74,0.75
0.7503331899642944,0.042636334896087646,0.75,0.76
0.1424165964126587,0.3124527931213379,0.76,0.77
0.3730112314224243,0.0356520414352417,0.77,0.78
0.7183308601379395,0.0031963586807250977,0.78,0.79
0.15101507306098938,0.11644947528839111,0.79,0.8
0.5810804963111877,0.00592920184135437,0.8,0.81
0.8460934162139893,0.0024128854274749756,0.81,0.8200000000000001
0.9654814004898071,0.0018646717071533203,0.8200000000000001,0.8300000000000001
0.7363953590393066,0.20861750841140747,0.8300000000000001,0.84
0.9033109545707703,0.051800161600112915,0.84,0.85
0.8910068273544312,0.10182473063468933,0.85,0.86
0.9374761581420898,0.07544150948524475,0.86,0.87
0.9559249877929688,0.004597693681716919,0.87,0.88
0.5623904466629028,0.027059465646743774,0.88,0.89
0.7446871995925903,0.0016991198062896729,0.89,0.9
0.3163079023361206,0.019513189792633057,0.9,0.91
0.20438528060913086,0.014432549476623535,0.91,0.92
0.04112544655799866,0.019140154123306274,0.92,0.93
5.6356191635131836e-05,0.9946153163909912,0.93,0.9400000000000001
0.0002090930938720703,0.9699641466140747,0.9400000000000001,0.9500000000000001
0.6451573967933655,9.170174598693848e-05,0.9500000000000001,0.96
0.8908065557479858,2.9802322387695312e-05,0.96,0.97
0.5520362854003906,0.003809630870819092,0.97,0.98
0.7420228719711304,0.005616724491119385,0.98,0.99
0.4503535330295563,0.2868598401546478,0.99,1.0
