action,startend,xmin,xmax
0.00591006875038147,0.9893132448196411,0.0,0.01
0.709332287311554,0.00042247772216796875,0.01,0.02
0.045030444860458374,0.008037775754928589,0.02,0.03
0.07126075029373169,0.002130866050720215,0.03,0.04
0.011506646871566772,0.06146147847175598,0.04,0.05
0.00024023652076721191,0.9694633483886719,0.05,0.06
0.007691025733947754,0.1910969614982605,0.06,0.07
0.2577298581600189,0.0004978477954864502,0.07,0.08
0.05055159330368042,0.006168335676193237,0.08,0.09
0.034887462854385376,0.03506821393966675,0.09,0.1
0.664858341217041,0.0006678104400634766,0.1,0.11
0.5963037610054016,0.009916752576828003,0.11,0.12
0.6204472780227661,0.013046830892562866,0.12,0.13
0.21356478333473206,0.232406884431839,0.13,0.14
0.5220676064491272,0.03189229965209961,0.14,0.15
0.9498400688171387,0.0005104243755340576,0.15,0.16
0.47735685110092163,0.045677006244659424,0.16,0.17
0.9679408073425293,3.808736801147461e-05,0.17,0.18
0.0006226599216461182,0.962502121925354,0.18,0.19
1.5795230865478516e-06,0.9999439716339111,0.19,0.2
0.023825407028198242,0.018833279609680176,0.2,0.21
0.8065980672836304,1.9311904907226562e-05,0.21,0.22
0.12449324131011963,0.0022799670696258545,0.22,0.23
0.0034700632095336914,0.14446622133255005,0.23,0.24
0.002396702766418457,0.028458863496780396,0.24,0.25
3.24249267578125e-05,0.9206141233444214,0.25,0.26
0.0017087161540985107,0.1959379017353058,0.26,0.27
0.6916466951370239,0.00012236833572387695,0.27,0.28
0.8541940450668335,0.00012800097465515137,0.28,0.29
0.7804288864135742,0.0005672276020050049,0.29,0.3
0.5723507404327393,0.011846482753753662,0.3,0.31
0.806488037109375,0.0026699304580688477,0.31,0.32
0.9509310126304626,0.0003730654716491699,0.32,0.33
0.7976434230804443,0.010477334260940552,0.33,0.34
0.3596961498260498,0.4655531048774719,0.34,0.35000000000000003
0.997498631477356,0.0001755356788635254,0.35000000000000003,0.36
0.2672547698020935,0.7057862877845764,0.36,0.37
0.11549645662307739,0.9242194890975952,0.37,0.38
0.9746744632720947,0.0015913546085357666,0.38,0.39
0.7762095928192139,0.2193676233291626,0.39,0.4
0.9973151087760925,0.0005936920642852783,0.4,0.41000000000000003
0.9552484750747681,0.03503236174583435,0.41000000000000003,0.42
0.6967144012451172,0.15946948528289795,0.42,0.43
0.21034589409828186,0.5853652358055115,0.43,0.44
0.9604300260543823,0.0022034943103790283,0.44,0.45
0.995569109916687,0.0002561807632446289,0.45,0.46
0.8265675902366638,0.09153878688812256,0.46,0.47000000000000003
0.9434812664985657,0.007318764925003052,0.47000000000000003,0.48
0.7540304660797119,0.06655886769294739,0.48,0.49
0.7386881113052368,0.06183546781539917,0.49,0.5
0.879387378692627,0.04677256941795349,0.5,0.51
0.9612152576446533,0.007901281118392944,0.51,0.52
0.7421478629112244,0.14616522192955017,0.52,0.53
0.06835585832595825,0.9815099239349365,0.53,0.54
0.9515310525894165,0.02407333254814148,0.54,0.55
0.9954625368118286,0.0009152889251708984,0.55,0.56
0.9935221076011658,0.0014061033725738525,0.56,0.5700000000000001
0.3928978443145752,0.4743286967277527,0.5700000000000001,0.58
0.09804052114486694,0.8659858703613281,0.58,0.59
0.5900713205337524,0.3600592315196991,0.59,0.6
0.9970929026603699,0.0007171928882598877,0.6,0.61
0.8567690253257751,0.11210715770721436,0.61,0.62
0.768524169921875,0.030313193798065186,0.62,0.63
0.23292899131774902,0.04695931077003479,0.63,0.64
0.05376055836677551,0.16014766693115234,0.64,0.65
0.42648041248321533,0.0009956061840057373,0.65,0.66
0.010127872228622437,0.43550217151641846,0.66,0.67
0.052614420652389526,0.059334009885787964,0.67,0.68
0.1894853115081787,0.011913806200027466,0.68,0.6900000000000001
0.4096960723400116,0.0025671720504760742,0.6900000000000001,0.7000000000000001
0.0225161612033844,0.31417322158813477,0.7000000000000001,0.71
0.0017611384391784668,0.8762978315353394,0.71,0.72
0.012044042348861694,0.3141920566558838,0.72,0.73
0.5186766386032104,0.0015721321105957031,0.73,0.74
0.7016002535820007,0.002618849277496338,0.74,0.75
0.728488564491272,0.0017322003841400146,0.75,0.76
0.052004873752593994,0.11270436644554138,0.76,0.77
0.00015807151794433594,0.9906131029129028,0.77,0.78
0.14384427666664124,0.0013820528984069824,0.78,0.79
0.26070359349250793,0.00017321109771728516,0.79,0.8
0.0014598369598388672,0.16087040305137634,0.8,0.81
0.0019473135471343994,0.062298357486724854,0.81,0.8200000000000001
0.05748674273490906,0.004892826080322266,0.8200000000000001,0.8300000000000001
0.4964001774787903,0.0033970773220062256,0.8300000000000001,0.84
0.9826915264129639,0.00045308470726013184,0.84,0.85
0.8896771669387817,0.034703224897384644,0.85,0.86
0.9704288840293884,0.007985562086105347,0.86,0.87
0.9828202128410339,0.0016923844814300537,0.87,0.88
0.5889155268669128,0.15274763107299805,0.88,0.89
0.6410579085350037,0.02341681718826294,0.89,0.9
0.07290586829185486,0.19969391822814941,0.9,0.91
0.015597045421600342,0.3870241641998291,0.91,0.92
0.20468920469284058,0.000672459602355957,0.92,0.93
0.002347230911254883,0.26458337903022766,0.93,0.9400000000000001
0.21035173535346985,0.0001805722713470459,0.9400000000000001,0.9500000000000001
0.00039762258529663086,0.8525663614273071,0.9500000000000001,0.96
0.00018668174743652344,0.9610996246337891,0.96,0.97
0.007097333669662476,0.05162280797958374,0.97,0.98
0.18658554553985596,0.002369701862335205,0.98,0.99
0.7758843302726746,0.0017921626567840576,0.99,1.0
