action,startend,xmin,xmax
0.916999101638794,0.08877640962600708,0.0,0.01
0.6757547855377197,0.28192728757858276,0.01,0.02
0.8138594627380371,0.017849117517471313,0.02,0.03
0.9626684188842773,0.0025982558727264404,0.03,0.04
0.2960970401763916,0.6095981001853943,0.04,0.05
0.9736880660057068,0.0028916001319885254,0.05,0.06
0.9986683130264282,8.803606033325195e-05,0.06,0.07
0.991405189037323,0.00038492679595947266,0.07,0.08
0.09824380278587341,0.13221237063407898,0.08,0.09
0.013024836778640747,0.7347010374069214,0.09,0.1
0.0007388889789581299,0.9947452545166016,0.1,0.11
0.8261123895645142,0.0028883814811706543,0.11,0.12
0.9862472414970398,7.000565528869629e-05,0.12,0.13
0.5148462653160095,0.05520537495613098,0.13,0.14
0.22418326139450073,0.10319337248802185,0.14,0.15
0.6535326242446899,0.004811495542526245,0.15,0.16
0.571523904800415,0.20178642868995667,0.16,0.17
0.9879895448684692,0.002918422222137451,0.17,0.18
0.9985449314117432,0.0004042088985443115,0.18,0.19
0.9507367610931396,0.04877433180809021,0.19,0.2
0.5499202609062195,0.38292694091796875,0.2,0.21
0.9533847570419312,0.0010794103145599365,0.21,0.22
0.5189323425292969,0.04998129606246948,0.22,0.23
0.21994221210479736,0.31995826959609985,0.23,0.24
0.6455153226852417,0.019343405961990356,0.24,0.25
0.28827881813049316,0.1375640630722046,0.25,0.26
0.8984723091125488,0.0021438300609588623,0.26,0.27
0.9015079736709595,0.0006998181343078613,0.27,0.28
0.00021982192993164062,0.9997124671936035,0.28,0.29
0.011207163333892822,0.7882729768753052,0.29,0.3
0.8819718360900879,0.0002194046974182129,0.3,0.31
0.17951872944831848,0.0658353865146637,0.31,0.32
0.4386707842350006,0.006851881742477417,0.32,0.33
0.31359750032424927,0.010623127222061157,0.33,0.34
0.9184023141860962,4.3064355850219727e-05,0.34,0.35000000000000003
0.8043012619018555,9.313225746154785e-05,0.35000000000000003,0.36
0.010611951351165771,0.4043164551258087,0.36,0.37
0.5816832780838013,0.0010049939155578613,0.37,0.38
0.009371340274810791,0.6295830607414246,0.38,0.39
0.16971564292907715,0.004996776580810547,0.39,0.4
0.0023621320724487305,0.5190881490707397,0.4,0.41000000000000003
0.000295490026473999,0.9269105195999146,0.41000000000000003,0.42
0.484086811542511,0.0001214742660522461,0.42,0.43
0.8050446510314941,5.263090133666992e-05,0.43,0.44
0.6554032564163208,0.0020914077758789062,0.44,0.45
0.7747969031333923,0.01384231448173523,0.45,0.46
0.921879768371582,0.006877213716506958,0.46,0.47000000000000003
0.0604206919670105,0.8464785814285278,0.47000000000000003,0.48
0.6447998285293579,0.03572303056716919,0.48,0.49
0.9862678050994873,0.000491410493850708,0.49,0.5
0.9730584621429443,0.0001538097858428955,0.5,0.51
0.0009932518005371094,0.9955939054489136,0.51,0.52
0.0007686913013458252,0.9939785599708557,0.52,0.53
0.9437366724014282,5.862116813659668e-05,0.53,0.54
0.4654807448387146,0.00322800874710083,0.54,0.55
0.0009961128234863281,0.9910794496536255,0.55,0.56
0.41829046607017517,0.010357290506362915,0.56,0.5700000000000001
0.9738940000534058,0.0005400776863098145,0.5700000000000001,0.58
0.9954632520675659,0.00015109777450561523,0.58,0.59
0.9579780697822571,0.0039004385471343994,0.59,0.6
0.3509269654750824,0.02723032236099243,0.6,0.61
0.00033092498779296875,0.996047854423523,0.61,0.62
0.00011137127876281738,0.9997674226760864,0.62,0.63
0.9885698556900024,2.2739171981811523e-05,0.63,0.64
0.9666014909744263,0.0009041428565979004,0.64,0.65
0.7698395848274231,0.028674155473709106,0.65,0.66
0.7194727063179016,0.0357871949672699,0.66,0.67
0.9738849997520447,0.0003514885902404785,0.67,0.68
0.8260381817817688,0.012377500534057617,0.68,0.6900000000000001
0.3770764172077179,0.4343630075454712,0.6900000000000001,0.7000000000000001
0.9878624677658081,0.003160148859024048,0.7000000000000001,0.71
0.9987785816192627,0.00019288063049316406,0.71,0.72
0.9189493060112,0.08941501379013062,0.72,0.73
0.220213383436203,0.8544965982437134,0.73,0.74
0.4912169575691223,0.2652552127838135,0.74,0.75
0.6463794708251953,0.018582165241241455,0.75,0.76
0.04744517803192139,0.5118792653083801,0.76,0.77
0.5686570405960083,0.008485585451126099,0.77,0.78
0.968895435333252,0.0017817020416259766,0.78,0.79
0.9989268779754639,9.360909461975098e-05,0.79,0.8
0.9985983371734619,0.00034695863723754883,0.8,0.81
0.8105117082595825,0.13874471187591553,0.81,0.8200000000000001
0.5846418142318726,0.38117897510528564,0.8200000000000001,0.8300000000000001
0.7183408141136169,0.06738713383674622,0.8300000000000001,0.84
0.25579002499580383,0.2006429135799408,0.84,0.85
0.13300999999046326,0.059077292680740356,0.85,0.86
0.04090997576713562,0.3391455113887787,0.86,0.87
0.11127036809921265,0.1986863613128662,0.87,0.88
0.6195347309112549,0.07939764857292175,0.88,0.89
0.9407452344894409,0.012951880693435669,0.89,0.9
0.9745804071426392,0.006208896636962891,0.9,0.91
0.7205369472503662,0.07053369283676147,0.91,0.92
0.6276848316192627,0.01938164234161377,0.92,0.93
0.1306314766407013,0.1042008101940155,0.93,0.9400000000000001
0.06327548623085022,0.20006722211837769,0.9400000000000001,0.9500000000000001
0.36279499530792236,0.03309375047683716,0.9500000000000001,0.96
0.9824321866035461,0.0004595816135406494,0.96,0.97
0.8698757886886597,0.007510006427764893,0.97,0.98
0.7616944313049316,0.028643280267715454,0.98,0.99
0.5971357822418213,0.19712021946907043,0.99,1.0
