action,startend,xmin,xmax
0.9770262241363525,0.01955312490463257,0.0,0.01
0.7378545999526978,0.383793443441391,0.01,0.02
0.7078245878219604,0.0371074378490448,0.02,0.03
0.5337715148925781,0.012290209531784058,0.03,0.04
0.0487578809261322,0.13548651337623596,0.04,0.05
0.021341800689697266,0.22755563259124756,0.05,0.06
0.5399230718612671,0.0007430016994476318,0.06,0.07
0.04296529293060303,0.09065639972686768,0.07,0.08
0.017525136470794678,0.148776113986969,0.08,0.09
0.06581544876098633,0.014969557523727417,0.09,0.1
0.3258734941482544,0.0004070699214935303,0.1,0.11
0.00025385618209838867,0.9711445569992065,0.11,0.12
0.00023409724235534668,0.9568607807159424,0.12,0.13
0.42624861001968384,0.0001493990421295166,0.13,0.14
0.35093212127685547,0.0017181932926177979,0.14,0.15
0.5680142045021057,0.003206968307495117,0.15,0.16
0.7254984974861145,0.0021931231021881104,0.16,0.17
0.28755563497543335,0.02450495958328247,0.17,0.18
0.1645876169204712,0.03617247939109802,0.18,0.19
0.07954496145248413,0.04827108979225159,0.19,0.2
0.12096622586250305,0.04157990217208862,0.2,0.21
0.6935684680938721,0.0015762746334075928,0.21,0.22
0.7796094417572021,0.0011001527309417725,0.22,0.23
0.49163880944252014,0.005264192819595337,0.23,0.24
0.2832561731338501,0.04663535952568054,0.24,0.25
0.9313346743583679,0.0006734132766723633,0.25,0.26
0.4001120924949646,0.1005977988243103,0.26,0.27
0.3515099883079529,0.44703176617622375,0.27,0.28
0.9792621731758118,0.002971470355987549,0.28,0.29
0.6970903277397156,0.11853569746017456,0.29,0.3
0.5014280080795288,0.08204472064971924,0.3,0.31
0.46575188636779785,0.029690206050872803,0.31,0.32
0.1788695752620697,0.06524068117141724,0.32,0.33
0.6905988454818726,0.004127770662307739,0.33,0.34
0.959746241569519,0.0003947019577026367,0.34,0.35000000000000003
0.7872589826583862,0.06589102745056152,0.35000000000000003,0.36
0.783157467842102,0.05694746971130371,0.36,0.37
0.9320844411849976,0.00318300724029541,0.37,0.38
0.09625551104545593,0.40694090723991394,0.38,0.39
0.005254596471786499,0.921869158744812,0.39,0.4
0.005027860403060913,0.6933207511901855,0.4,0.41000000000000003
0.06303057074546814,0.025827527046203613,0.41000000000000003,0.42
0.6171620488166809,0.0015538930892944336,0.42,0.43
0.9827911853790283,0.00034928321838378906,0.43,0.44
0.9943683743476868,0.00037282705307006836,0.44,0.45
0.9341496229171753,0.01397368311882019,0.45,0.46
0.8859370946884155,0.01699364185333252,0.46,0.47000000000000003
0.6411542296409607,0.20312264561653137,0.47000000000000003,0.48
0.7525510787963867,0.21368306875228882,0.48,0.49
0.6626579761505127,0.26733970642089844,0.49,0.5
0.4811286926269531,0.05470263957977295,0.5,0.51
0.05913206934928894,0.06288734078407288,0.51,0.52
0.007696568965911865,0.4201295077800751,0.52,0.53
0.5451911091804504,0.0027694404125213623,0.53,0.54
0.9650859832763672,0.00148048996925354,0.54,0.55
0.9861621856689453,0.0025214552879333496,0.55,0.56
0.882317304611206,0.0286310613155365,0.56,0.5700000000000001
0.3548201024532318,0.08897832036018372,0.5700000000000001,0.58
0.11332687735557556,0.08321833610534668,0.58,0.59
0.16734308004379272,0.01647663116455078,0.59,0.6
0.03840640187263489,0.16429376602172852,0.6,0.61
0.20324602723121643,0.012009978294372559,0.61,0.62
0.6558204889297485,0.00042110681533813477,0.62,0.63
0.05181616544723511,0.03887692093849182,0.63,0.64
0.09625133872032166,0.01560300588607788,0.64,0.65
0.11594212055206299,0.007682919502258301,0.65,0.66
0.023854047060012817,0.15682518482208252,0.66,0.67
0.3863893151283264,0.0012426376342773438,0.67,0.68
0.0990423858165741,0.014899402856826782,0.68,0.6900000000000001
0.0207766592502594,0.0740526020526886,0.6900000000000001,0.7000000000000001
0.0015169382095336914,0.774289071559906,0.7000000000000001,0.71
0.08754831552505493,0.03987380862236023,0.71,0.72
0.5259244441986084,0.020689964294433594,0.72,0.73
0.4923033118247986,0.14097484946250916,0.73,0.74
0.9825811386108398,0.000951617956161499,0.74,0.75
0.9923199415206909,0.00021097064018249512,0.75,0.76
0.6648072004318237,0.13338109850883484,0.76,0.77
0.6813821792602539,0.06690660119056702,0.77,0.78
0.7870001196861267,0.08658957481384277,0.78,0.79
0.9977014064788818,0.00044721364974975586,0.79,0.8
0.9883193969726562,0.01808515191078186,0.8,0.81
0.8699096441268921,0.2169491946697235,0.81,0.8200000000000001
0.9562133550643921,0.01150628924369812,0.8200000000000001,0.8300000000000001
0.6823234558105469,0.017218559980392456,0.8300000000000001,0.84
0.0025197863578796387,0.9676331281661987,0.84,0.85
8.785724639892578e-05,0.998741865158081,0.85,0.86
0.31094294786453247,0.0015412867069244385,0.86,0.87
0.2433139681816101,0.002060413360595703,0.87,0.88
0.218339204788208,0.0055359601974487305,0.88,0.89
0.009639590978622437,0.3772895932197571,0.89,0.9
0.002963930368423462,0.8961169719696045,0.9,0.91
0.7433978319168091,0.001175612211227417,0.91,0.92
0.5269073843955994,0.0807403028011322,0.92,0.93
0.8231436014175415,0.015849292278289795,0.93,0.9400000000000001
0.9765290021896362,0.0006841421127319336,0.9400000000000001,0.9500000000000001
0.8997609615325928,0.00520402193069458,0.9500000000000001,0.96
0.44773492217063904,0.02023175358772278,0.96,0.97
0.007185429334640503,0.4284629225730896,0.97,0.98
0.057554155588150024,0.009010016918182373,0.98,0.99
0.08806666731834412,0.1771698296070099,0.99,1.0
