action,startend,xmin,xmax
0.9061765074729919,0.1539062261581421,0.0,0.01
0.14114928245544434,0.9838175773620605,0.01,0.02
0.9488570690155029,0.048494547605514526,0.02,0.03
0.992904782295227,0.0032063722610473633,0.03,0.04
0.9833265542984009,0.013775736093521118,0.04,0.05
0.9934538006782532,0.009164482355117798,0.05,0.06
0.9980263710021973,0.0008987784385681152,0.06,0.07
0.19756197929382324,0.9752097129821777,0.07,0.08
0.9826730489730835,0.026857972145080566,0.08,0.09
0.9986598491668701,0.0011591911315917969,0.09,0.1
0.9936392307281494,0.007297694683074951,0.1,0.11
0.9207963347434998,0.046602338552474976,0.11,0.12
0.8390657305717468,0.09886583685874939,0.12,0.13
0.7889721393585205,0.05327403545379639,0.13,0.14
0.9086270332336426,0.014565765857696533,0.14,0.15
0.9917842149734497,0.002411752939224243,0.15,0.16
0.9977304339408875,0.001364976167678833,0.16,0.17
0.9278334379196167,0.1168275773525238,0.17,0.18
0.10870382189750671,0.9534056782722473,0.18,0.19
0.8356173038482666,0.013672202825546265,0.19,0.2
0.8610422611236572,0.0022623538970947266,0.2,0.21
0.08057945966720581,0.160133957862854,0.21,0.22
0.05838170647621155,0.03500989079475403,0.22,0.23
0.014930546283721924,0.048477888107299805,0.23,0.24
0.0028912723064422607,0.20306402444839478,0.24,0.25
0.008793413639068604,0.0613439679145813,0.25,0.26
0.01228255033493042,0.16649487614631653,0.26,0.27
0.1819961965084076,0.003505527973175049,0.27,0.28
0.0964336097240448,0.014979779720306396,0.28,0.29
0.47705766558647156,0.0004850924015045166,0.29,0.3
0.020851045846939087,0.03349009156227112,0.3,0.31
0.0001869797706604004,0.9414470195770264,0.31,0.32
2.2113323211669922e-05,0.9982330799102783,0.32,0.33
0.0023108720779418945,0.8678850531578064,0.33,0.34
0.9920227527618408,4.976987838745117e-06,0.34,0.35000000000000003
0.9852795004844666,0.0002906322479248047,0.35000000000000003,0.36
0.8734538555145264,0.009588241577148438,0.36,0.37
0.9419013261795044,0.0020765364170074463,0.37,0.38
0.7299147248268127,0.006539404392242432,0.38,0.39
0.884528398513794,0.003089696168899536,0.39,0.4
0.8302173614501953,0.010812044143676758,0.4,0.41000000000000003
0.03646323084831238,0.9629973769187927,0.41000000000000003,0.42
0.5157694816589355,0.022244632244110107,0.42,0.43
0.07956603169441223,0.0722602903842926,0.43,0.44
0.1586933732032776,0.02217218279838562,0.44,0.45
0.8270595073699951,0.0004227757453918457,0.45,0.46
0.8072023391723633,0.008099615573883057,0.46,0.47000000000000003
0.868542492389679,0.0025601089000701904,0.47000000000000003,0.48
0.0037139952182769775,0.9925568699836731,0.48,0.49
0.64783775806427,0.0015974044799804688,0.49,0.5
0.7352645397186279,0.0017644166946411133,0.5,0.51
0.8075244426727295,0.0033873021602630615,0.51,0.52
0.9202763438224792,0.027194082736968994,0.52,0.53
0.9923760890960693,0.0017554759979248047,0.53,0.54
0.996117115020752,0.0015441477298736572,0.54,0.55
0.9908392429351807,0.0009039938449859619,0.55,0.56
0.009629786014556885,0.9830566644668579,0.56,0.5700000000000001
0.11849901080131531,0.12587040662765503,0.5700000000000001,0.58
0.08902537822723389,0.08337855339050293,0.58,0.59
0.12280377745628357,0.026098668575286865,0.59,0.6
0.10284560918807983,0.012631595134735107,0.6,0.61
0.12172681093215942,0.15998521447181702,0.61,0.62
0.9902591705322266,0.0004195272922515869,0.62,0.63
0.9522243142127991,0.03631871938705444,0.63,0.64
0.8880100846290588,0.04205507040023804,0.64,0.65
0.9627083539962769,0.00291287899017334,0.65,0.66
0.8727531433105469,0.0017716586589813232,0.66,0.67
0.0044994056224823,0.9317954778671265,0.67,0.68
0.0720280110836029,0.0389082133769989,0.68,0.6900000000000001
0.3743429183959961,0.0045243799686431885,0.6900000000000001,0.7000000000000001
0.1851595640182495,0.006075799465179443,0.7000000000000001,0.71
0.00011071562767028809,0.995215117931366,0.71,0.72
0.00012958049774169922,0.9959733486175537,0.72,0.73
0.9438635110855103,2.586841583251953e-05,0.73,0.74
0.9751778841018677,0.00010594725608825684,0.74,0.75
0.9817062616348267,0.00011429190635681152,0.75,0.76
0.8204373121261597,0.0009844005107879639,0.76,0.77
0.0438687801361084,0.15212717652320862,0.77,0.78
0.04221463203430176,0.11582374572753906,0.78,0.79
0.06737887859344482,0.07746434211730957,0.79,0.8
0.028954744338989258,0.20362257957458496,0.8,0.81
0.02851244807243347,0.07348644733428955,0.81,0.8200000000000001
0.006967753171920776,0.20360174775123596,0.8200000000000001,0.8300000000000001
0.006463587284088135,0.106120765209198,0.8300000000000001,0.84
0.09859016537666321,0.0036989152431488037,0.84,0.85
0.2126210629940033,0.0032071173191070557,0.85,0.86
0.7947391271591187,0.0008182227611541748,0.86,0.87
0.9672164916992188,0.0001800060272216797,0.87,0.88
0.9294924736022949,0.00284460186958313,0.88,0.89
0.8043276071548462,0.02879825234413147,0.89,0.9
0.924294114112854,0.011976629495620728,0.9,0.91
0.8236631751060486,0.034742265939712524,0.91,0.92
0.9593678712844849,0.01727774739265442,0.92,0.93
0.9773910641670227,0.0042830705642700195,0.93,0.9400000000000001
0.04676908254623413,0.9799789190292358,0.9400000000000001,0.9500000000000001
0.9176126718521118,0.0013521015644073486,0.9500000000000001,0.96
0.7078807353973389,0.002088010311126709,0.96,0.97
0.03165394067764282,0.26823776960372925,0.97,0.98
0.037798404693603516,0.18193578720092773,0.98,0.99
0.17349937558174133,0.2645343542098999,0.99,1.0
