action,startend,xmin,xmax
0.3226966857910156,0.5569636821746826,0.0,0.01
0.9086345434188843,0.060231536626815796,0.01,0.02
0.9427488446235657,0.028914213180541992,0.02,0.03
0.5175259113311768,0.21098318696022034,0.03,0.04
0.9243323802947998,0.0017684996128082275,0.04,0.05
0.7022837400436401,0.00855940580368042,0.05,0.06
0.1505410075187683,0.07964441180229187,0.06,0.07
0.12695097923278809,0.027185440063476562,0.07,0.08
0.27559375762939453,0.02157917618751526,0.08,0.09
0.8308034539222717,0.0019511580467224121,0.09,0.1
0.20692184567451477,0.04364427924156189,0.1,0.11
0.00011742115020751953,0.9973456859588623,0.11,0.12
0.0004298686981201172,0.8986252546310425,0.12,0.13
0.015554815530776978,0.04476374387741089,0.13,0.14
0.3762917220592499,0.00024244189262390137,0.14,0.15
0.19771981239318848,0.002627253532409668,0.15,0.16
0.027012020349502563,0.13997793197631836,0.16,0.17
0.23202934861183167,0.03937196731567383,0.17,0.18
0.9894130229949951,4.556775093078613e-05,0.18,0.19
0.8841513395309448,0.010876059532165527,0.19,0.2
0.9400053024291992,0.012235581874847412,0.2,0.21
0.9915083646774292,0.0001417696475982666,0.21,0.22
0.4044640362262726,0.009599685668945312,0.22,0.23
4.51505184173584e-05,0.9984008073806763,0.23,0.24
4.5299530029296875e-06,0.9998693466186523,0.24,0.25
0.3179800510406494,0.0007269680500030518,0.25,0.26
0.8927361965179443,3.2454729080200195e-05,0.26,0.27
0.765082061290741,0.00015217065811157227,0.27,0.28
0.15797579288482666,0.003455936908721924,0.28,0.29
0.003082484006881714,0.2543546259403229,0.29,0.3
0.013928860425949097,0.06740549206733704,0.3,0.31
0.14132988452911377,0.010147899389266968,0.31,0.32
0.12322485446929932,0.015683025121688843,0.32,0.33
0.1964830458164215,0.013255685567855835,0.33,0.34
0.9258846044540405,2.3126602172851562e-05,0.34,0.35000000000000003
0.049759238958358765,0.06728816032409668,0.35000000000000003,0.36
0.0005783438682556152,0.9352366924285889,0.36,0.37
0.002005666494369507,0.6968677639961243,0.37,0.38
0.2991199493408203,0.0002193152904510498,0.38,0.39
0.0003337562084197998,0.8734915256500244,0.39,0.4
0.00010159611701965332,0.9714157581329346,0.4,0.41000000000000003
0.43696129322052,0.0002550184726715088,0.41000000000000003,0.42
0.9030401706695557,7.149577140808105e-05,0.42,0.43
0.8029753565788269,0.0030619800090789795,0.43,0.44
0.9735405445098877,0.00015246868133544922,0.44,0.45
0.27701449394226074,0.08006200194358826,0.45,0.46
0.14040467143058777,0.6337544918060303,0.46,0.47000000000000003
0.9940324425697327,0.0002713203430175781,0.47000000000000003,0.48
0.9858366250991821,0.0004458427429199219,0.48,0.49
0.14572244882583618,0.5207176804542542,0.49,0.5
0.8064910173416138,0.003921926021575928,0.5,0.51
0.42164862155914307,0.09140419960021973,0.51,0.52
0.810478150844574,0.04718276858329773,0.52,0.53
0.9363664388656616,0.03232693672180176,0.53,0.54
0.34680700302124023,0.7089958190917969,0.54,0.55
0.4327177107334137,0.6616652607917786,0.55,0.56
0.9926835298538208,0.00398680567741394,0.56,0.5700000000000001
0.9960479140281677,0.0003510415554046631,0.5700000000000001,0.58
0.0014367103576660156,0.9958200454711914,0.58,0.59
1.004338264465332e-05,0.9999343752861023,0.59,0.6
0.7789603471755981,0.00026354193687438965,0.6,0.61
0.9695067405700684,4.1544437408447266e-05,0.61,0.62
0.6090793013572693,0.02280518412590027,0.62,0.63
0.696651816368103,0.0019929707050323486,0.63,0.64
0.005721181631088257,0.5763920545578003,0.64,0.65
0.0010299384593963623,0.7917531728744507,0.65,0.66
0.016337156295776367,0.0613863468170166,0.66,0.67
0.39126718044281006,0.0021439194679260254,0.67,0.68
0.9817476272583008,3.656744956970215e-05,0.68,0.6900000000000001
0.9882685542106628,0.00024059414863586426,0.6900000000000001,0.7000000000000001
0.2878558039665222,0.21626245975494385,0.7000000000000001,0.71
0.01633802056312561,0.561056911945343,0.71,0.72
0.006724148988723755,0.4112599492073059,0.72,0.73
0.0802655816078186,0.010697096586227417,0.73,0.74
0.16278979182243347,0.0067642927169799805,0.74,0.75
0.16201817989349365,0.021870672702789307,0.75,0.76
0.2512884736061096,0.01104670763015747,0.76,0.77
0.3047778010368347,0.03258681297302246,0.77,0.78
0.8735349178314209,0.0034526288509368896,0.78,0.79
0.9482256174087524,0.003687232732772827,0.79,0.8
0.6854383945465088,0.026760250329971313,0.8,0.81
0.3332201838493347,0.18669557571411133,0.81,0.8200000000000001
0.631627082824707,0.05227115750312805,0.8200000000000001,0.8300000000000001
0.8690168857574463,0.011589646339416504,0.8300000000000001,0.84
0.8133097887039185,0.032920658588409424,0.84,0.85
0.6537811756134033,0.049330711364746094,0.85,0.86
0.2389984130859375,0.20854449272155762,0.86,0.87
0.20463654398918152,0.014581620693206787,0.87,0.88
0.005553781986236572,0.3097774088382721,0.88,0.89
0.01795336604118347,0.009649038314819336,0.89,0.9
0.003438621759414673,0.2804259657859802,0.9,0.91
0.30446726083755493,0.0033319294452667236,0.91,0.92
0.8913141489028931,0.0004279017448425293,0.92,0.93
0.4802095293998718,0.021593481302261353,0.93,0.9400000000000001
0.3643936216831207,0.1993289589881897,0.9400000000000001,0.9500000000000001
0.9794437289237976,0.0007600486278533936,0.9500000000000001,0.96
0.8906551599502563,0.02487844228744507,0.96,0.97
0.2760176658630371,0.14176830649375916,0.97,0.98
0.0005896985530853271,0.998407781124115,0.98,0.99
0.37538236379623413,0.07400181889533997,0.99,1.0
