action,startend,xmin,xmax
0.5643317699432373,0.2959141731262207,0.0,0.01
0.9094511270523071,0.0206243097782135,0.01,0.02
0.95279461145401,0.0025964975357055664,0.02,0.03
0.17181330919265747,0.2643336355686188,0.03,0.04
0.11036756634712219,0.3599809408187866,0.04,0.05
0.9299585819244385,0.0008095204830169678,0.05,0.06
0.3148331046104431,0.17125260829925537,0.06,0.07
0.8418951034545898,0.0027585625648498535,0.07,0.08
0.9541822671890259,0.0004252493381500244,0.08,0.09
0.9294960498809814,0.0010120868682861328,0.09,0.1
0.24289488792419434,0.13704940676689148,0.1,0.11
0.21354413032531738,0.15601208806037903,0.11,0.12
0.7947338819503784,0.07944443821907043,0.12,0.13
0.9973068237304688,9.745359420776367e-05,0.13,0.14
0.13291004300117493,0.5044960975646973,0.14,0.15
0.12925949692726135,0.37530791759490967,0.15,0.16
0.9927064180374146,0.0003179311752319336,0.16,0.17
0.9990949034690857,0.0001360476016998291,0.17,0.18
0.9227991104125977,0.03510016202926636,0.18,0.19
0.021894842386245728,0.9471656084060669,0.19,0.2
0.12020131945610046,0.05240646004676819,0.2,0.21
0.12214609980583191,0.137563556432724,0.21,0.22
0.08456069231033325,0.20690461993217468,0.22,0.23
0.1446230709552765,0.46975624561309814,0.23,0.24
0.9593244791030884,0.0007982254028320312,0.24,0.25
0.9432297348976135,0.002864927053451538,0.25,0.26
0.3826923370361328,0.1721687912940979,0.26,0.27
0.44558820128440857,0.1248980164527893,0.27,0.28
0.8102410435676575,0.001352548599243164,0.28,0.29
0.0012527704238891602,0.9852291345596313,0.29,0.3
0.00042811036109924316,0.9777793884277344,0.3,0.31
0.3414233922958374,0.0002238154411315918,0.31,0.32
0.3903476595878601,0.00011920928955078125,0.32,0.33
0.0019446313381195068,0.632352352142334,0.33,0.34
0.8455220460891724,0.00019088387489318848,0.34,0.35000000000000003
0.9904522895812988,1.767277717590332e-05,0.35000000000000003,0.36
0.7698574662208557,0.04543536901473999,0.36,0.37
0.9853317141532898,0.005893290042877197,0.37,0.38
0.963509202003479,0.035656481981277466,0.38,0.39
0.892196536064148,0.04672813415527344,0.39,0.4
0.4804913401603699,0.20764806866645813,0.4,0.41000000000000003
0.5051372051239014,0.1675136387348175,0.41000000000000003,0.42
0.7457951307296753,0.023623406887054443,0.42,0.43
0.09089097380638123,0.7580201625823975,0.43,0.44
0.5943286418914795,0.018794476985931396,0.44,0.45
0.581243634223938,0.012443333864212036,0.45,0.46
0.1257690191268921,0.24930831789970398,0.46,0.47000000000000003
0.9615232348442078,0.0005975067615509033,0.47000000000000003,0.48
0.992284893989563,0.00015944242477416992,0.48,0.49
0.7263230681419373,0.01428726315498352,0.49,0.5
0.0005345046520233154,0.99732506275177,0.5,0.51
0.00011706352233886719,0.9967948198318481,0.51,0.52
0.4608907997608185,0.00024268031120300293,0.52,0.53
0.7466696500778198,0.0003229677677154541,0.53,0.54
0.7553239464759827,0.00036856532096862793,0.54,0.55
0.07978877425193787,0.016123980283737183,0.55,0.56
0.0009659826755523682,0.4956611394882202,0.56,0.5700000000000001
0.001526176929473877,0.32886457443237305,0.5700000000000001,0.58
0.017404496669769287,0.08257585763931274,0.58,0.59
0.7863166332244873,0.0005202293395996094,0.59,0.6
0.9780409336090088,0.00017639994621276855,0.6,0.61
0.6866999268531799,0.11466535925865173,0.61,0.62
0.9812862873077393,0.0032960176467895508,0.62,0.63
0.8556333780288696,0.11462181806564331,0.63,0.64
0.30648165941238403,0.6950082182884216,0.64,0.65
0.15149053931236267,0.30916839838027954,0.65,0.66
0.021460682153701782,0.6039634943008423,0.66,0.67
0.05744108557701111,0.035220831632614136,0.67,0.68
0.12193340063095093,0.0445595383644104,0.68,0.6900000000000001
0.7428470849990845,0.001824110746383667,0.6900000000000001,0.7000000000000001
0.697785496711731,0.01009950041770935,0.7000000000000001,0.71
0.7256371378898621,0.010573148727416992,0.71,0.72
0.8444000482559204,0.009434610605239868,0.72,0.73
0.9875271916389465,6.67273998260498e-05,0.73,0.74
0.08829814195632935,0.24492505192756653,0.74,0.75
0.11807075142860413,0.0826336145401001,0.75,0.76
0.7545351982116699,0.011175364255905151,0.76,0.77
0.6781055927276611,0.10047471523284912,0.77,0.78
0.971926748752594,0.006720691919326782,0.78,0.79
0.9850177764892578,0.0014157891273498535,0.79,0.8
0.20768404006958008,0.7236276865005493,0.8,0.81
0.10665467381477356,0.4542762041091919,0.81,0.8200000000000001
0.14904320240020752,0.1811312437057495,0.8200000000000001,0.8300000000000001
0.8765968680381775,0.0019886791706085205,0.8300000000000001,0.84
0.9193856716156006,0.00407370924949646,0.84,0.85
0.31451529264450073,0.41668450832366943,0.85,0.86
0.9797073602676392,0.00011524558067321777,0.86,0.87
0.8681434988975525,0.0018029510974884033,0.87,0.88
0.3283230662345886,0.048842042684555054,0.88,0.89
0.15574860572814941,0.14425703883171082,0.89,0.9
0.5011183619499207,0.01969170570373535,0.9,0.91
0.8125120997428894,0.005015254020690918,0.91,0.92
0.8764402866363525,0.008559584617614746,0.92,0.93
0.8565365076065063,0.01647678017616272,0.93,0.9400000000000001
0.8595888614654541,0.011847525835037231,0.9400000000000001,0.9500000000000001
0.9396456480026245,0.00723034143447876,0.9500000000000001,0.96
0.7142478227615356,0.12215963006019592,0.96,0.97
0.6030447483062744,0.4109044671058655,0.97,0.98
0.870098888874054,0.08901843428611755,0.98,0.99
0.8344006538391113,0.1934317648410797,0.99,1.0
