xmin,xmax,xmin_score,xmax_score,iou_score
0.305,0.365,1.0,1.0,0.8089549
0.605,0.655,0.9999998807907104,1.0,0.80335957
0.125,0.165,0.07293838262557982,2.3577691990635247e-13,0.044709425
0.555,0.605,2.2495066908794237e-15,0.9999998807907104,0.047684375
0.735,0.775,1.2538548865848044e-08,6.90163304284397e-09,0.04465023
0.045,0.095,1.0415361064927686e-12,1.5669707863708027e-05,0.044650257
0.125,0.185,0.07293838262557982,3.936224247834252e-19,0.044541374
0.875,0.925,2.856537575923745e-11,1.5950243903439798e-10,0.04465023
0.255,0.305,1.507468224805756e-23,1.0,0.04833041
0.395,0.445,4.23461009909764e-14,1.6619566833853128e-11,0.04465023
0.775,0.8150000000000001,6.90163304284397e-09,3.2454950802942724e-17,0.04465023
0.165,0.205,2.3577691990635247e-13,1.834227146796201e-14,0.04465029
0.165,0.225,2.3577691990635247e-13,8.092816205314182e-15,0.04465018
0.8150000000000001,0.875,3.2454950802942724e-17,2.856537575923745e-11,0.04465023
0.515,0.555,5.928912579834576e-18,2.2495066908794237e-15,0.04465023
0.185,0.225,3.936224247834252e-19,8.092816205314182e-15,0.04465023
0.685,0.735,2.5562513058518285e-29,1.2538548865848044e-08,0.04465023
0.205,0.255,1.834227146796201e-14,1.507468224805756e-23,0.044652518
0.905,0.965,2.4546371448408404e-24,1.094975144084499e-13,0.04465023
0.855,0.905,2.3930258358798254e-15,2.4546371448408404e-24,0.04465023
0.005,0.045,0.0,1.0415361064927686e-12,0.044650238
