xmin,xmax,xmin_score,xmax_score,iou_score
0.635,0.735,1.0,1.0,0.046167854
0.34500000000000003,0.415,1.0,1.0,0.04324329
0.645,0.745,1.0,1.0,0.049420103
0.34500000000000003,0.405,1.0,1.0,0.043850716
0.35500000000000004,0.405,1.0,1.0,0.046645526
0.645,0.735,1.0,1.0,0.0458475
0.35500000000000004,0.415,1.0,1.0,0.0458461
0.295,0.34500000000000003,0.9999823570251464,1.0,0.8033592
0.295,0.35500000000000004,0.9999823570251464,1.0,0.7032156
0.845,0.905,0.9999711513519288,1.0,0.042176683
0.845,0.915,0.9999711513519288,1.0,0.041921988
0.745,0.845,1.0,0.9999711513519288,0.8062063
0.855,0.905,0.9997250437736512,1.0,0.044233926
0.855,0.915,0.9997250437736512,1.0,0.043985594
0.28500000000000003,0.35500000000000004,0.9918945431709292,1.0,0.7194686
0.28500000000000003,0.34500000000000003,0.9918945431709292,1.0,0.7777854
0.585,0.645,0.0012496416456997395,1.0,0.04464006
0.585,0.635,0.0012496416456997395,1.0,0.044649005
0.015,0.085,1.0,5.0942148845933835e-06,0.6372211
0.005,0.085,1.0,5.0942148845933835e-06,0.5694623
0.025,0.085,1.0,5.0942148845933835e-06,0.6662286
0.085,0.135,5.0942148845933835e-06,1.0,0.46962768
0.535,0.635,1.3330119372767513e-06,1.0,0.044646353
0.685,0.735,9.26321277461284e-08,1.0,0.04437922
0.635,0.685,1.0,9.26321277461284e-08,0.044852063
0.645,0.685,1.0,9.26321277461284e-08,0.04488907
0.685,0.745,9.26321277461284e-08,1.0,0.04816033
0.015,0.105,1.0,2.132012788536031e-08,0.7053795
0.025,0.105,1.0,2.132012788536031e-08,0.69486195
0.665,0.745,1.2637926261049873e-08,1.0,0.04889069
0.665,0.735,1.2637926261049873e-08,1.0,0.044991866
0.415,0.515,1.0,1.1141088052113446e-08,0.044616017
0.535,0.585,1.3330119372767513e-06,0.0012496416456997395,0.04465145
0.135,0.205,1.0,4.451287116680192e-10,0.043392837
0.205,0.295,4.451287116680192e-10,0.9999823570251464,0.04913088
0.205,0.28500000000000003,4.451287116680192e-10,0.9918945431709292,0.045383085
0.125,0.205,0.7516242861747742,4.451287116680192e-10,0.042122856
0.585,0.665,0.0012496416456997395,1.2637926261049873e-08,0.044776138
0.515,0.585,1.1141088052113446e-08,0.0012496416456997395,0.044650972
0.085,0.155,5.0942148845933835e-06,1.2066199595039961e-08,0.31159416
0.265,0.35500000000000004,4.6765512333934647e-14,1.0,0.56658983
0.265,0.34500000000000003,4.6765512333934647e-14,1.0,0.6530193
0.555,0.645,3.211066327657268e-15,1.0,0.044646107
0.555,0.635,3.211066327657268e-15,1.0,0.044647392
0.105,0.155,2.132012788536031e-08,1.2066199595039961e-08,0.20328556
0.315,0.405,6.335999674853259e-17,1.0,0.14941657
0.315,0.35500000000000004,6.335999674853259e-17,1.0,0.36390603
0.745,0.805,1.0,6.298790443922664e-17,0.6662282
0.735,0.805,1.0,6.298790443922664e-17,0.63722074
0.805,0.905,6.298790443922664e-17,1.0,0.2062971
0.805,0.855,6.298790443922664e-17,0.9997250437736512,0.42416012
0.135,0.225,1.0,5.7461267575659775e-18,0.043094654
0.225,0.295,5.7461267575659775e-18,0.9999823570251464,0.04857445
0.225,0.28500000000000003,5.7461267575659775e-18,0.9918945431709292,0.0446312
0.155,0.205,1.2066199595039961e-08,4.451287116680192e-10,0.044650856
0.905,0.955,1.0,4.95352456936435e-19,0.04465021
0.915,0.955,1.0,4.95352456936435e-19,0.04465023
0.415,0.485,1.0,1.6417873123913607e-21,0.04465023
0.405,0.485,1.0,1.6417873123913607e-21,0.04456239
0.245,0.295,9.784282449570046e-22,0.9999823570251464,0.047684614
0.245,0.28500000000000003,9.784282449570046e-22,0.9918945431709292,0.044599332
0.515,0.555,1.1141088052113446e-08,3.211066327657268e-15,0.044650372
0.205,0.265,4.451287116680192e-10,4.6765512333934647e-14,0.04465023
0.485,0.585,1.6417873123913607e-21,0.0012496416456997395,0.044650674
0.155,0.225,1.2066199595039961e-08,5.7461267575659775e-18,0.044650555
0.35500000000000004,0.435,1.0,5.219746547320453e-26,0.04509419
0.34500000000000003,0.435,1.0,5.219746547320453e-26,0.04270467
0.485,0.535,1.6417873123913607e-21,1.3330119372767513e-06,0.044650257
0.535,0.615,1.3330119372767513e-06,3.329516823673737e-23,0.0446526
0.915,0.985,1.0,1.271735928945579e-29,0.044650808
0.905,0.985,1.0,1.271735928945579e-29,0.044650692
0.155,0.245,1.2066199595039961e-08,9.784282449570046e-22,0.044556975
0.35500000000000004,0.455,1.0,1.1409260148064133e-29,0.044606507
0.405,0.455,1.0,1.1409260148064133e-29,0.044633143
0.845,0.935,0.9999711513519288,3.7192795484876005e-30,0.041586436
0.855,0.935,0.9997250437736512,3.7192795484876005e-30,0.04376872
0.615,0.685,3.329516823673737e-23,9.26321277461284e-08,0.04478065
0.265,0.315,4.6765512333934647e-14,6.335999674853259e-17,0.26771098
0.615,0.665,3.329516823673737e-23,1.2637926261049873e-08,0.044877704
0.515,0.615,1.1141088052113446e-08,3.329516823673737e-23,0.044652484
0.225,0.265,5.7461267575659775e-18,4.6765512333934647e-14,0.04465023
0.435,0.515,5.219746547320453e-26,1.1141088052113446e-08,0.04465021
0.225,0.315,5.7461267575659775e-18,6.335999674853259e-17,0.11782497
0.455,0.535,1.1409260148064133e-29,1.3330119372767513e-06,0.044650257
0.485,0.555,1.6417873123913607e-21,3.211066327657268e-15,0.04465032
0.765,0.845,1.0460227132471339e-36,0.9999711513519288,0.661584
0.765,0.855,1.0460227132471339e-36,0.9997250437736512,0.61873853
0.455,0.515,1.1409260148064133e-29,1.1141088052113446e-08,0.04465023
0.555,0.615,3.211066327657268e-15,3.329516823673737e-23,0.044653874
0.245,0.315,9.784282449570046e-22,6.335999674853259e-17,0.16986597
0.685,0.765,9.26321277461284e-08,1.0460227132471339e-36,0.14063664
0.665,0.765,1.2637926261049873e-08,1.0460227132471339e-36,0.10608707
0.435,0.485,5.219746547320453e-26,1.6417873123913607e-21,0.04465023
0.765,0.805,1.0460227132471339e-36,6.298790443922664e-17,0.49390775
0.935,0.985,3.7192795484876005e-30,1.271735928945579e-29,0.044651072
0.905,0.995,1.0,0.0,0.04465083
0.915,0.995,1.0,0.0,0.044650838
0.935,0.995,3.7192795484876005e-30,0.0,0.04465088
