xmin,xmax,xmin_score,xmax_score,iou_score
0.505,0.5750000000000001,1.0,1.0,0.2609966
0.28500000000000003,0.335,1.0,1.0,0.7442937
0.905,0.945,1.0,1.0,0.729675
0.895,0.945,1.0,1.0,0.65920883
0.5750000000000001,0.645,1.0,1.0,0.80977046
0.515,0.5750000000000001,1.0,1.0,0.2874903
0.515,0.555,1.0,1.0,0.59047014
0.505,0.555,1.0,1.0,0.43424496
0.505,0.545,1.0,1.0,0.6497638
0.295,0.335,1.0,1.0,0.7862675
0.945,0.995,1.0,1.0,0.7360085
0.735,0.785,0.9999998807907104,1.0,0.80335593
0.735,0.795,0.9999998807907104,1.0,0.70321584
0.505,0.5650000000000001,1.0,0.9999984502792358,0.34005138
0.515,0.5650000000000001,1.0,0.9999984502792358,0.42202747
0.905,0.975,1.0,0.0008433873299509287,0.5929966
0.295,0.35500000000000004,1.0,1.8028131307801232e-05,0.5636975
0.28500000000000003,0.35500000000000004,1.0,1.8028131307801232e-05,0.49680746
0.215,0.28500000000000003,1.8200903895149168e-08,1.0,0.044998605
0.615,0.655,8.610283153132059e-09,1.0,0.3629299
0.555,0.615,1.0,8.610283153132059e-09,0.47847772
0.545,0.615,1.0,8.610283153132059e-09,0.35515997
0.5650000000000001,0.615,0.9999984502792358,8.610283153132059e-09,0.5779172
0.755,0.795,6.613462000260029e-10,1.0,0.36391446
0.645,0.6950000000000001,1.0,2.4694364608723873e-11,0.042444866
0.655,0.6950000000000001,1.0,2.4694364608723873e-11,0.04458754
0.35500000000000004,0.415,1.8028131307801232e-05,1.1479077102194424e-06,0.04465021
0.785,0.845,1.0,9.984925213035735e-12,0.042176403
0.845,0.895,9.984925213035735e-12,1.0,0.04437922
0.845,0.905,9.984925213035735e-12,1.0,0.04816033
0.795,0.845,1.0,9.984925213035735e-12,0.044233903
0.435,0.505,1.4427579140066647e-12,1.0,0.044998646
0.485,0.555,1.3955481735494765e-13,1.0,0.2690406
0.485,0.545,1.3955481735494765e-13,1.0,0.36631092
0.875,0.945,2.3043897671802932e-15,1.0,0.4886095
0.415,0.485,1.1479077102194424e-06,1.3955481735494765e-13,0.044650402
0.6950000000000001,0.755,2.4694364608723873e-11,6.613462000260029e-10,0.21153142
0.265,0.335,1.0400033597291246e-20,1.0,0.52639127
0.785,0.8250000000000001,1.0,9.952556350881334e-21,0.042734884
0.8250000000000001,0.895,9.952556350881334e-21,1.0,0.044998605
0.095,0.14500000000000002,1.2567613339342646e-05,9.332618939015232e-17,0.04465023
0.035,0.095,6.076409843195897e-19,1.2567613339342646e-05,0.04465031
0.14500000000000002,0.215,9.332618939015232e-17,1.8200903895149168e-08,0.04465023
0.07500000000000001,0.14500000000000002,9.175445292441964e-09,9.332618939015232e-17,0.04465042
0.435,0.485,1.4427579140066647e-12,1.3955481735494765e-13,0.04465023
0.035,0.07500000000000001,6.076409843195897e-19,9.175445292441964e-09,0.044650257
0.455,0.515,3.0345152500479504e-27,1.0,0.048160363
0.455,0.505,3.0345152500479504e-27,1.0,0.04437928
0.675,0.735,4.892338244922329e-28,0.9999998807907104,0.048160285
0.215,0.265,1.8200903895149168e-08,1.0400033597291246e-20,0.04465023
0.755,0.8250000000000001,6.613462000260029e-10,9.952556350881334e-21,0.21780251
0.8250000000000001,0.875,9.952556350881334e-21,2.3043897671802932e-15,0.04465023
0.115,0.17500000000000002,7.314690302146799e-20,1.0061331309705456e-16,0.04465023
0.615,0.675,8.610283153132059e-09,4.892338244922329e-28,0.25285676
0.005,0.07500000000000001,0.0,9.175445292441964e-09,0.044650268
