xmin,xmax,xmin_score,xmax_score,iou_score
0.095,0.215,1.0,0.172509104013443,0.13211885
0.105,0.215,1.0,0.172509104013443,0.14304572
0.015,0.105,0.09076163917779922,1.0,0.6681096
0.015,0.095,0.09076163917779922,1.0,0.70295274
0.5750000000000001,0.665,0.017426876351237297,1.0,0.06510415
0.5750000000000001,0.655,0.017426876351237297,1.0,0.06534098
0.105,0.165,1.0,0.00886278972029686,0.068282045
0.095,0.165,1.0,0.00886278972029686,0.06294812
0.165,0.215,0.00886278972029686,0.172509104013443,0.42033783
0.605,0.655,0.0008099191472865641,1.0,0.069680065
0.605,0.665,0.0008099191472865641,1.0,0.069680735
0.065,0.105,0.0006252112798392773,1.0,0.36532184
0.385,0.485,0.032282888889312744,0.010697130113840105,0.7566681
0.545,0.665,0.0003341135161463171,1.0,0.11496132
0.545,0.655,0.0003341135161463171,1.0,0.12487278
0.485,0.5750000000000001,0.010697130113840105,0.017426876351237297,0.4632074
0.365,0.485,0.011142756789922714,0.010697130113840105,0.79708266
0.015,0.065,0.09076163917779922,0.0006252112798392773,0.48356104
0.915,0.955,0.0018513882532715802,0.013600589707493782,0.0699612
0.845,0.955,0.0013504424132406716,0.013600589707493782,0.06992866
0.165,0.235,0.00886278972029686,0.0010272962972521784,0.62800807
0.485,0.605,0.010697130113840105,0.0008099191472865641,0.40565002
0.385,0.445,0.032282888889312744,0.0002445481077302248,0.6078353
0.065,0.165,0.0006252112798392773,0.00886278972029686,0.108511016
0.485,0.545,0.010697130113840105,0.0003341135161463171,0.17814471
0.365,0.445,0.011142756789922714,0.0002445481077302248,0.6620691
0.845,0.915,0.0013504424132406716,0.0018513882532715802,0.06981001
0.365,0.415,0.011142756789922714,0.0001942072995007038,0.58305657
0.415,0.485,0.0001942072995007038,0.010697130113840105,0.60464317
0.865,0.955,0.00015235375030897558,0.013600589707493782,0.07002416
0.865,0.915,0.00015235375030897558,0.0018513882532715802,0.06983672
0.545,0.605,0.0003341135161463171,0.0008099191472865641,0.2572479
0.095,0.135,1.0,1.48484616602218e-07,0.06419324
0.445,0.545,0.0002445481077302248,0.0003341135161463171,0.25008982
0.135,0.215,1.48484616602218e-07,0.172509104013443,0.21332183
0.235,0.34500000000000003,0.0010272962972521784,1.4756547898286954e-05,0.20409206
0.34500000000000003,0.445,1.4756547898286954e-05,0.0002445481077302248,0.49849084
0.34500000000000003,0.415,1.4756547898286954e-05,0.0001942072995007038,0.34027943
0.655,0.775,1.0,1.129806803668032e-09,0.07439958
0.665,0.775,1.0,1.129806803668032e-09,0.07500271
