xmin,xmax,xmin_score,xmax_score,iou_score
0.855,0.905,1.0,1.0,0.04437922
0.785,0.855,1.0,1.0,0.04192179
0.715,0.785,1.0,1.0,0.4854696
0.725,0.785,1.0,1.0,0.55877167
0.745,0.785,1.0,1.0,0.60631377
0.855,0.915,1.0,1.0,0.04816033
0.845,0.915,1.0,1.0,0.048574273
0.715,0.755,1.0,1.0,0.1799723
0.785,0.845,1.0,1.0,0.042176403
0.845,0.905,1.0,1.0,0.04463096
0.685,0.755,0.9999994039535522,1.0,0.40411
0.685,0.745,0.9999994039535522,1.0,0.5393178
0.805,0.855,6.945723271201132e-06,1.0,0.04465023
0.755,0.805,1.0,6.945723271201132e-06,0.42159113
0.745,0.805,1.0,6.945723271201132e-06,0.30800286
0.615,0.685,5.2236782721593045e-06,0.9999994039535522,0.04957481
0.905,0.985,1.0,5.202419828265191e-08,0.6943185
0.915,0.985,1.0,5.202419828265191e-08,0.6941426
0.17500000000000002,0.245,2.52670724876225e-05,1.0765843398985453e-05,0.04460277
0.905,0.955,1.0,1.2332025678407632e-10,0.57791746
0.915,0.955,1.0,1.2332025678407632e-10,0.65867704
0.245,0.305,1.0765843398985453e-05,4.37587232227088e-06,0.04465271
0.105,0.14500000000000002,6.85670329403365e-07,5.465079448185861e-05,0.04464734
0.105,0.17500000000000002,6.85670329403365e-07,2.52670724876225e-05,0.05030462
0.8250000000000001,0.905,3.1460080309082816e-13,1.0,0.045382936
0.785,0.8250000000000001,1.0,3.1460080309082816e-13,0.042734884
0.755,0.8250000000000001,1.0,3.1460080309082816e-13,0.22360176
0.655,0.725,1.526767675942575e-15,1.0,0.25647023
0.655,0.715,1.526767675942575e-15,1.0,0.36213416
0.055,0.105,1.0041174836050716e-10,6.85670329403365e-07,0.04465023
0.305,0.35500000000000004,4.37587232227088e-06,7.747955380575656e-13,0.0447976
0.14500000000000002,0.215,5.465079448185861e-05,1.8579750283735427e-15,0.058466952
0.615,0.655,5.2236782721593045e-06,1.526767675942575e-15,0.046693023
0.215,0.265,1.8579750283735427e-15,1.3368635620736313e-07,0.04465018
0.525,0.5750000000000001,1.5595413849212042e-10,8.588581235091651e-13,0.04465023
0.525,0.595,1.5595413849212042e-10,2.2989374160988173e-15,0.044650238
0.07500000000000001,0.14500000000000002,1.1387914238671871e-21,5.465079448185861e-05,0.04457834
0.455,0.525,9.517300245657496e-18,1.5595413849212042e-10,0.04465023
0.5750000000000001,0.655,8.588581235091651e-13,1.526767675942575e-15,0.045580093
0.425,0.495,1.0977657110698877e-15,8.320465627251195e-13,0.04465023
0.35500000000000004,0.425,7.747955380575656e-13,1.0977657110698877e-15,0.044643812
0.475,0.525,1.837700637999605e-18,1.5595413849212042e-10,0.04465023
0.395,0.455,2.372583553233997e-11,9.517300245657496e-18,0.04465023
0.595,0.655,2.2989374160988173e-15,1.526767675942575e-15,0.046076745
0.545,0.615,9.019669806247435e-26,5.2236782721593045e-06,0.04457434
0.425,0.475,1.0977657110698877e-15,1.837700637999605e-18,0.04465023
0.035,0.105,1.1839018625775608e-30,6.85670329403365e-07,0.04465023
0.015,0.055,7.21071637852481e-27,1.0041174836050716e-10,0.04465023
0.495,0.545,8.320465627251195e-13,9.019669806247435e-26,0.04465023
0.005,0.055,3.5815373247452515e-28,1.0041174836050716e-10,0.04465023
0.545,0.595,9.019669806247435e-26,2.2989374160988173e-15,0.04465023
0.475,0.545,1.837700637999605e-18,9.019669806247435e-26,0.04465023
0.015,0.07500000000000001,7.21071637852481e-27,1.1387914238671871e-21,0.04465023
0.005,0.07500000000000001,3.5815373247452515e-28,1.1387914238671871e-21,0.04465023
0.035,0.07500000000000001,1.1839018625775608e-30,1.1387914238671871e-21,0.04465023
0.915,0.995,1.0,0.0,0.766305
