xmin,xmax,xmin_score,xmax_score,iou_score
0.525,0.5650000000000001,1.0,1.0,0.04710946
0.475,0.535,1.0,1.0,0.04217655
0.475,0.555,1.0,1.0,0.042961553
0.415,0.475,1.0,1.0,0.8089534
0.405,0.475,1.0,1.0,0.7963998
0.475,0.525,1.0,1.0,0.04244501
0.105,0.14500000000000002,0.9999997615814208,0.9999998807907104,0.04567783
0.14500000000000002,0.195,0.9999998807907104,0.9999969005584716,0.77263093
0.105,0.195,0.9999997615814208,0.9999969005584716,0.44456738
0.5650000000000001,0.655,1.0,0.534977912902832,0.79103124
0.34500000000000003,0.405,9.442379678148428e-07,1.0,0.04463096
0.34500000000000003,0.415,9.442379678148428e-07,1.0,0.048574273
0.14500000000000002,0.225,0.9999998807907104,4.4128407239441003e-07,0.5092985
0.505,0.5650000000000001,4.79722539470373e-10,1.0,0.04816033
0.505,0.555,4.79722539470373e-10,1.0,0.04437922
0.415,0.505,1.0,4.79722539470373e-10,0.5762068
0.195,0.255,0.9999969005584716,4.411275789095726e-10,0.04261654
0.685,0.775,3.6099362388242174e-10,1.0,0.044486742
0.685,0.765,3.6099362388242174e-10,1.0,0.04459599
0.715,0.765,1.4036227735658713e-10,1.0,0.044650886
0.715,0.775,1.4036227735658713e-10,1.0,0.04465076
0.665,0.715,0.9999957084655762,1.4036227735658713e-10,0.04333152
0.655,0.715,0.534977912902832,1.4036227735658713e-10,0.044110343
0.535,0.595,1.0,6.95834362351988e-11,0.3542652
0.525,0.595,1.0,6.95834362351988e-11,0.32689676
0.595,0.665,6.95834362351988e-11,0.9999957084655762,0.5619346
0.435,0.475,6.588304207744143e-11,1.0,0.58724874
0.595,0.655,6.95834362351988e-11,0.534977912902832,0.59704816
0.765,0.805,1.0,2.5686498067445388e-11,0.04465023
0.765,0.845,1.0,1.2204699924300845e-11,0.04465023
0.775,0.845,1.0,1.2204699924300845e-11,0.04465023
0.875,0.935,1.602505996824155e-12,1.0,0.04816033
0.125,0.195,1.7768794248473887e-13,0.9999969005584716,0.6920579
0.045,0.105,7.618119459915085e-14,0.9999997615814208,0.6175644
0.665,0.745,0.9999957084655762,8.520663558400643e-15,0.042866006
0.655,0.745,0.534977912902832,8.520663558400643e-15,0.04208439
0.905,0.975,4.278005545161256e-16,1.0,0.52639127
0.34500000000000003,0.435,9.442379678148428e-07,6.588304207744143e-11,0.11836392
0.555,0.615,1.0,3.483967611298615e-17,0.6141654
0.535,0.615,1.0,3.483967611298615e-17,0.4735043
0.525,0.615,1.0,3.483967611298615e-17,0.4184038
0.5650000000000001,0.615,1.0,3.483967611298615e-17,0.6652624
0.615,0.665,3.483967611298615e-17,0.9999957084655762,0.5043809
0.615,0.655,3.483967611298615e-17,0.534977912902832,0.5708282
0.505,0.595,4.79722539470373e-10,6.95834362351988e-11,0.25000903
0.435,0.505,6.588304207744143e-11,4.79722539470373e-10,0.3104964
0.805,0.875,2.5686498067445388e-11,1.602505996824155e-12,0.04465023
0.685,0.745,3.6099362388242174e-10,8.520663558400643e-15,0.044650838
0.745,0.805,8.520663558400643e-15,2.5686498067445388e-11,0.044650238
0.045,0.125,7.618119459915085e-14,1.7768794248473887e-13,0.40824592
0.615,0.685,3.483967611298615e-17,3.6099362388242174e-10,0.3248885
0.845,0.905,1.2204699924300845e-11,4.278005545161256e-16,0.04465023
0.385,0.435,2.559738322891018e-19,6.588304207744143e-11,0.2677099
0.225,0.315,4.4128407239441003e-07,2.1912832778999866e-25,0.04464998
0.295,0.34500000000000003,4.0500507141523535e-26,9.442379678148428e-07,0.04465023
0.225,0.295,4.4128407239441003e-07,4.0500507141523535e-26,0.044650026
0.255,0.315,4.411275789095726e-10,2.1912832778999866e-25,0.04465023
0.935,0.995,1.0,3.9630043396856134e-38,0.5636976
0.315,0.385,2.1912832778999866e-25,2.559738322891018e-19,0.04465023
0.905,0.995,4.278005545161256e-16,3.9630043396856134e-38,0.30874985
0.005,0.045,0.0,7.618119459915085e-14,0.5476247
