xmin,xmax,xmin_score,xmax_score,iou_score
0.615,0.655,0.994783103466034,1.0,0.49144515
0.595,0.645,0.4603323638439178,1.0,0.5275965
0.595,0.655,0.4603323638439178,1.0,0.46002185
0.185,0.375,0.9474729299545288,0.2402565181255341,0.1543428
0.045,0.185,0.14559629559516907,0.9474729299545288,0.2567404
0.375,0.595,0.2402565181255341,0.4603323638439178,0.759191
0.455,0.645,0.04361539706587792,1.0,0.5994254
0.455,0.655,0.04361539706587792,1.0,0.5846152
0.455,0.615,0.04361539706587792,0.994783103466034,0.59717447
0.525,0.645,0.03320155665278435,1.0,0.5151761
0.525,0.655,0.03320155665278435,1.0,0.49602488
0.525,0.615,0.03320155665278435,0.994783103466034,0.5091517
0.185,0.315,0.9474729299545288,0.0288484338670969,0.28212836
0.185,0.335,0.9474729299545288,0.02146796882152557,0.23313186
0.455,0.595,0.04361539706587792,0.4603323638439178,0.5470408
0.525,0.595,0.03320155665278435,0.4603323638439178,0.54929566
0.375,0.455,0.2402565181255341,0.04361539706587792,0.5511925
0.375,0.525,0.2402565181255341,0.03320155665278435,0.65856093
0.315,0.375,0.0288484338670969,0.2402565181255341,0.068927184
0.655,0.6950000000000001,1.0,0.004992402624338864,0.06966627
0.645,0.6950000000000001,1.0,0.004992402624338864,0.063463375
0.5650000000000001,0.645,0.0049714199267327785,1.0,0.46118844
0.5650000000000001,0.655,0.0049714199267327785,1.0,0.42347792
0.615,0.6950000000000001,0.994783103466034,0.004992402624338864,0.14137526
0.5650000000000001,0.615,0.0049714199267327785,0.994783103466034,0.45971912
0.595,0.6950000000000001,0.4603323638439178,0.004992402624338864,0.17297724
0.655,0.765,1.0,0.001745170564390719,0.073837325
0.645,0.765,1.0,0.001745170564390719,0.07429609
0.615,0.765,0.994783103466034,0.001745170564390719,0.09517131
0.455,0.525,0.04361539706587792,0.03320155665278435,0.47434354
0.315,0.455,0.0288484338670969,0.04361539706587792,0.2842416
0.375,0.5650000000000001,0.2402565181255341,0.0049714199267327785,0.72189254
0.315,0.525,0.0288484338670969,0.03320155665278435,0.48419172
0.335,0.455,0.02146796882152557,0.04361539706587792,0.3304355
0.595,0.765,0.4603323638439178,0.001745170564390719,0.11898079
0.335,0.525,0.02146796882152557,0.03320155665278435,0.5454821
0.655,0.8250000000000001,1.0,0.0007115031476132573,0.23093824
0.645,0.8250000000000001,1.0,0.0007115031476132573,0.20658386
0.615,0.8250000000000001,0.994783103466034,0.0007115031476132573,0.18987688
0.185,0.295,0.9474729299545288,0.0004416470183059573,0.34635207
0.095,0.185,0.0004085022083017975,0.9474729299545288,0.51826936
0.125,0.185,0.00038761465111747384,0.9474729299545288,0.74482
0.165,0.375,0.0013581047533079982,0.2402565181255341,0.17579801
0.455,0.5650000000000001,0.04361539706587792,0.0049714199267327785,0.4892306
0.045,0.165,0.14559629559516907,0.0013581047533079982,0.19985195
0.525,0.6950000000000001,0.03320155665278435,0.004992402624338864,0.3391382
0.525,0.5650000000000001,0.03320155665278435,0.0049714199267327785,0.4720999
0.645,0.855,1.0,0.0001454644079785794,0.2391484
0.655,0.855,1.0,0.0001454644079785794,0.26091555
0.765,0.935,0.001745170564390719,0.07025452703237534,0.67074674
0.295,0.375,0.0004416470183059573,0.2402565181255341,0.070171975
0.045,0.095,0.14559629559516907,0.0004085022083017975,0.26157737
0.045,0.125,0.14559629559516907,0.00038761465111747384,0.16211495
0.765,0.965,0.001745170564390719,0.030963052064180374,0.59873426
0.8250000000000001,0.935,0.0007115031476132573,0.07025452703237534,0.6599234
0.165,0.315,0.0013581047533079982,0.0288484338670969,0.30303648
0.165,0.335,0.0013581047533079982,0.02146796882152557,0.27593717
0.5650000000000001,0.6950000000000001,0.0049714199267327785,0.004992402624338864,0.253226
0.8250000000000001,0.965,0.0007115031476132573,0.030963052064180374,0.5918848
0.295,0.455,0.0004416470183059573,0.04361539706587792,0.22763623
0.885,0.935,0.00023278572189155966,0.07025452703237534,0.4864358
0.125,0.315,0.00038761465111747384,0.0288484338670969,0.40120494
0.185,0.275,0.9474729299545288,1.1772645848395767e-05,0.45333862
0.855,0.935,0.0001454644079785794,0.07025452703237534,0.6188559
0.295,0.335,0.0004416470183059573,0.02146796882152557,0.07574674
0.6950000000000001,0.765,0.004992402624338864,0.001745170564390719,0.079178266
0.5650000000000001,0.765,0.0049714199267327785,0.001745170564390719,0.15194944
0.125,0.335,0.00038761465111747384,0.02146796882152557,0.3692654
0.885,0.965,0.00023278572189155966,0.030963052064180374,0.33430088
0.645,0.805,1.0,5.597581548499875e-06,0.16709235
0.655,0.805,1.0,5.597581548499875e-06,0.18124974
0.615,0.805,0.994783103466034,5.597581548499875e-06,0.15715271
0.915,0.965,0.00016923435032367706,0.030963052064180374,0.16064937
0.855,0.965,0.0001454644079785794,0.030963052064180374,0.48242763
0.6950000000000001,0.8250000000000001,0.004992402624338864,0.0007115031476132573,0.3599873
0.275,0.375,1.1772645848395767e-05,0.2402565181255341,0.09011321
0.595,0.805,0.4603323638439178,5.597581548499875e-06,0.16334577
0.415,0.615,1.2528706747616523e-06,0.994783103466034,0.7399325
0.765,0.8250000000000001,0.001745170564390719,0.0007115031476132573,0.5487507
0.6950000000000001,0.885,0.004992402624338864,0.00023278572189155966,0.5202112
0.6950000000000001,0.915,0.004992402624338864,0.00016923435032367706,0.5488429
0.6950000000000001,0.855,0.004992402624338864,0.0001454644079785794,0.4258366
0.655,0.735,1.0,6.424657499337627e-07,0.06607302
0.645,0.735,1.0,6.424657499337627e-07,0.06290806
0.615,0.735,0.994783103466034,6.424657499337627e-07,0.093804695
0.165,0.295,0.0013581047533079982,0.0004416470183059573,0.32848808
0.415,0.595,1.2528706747616523e-06,0.4603323638439178,0.678647
0.095,0.165,0.0004085022083017975,0.0013581047533079982,0.33623028
