xmin,xmax,xmin_score,xmax_score,iou_score
0.525,0.5650000000000001,1.0,1.0,0.7856361
0.655,0.6950000000000001,1.0,1.0,0.5223179
0.685,0.735,1.0,1.0,0.6732036
0.5650000000000001,0.615,1.0,1.245554557272044e-07,0.14122029
0.615,0.655,1.245554557272044e-07,1.0,0.0471092
0.325,0.375,7.196359064209901e-08,3.691701522257063e-07,0.04465631
0.885,0.925,1.3718766922465875e-06,3.0468498835034548e-09,0.04465023
0.055,0.095,7.1087242758949296e-06,6.927586675805874e-17,0.044651836
0.845,0.885,1.0826475692422723e-17,1.3718766922465875e-06,0.04465023
0.185,0.225,0.9185634255409241,1.3912221694578494e-27,0.6315127
0.865,0.905,4.370576717175495e-16,7.15839334423235e-13,0.04465023
0.8150000000000001,0.865,4.820479353301158e-20,4.370576717175495e-16,0.04465023
