xmin,xmax,xmin_score,xmax_score,iou_score
0.105,0.155,1.0,1.0,0.044280775
0.005,0.105,1.0,1.0,0.7801157
0.005,0.095,1.0,1.0,0.8082809
0.105,0.165,1.0,1.0,0.048034884
0.095,0.165,1.0,1.0,0.04620621
0.095,0.155,1.0,1.0,0.042702466
0.165,0.265,1.0,0.9999998807907104,0.7394811
0.165,0.245,1.0,0.8470357060432434,0.7513851
0.155,0.245,1.0,0.8470357060432434,0.76086473
0.035,0.105,2.1571153752120154e-08,1.0,0.51334363
0.035,0.095,2.1571153752120154e-08,1.0,0.6177661
0.275,0.335,1.0,3.95173493927814e-09,0.043985616
0.265,0.335,0.9999998807907104,3.95173493927814e-09,0.0420775
0.245,0.335,0.8470357060432434,3.95173493927814e-09,0.06421116
0.845,0.905,3.0092622182564807e-05,4.330218246195727e-07,0.044652097
0.265,0.315,0.9999998807907104,7.651441329484254e-13,0.042486817
0.245,0.315,0.8470357060432434,7.651441329484254e-13,0.08802624
0.865,0.905,7.189355222259052e-10,4.330218246195727e-07,0.044652894
0.905,0.965,4.330218246195727e-07,3.3597690601849806e-11,0.044649996
0.865,0.965,7.189355222259052e-10,3.3597690601849806e-11,0.044651233
0.905,0.945,4.330218246195727e-07,3.174354225657372e-14,0.044650063
0.205,0.275,6.068941708870638e-23,1.0,0.41477713
0.165,0.205,1.0,6.068941708870638e-23,0.65867704
0.155,0.205,1.0,6.068941708870638e-23,0.57791746
0.105,0.205,1.0,6.068941708870638e-23,0.3038085
0.205,0.265,6.068941708870638e-23,0.9999998807907104,0.49428922
0.865,0.945,7.189355222259052e-10,3.174354225657372e-14,0.04465148
0.645,0.735,7.579301634008315e-14,5.808161937514989e-11,0.06043553
0.555,0.645,6.1763406888903916e-12,7.579301634008315e-14,0.04642935
0.795,0.845,2.0994834061695203e-23,3.0092622182564807e-05,0.04465023
0.005,0.065,1.0,1.9800113813024658e-28,0.6662162
0.065,0.105,1.9800113813024658e-28,1.0,0.3629299
0.065,0.155,1.9800113813024658e-28,1.0,0.14814682
0.065,0.165,1.9800113813024658e-28,1.0,0.13238613
0.685,0.735,1.3535115004174564e-18,5.808161937514989e-11,0.04465023
0.585,0.645,4.613098131842162e-16,7.579301634008315e-14,0.04661805
0.665,0.735,4.099116014479432e-19,5.808161937514989e-11,0.042624068
0.555,0.615,6.1763406888903916e-12,6.040083689607747e-19,0.04465023
0.335,0.415,3.95173493927814e-09,2.4171556416636677e-22,0.044651132
0.645,0.685,7.579301634008315e-14,1.3535115004174564e-18,0.14041278
0.475,0.555,1.3629088214756843e-20,6.1763406888903916e-12,0.04465023
0.505,0.555,7.141590642066575e-21,6.1763406888903916e-12,0.04465023
0.795,0.865,2.0994834061695203e-23,7.189355222259052e-10,0.04465023
0.735,0.795,5.808161937514989e-11,2.0994834061695203e-23,0.04465023
0.585,0.665,4.613098131842162e-16,4.099116014479432e-19,0.08313461
0.505,0.585,7.141590642066575e-21,4.613098131842162e-16,0.04465023
0.615,0.685,6.040083689607747e-19,1.3535115004174564e-18,0.08479232
0.615,0.665,6.040083689607747e-19,4.099116014479432e-19,0.13342345
0.8150000000000001,0.905,1.4565337442687878e-32,4.330218246195727e-07,0.044651214
0.335,0.395,3.95173493927814e-09,4.306167296468971e-31,0.044651736
0.8150000000000001,0.865,1.4565337442687878e-32,7.189355222259052e-10,0.04465023
0.415,0.475,2.4171556416636677e-22,1.3629088214756843e-20,0.04465023
0.415,0.505,2.4171556416636677e-22,7.141590642066575e-21,0.04465023
0.735,0.8150000000000001,5.808161937514989e-11,1.4565337442687878e-32,0.04465023
0.445,0.505,7.715885748201443e-23,7.141590642066575e-21,0.04465023
0.315,0.395,7.651441329484254e-13,4.306167296468971e-31,0.044651654
0.395,0.475,4.306167296468971e-31,1.3629088214756843e-20,0.04465023
0.395,0.445,4.306167296468971e-31,7.715885748201443e-23,0.04465023
0.905,0.995,4.330218246195727e-07,0.0,0.044650026
0.945,0.995,3.174354225657372e-14,0.0,0.04465023
