xmin,xmax,xmin_score,xmax_score,iou_score
0.295,0.365,0.6324854493141174,0.999391794204712,0.08594394
0.895,0.975,0.3066462874412537,0.6670670509338379,0.5595337
0.395,0.505,0.12144489586353302,0.8671689033508301,0.7289702
0.5650000000000001,0.645,0.09839805215597153,0.9946854114532472,0.088736646
0.505,0.5650000000000001,0.8671689033508301,0.09839805215597153,0.6302275
0.295,0.395,0.6324854493141174,0.12144489586353302,0.073326364
0.255,0.365,0.061145201325416565,0.999391794204712,0.13276435
0.805,0.895,0.02614498883485794,0.3066462874412537,0.4910174
0.155,0.255,0.08190309256315231,0.061145201325416565,0.69124293
0.095,0.155,0.05387428030371666,0.08190309256315231,0.41501185
0.365,0.475,0.999391794204712,0.001969729783013463,0.6800888
0.065,0.155,0.01753965951502323,0.08190309256315231,0.49877
0.035,0.155,0.01288195699453354,0.08190309256315231,0.70752966
0.645,0.775,0.9946854114532472,0.0007824631175026298,0.37187257
0.035,0.095,0.01288195699453354,0.05387428030371666,0.62335247
0.135,0.255,0.006655449979007244,0.061145201325416565,0.5870571
0.095,0.135,0.05387428030371666,0.006655449979007244,0.6276232
0.775,0.895,0.0007824631175026298,0.3066462874412537,0.38487604
0.395,0.475,0.12144489586353302,0.001969729783013463,0.7676583
0.475,0.5650000000000001,0.001969729783013463,0.09839805215597153,0.4636338
0.065,0.135,0.01753965951502323,0.006655449979007244,0.6368754
0.035,0.135,0.01288195699453354,0.006655449979007244,0.784299
0.205,0.295,0.00013139446673449132,0.6324854493141174,0.56098634
0.155,0.205,0.08190309256315231,0.00013139446673449132,0.5889969
0.205,0.255,0.00013139446673449132,0.061145201325416565,0.46892402
0.095,0.205,0.05387428030371666,0.00013139446673449132,0.29156336
0.135,0.205,0.006655449979007244,0.00013139446673449132,0.33203796
0.185,0.295,8.238516784331295e-07,0.6324854493141174,0.68402684
0.645,0.745,0.9946854114532472,4.60404095292688e-07,0.3757139
0.185,0.255,8.238516784331295e-07,0.061145201325416565,0.5133345
0.095,0.185,0.05387428030371666,8.238516784331295e-07,0.25317466
0.065,0.185,0.01753965951502323,8.238516784331295e-07,0.33433196
0.745,0.805,4.60404095292688e-07,0.02614498883485794,0.16369635
0.855,0.975,1.7476718738862473e-08,0.6670670509338379,0.6754946
0.645,0.725,0.9946854114532472,8.227380554615138e-09,0.23808712
0.135,0.185,0.006655449979007244,8.238516784331295e-07,0.19938597
0.855,0.895,1.7476718738862473e-08,0.3066462874412537,0.6665855
0.605,0.645,1.8413791602611687e-09,0.9946854114532472,0.06978143
0.505,0.605,0.8671689033508301,1.8413791602611687e-09,0.6501518
0.365,0.445,0.999391794204712,8.191637368426541e-10,0.46629828
0.445,0.505,8.191637368426541e-10,0.8671689033508301,0.43619266
0.645,0.6950000000000001,0.9946854114532472,4.83032447373688e-10,0.096376784
0.805,0.855,0.02614498883485794,1.7476718738862473e-08,0.5355819
0.725,0.805,8.227380554615138e-09,0.02614498883485794,0.19624262
0.395,0.445,0.12144489586353302,8.191637368426541e-10,0.68397486
0.445,0.5650000000000001,8.191637368426541e-10,0.09839805215597153,0.38172185
0.5650000000000001,0.6950000000000001,0.09839805215597153,4.83032447373688e-10,0.08201532
0.775,0.855,0.0007824631175026298,1.7476718738862473e-08,0.34501466
0.6950000000000001,0.805,4.83032447373688e-10,0.02614498883485794,0.30345947
0.725,0.775,8.227380554615138e-09,0.0007824631175026298,0.23799595
0.475,0.605,0.001969729783013463,1.8413791602611687e-09,0.54132533
0.8350000000000001,0.895,1.0525605560751659e-11,0.3066462874412537,0.523142
0.6950000000000001,0.775,4.83032447373688e-10,0.0007824631175026298,0.38958225
0.775,0.8350000000000001,0.0007824631175026298,1.0525605560751659e-11,0.29524586
0.745,0.855,4.60404095292688e-07,1.7476718738862473e-08,0.26807344
0.6950000000000001,0.745,4.83032447373688e-10,4.60404095292688e-07,0.50864595
0.725,0.855,8.227380554615138e-09,1.7476718738862473e-08,0.27050868
0.605,0.725,1.8413791602611687e-09,8.227380554615138e-09,0.14249451
0.745,0.8350000000000001,4.60404095292688e-07,1.0525605560751659e-11,0.26089326
0.605,0.6950000000000001,1.8413791602611687e-09,4.83032447373688e-10,0.07659616
0.725,0.8350000000000001,8.227380554615138e-09,1.0525605560751659e-11,0.26387858
0.895,0.995,0.3066462874412537,1.892599770677015e-29,0.5898226
0.005,0.095,0.0,0.05387428030371666,0.5929133
0.005,0.135,0.0,0.006655449979007244,0.79132414
0.005,0.065,0.0,0.01753965951502323,0.4554866
