xmin,xmax,xmin_score,xmax_score,iou_score
0.14500000000000002,0.235,1.0,1.0,0.8082853
0.065,0.125,0.09839575737714767,1.0,0.044650238
0.065,0.135,0.09839575737714767,1.0,0.044998616
0.065,0.14500000000000002,0.09839575737714767,1.0,0.04889832
0.045,0.125,4.0369616272073467e-07,1.0,0.044547725
0.125,0.215,1.0,5.602874253440858e-08,0.64898163
0.135,0.215,1.0,5.602874253440858e-08,0.6943185
0.14500000000000002,0.215,1.0,5.602874253440858e-08,0.6941426
0.015,0.065,2.2685247777487483e-11,0.09839575737714767,0.044648938
0.615,0.655,6.579233013326302e-05,3.201509890526921e-10,0.04465023
0.245,0.315,1.0,7.587865137105056e-15,0.04389056
0.235,0.315,1.0,7.587865137105056e-15,0.04172535
0.185,0.235,6.902954719471704e-15,1.0,0.60718805
0.185,0.245,6.902954719471704e-15,1.0,0.47391585
0.135,0.185,1.0,6.902954719471704e-15,0.5779174
0.125,0.185,1.0,6.902954719471704e-15,0.49006322
0.655,0.7050000000000001,3.201509890526921e-10,3.7549472153841634e-07,0.04465023
0.555,0.615,1.4559374756153989e-12,6.579233013326302e-05,0.04465023
0.515,0.585,3.3245526331882047e-09,2.0915374321361924e-08,0.04465023
0.235,0.295,1.0,2.4665197414267525e-17,0.042176403
0.245,0.295,1.0,2.4665197414267525e-17,0.044233926
0.585,0.655,2.0915374321361924e-08,3.201509890526921e-10,0.04465023
0.515,0.555,3.3245526331882047e-09,1.4559374756153989e-12,0.04465023
0.485,0.555,1.3346253789625617e-11,1.4559374756153989e-12,0.04465023
0.235,0.275,1.0,7.02038085131482e-24,0.042734884
0.635,0.7050000000000001,1.7319014665990212e-17,3.7549472153841634e-07,0.04465023
0.7050000000000001,0.775,3.7549472153841634e-07,1.4269004532882633e-17,0.044650372
0.215,0.295,5.602874253440858e-08,2.4665197414267525e-17,0.07693365
0.7050000000000001,0.795,3.7549472153841634e-07,1.7904115495605607e-18,0.044650838
0.585,0.635,2.0915374321361924e-08,1.7319014665990212e-17,0.04465023
0.855,0.925,4.857053017423159e-17,3.3624212355393146e-12,0.04465023
0.655,0.745,3.201509890526921e-10,1.3478277356334514e-19,0.04465021
0.315,0.385,7.587865137105056e-15,5.4077226095509975e-15,0.044650372
0.555,0.635,1.4559374756153989e-12,1.7319014665990212e-17,0.04465023
0.425,0.485,8.666059017036831e-19,1.3346253789625617e-11,0.04465023
0.215,0.275,5.602874253440858e-08,7.02038085131482e-24,0.11711162
0.295,0.34500000000000003,2.4665197414267525e-17,7.679457350790505e-15,0.044650268
0.775,0.8150000000000001,1.4269004532882633e-17,4.81110436524059e-15,0.044650268
0.34500000000000003,0.425,7.679457350790505e-15,8.666059017036831e-19,0.04465023
0.005,0.065,1.0467752949501483e-32,0.09839575737714767,0.044671558
0.775,0.855,1.4269004532882633e-17,4.857053017423159e-17,0.044650145
0.745,0.8150000000000001,1.3478277356334514e-19,4.81110436524059e-15,0.044650797
0.795,0.855,1.7904115495605607e-18,4.857053017423159e-17,0.044650238
0.445,0.515,1.4713482314560453e-26,3.3245526331882047e-09,0.04465023
0.895,0.955,1.3204685684968163e-26,4.610226644885529e-10,0.04465023
0.745,0.795,1.3478277356334514e-19,1.7904115495605607e-18,0.04465096
0.275,0.34500000000000003,7.02038085131482e-24,7.679457350790505e-15,0.044650257
0.005,0.045,1.0467752949501483e-32,4.0369616272073467e-07,0.044686783
0.925,0.995,3.3624212355393146e-12,6.326589589345927e-29,0.04465096
0.385,0.445,5.4077226095509975e-15,1.4713482314560453e-26,0.04465023
0.8150000000000001,0.895,4.81110436524059e-15,1.3204685684968163e-26,0.04465023
0.875,0.955,1.2473473834117803e-31,4.610226644885529e-10,0.04465021
0.855,0.895,4.857053017423159e-17,1.3204685684968163e-26,0.04465023
0.875,0.925,1.2473473834117803e-31,3.3624212355393146e-12,0.04465023
0.8150000000000001,0.875,4.81110436524059e-15,1.2473473834117803e-31,0.04465023
0.795,0.875,1.7904115495605607e-18,1.2473473834117803e-31,0.04465023
