xmin,xmax,xmin_score,xmax_score,iou_score
0.755,0.805,1.0261584975523874e-05,0.0002442672848701477,0.044701513
0.915,0.955,4.3849351927249803e-10,1.0,0.36390948
0.895,0.945,4.632118993930234e-11,1.0,0.80335957
0.685,0.735,1.0,1.5783395423962787e-11,0.044650394
0.715,0.755,1.958969022552992e-07,1.0261584975523874e-05,0.04465034
0.495,0.545,4.3261690052531776e-07,1.4785445046072712e-07,0.04465023
0.155,0.195,3.54106099997864e-09,7.484639574784069e-09,0.04465023
0.045,0.085,7.050741260172799e-05,9.832883612155216e-15,0.047789495
0.445,0.495,6.853107084635673e-14,4.3261690052531776e-07,0.04465023
0.865,0.915,3.634862549839468e-11,4.3849351927249803e-10,0.21061829
0.235,0.28500000000000003,3.84132379725361e-16,2.0039433934471163e-07,0.04465042
0.195,0.235,7.484639574784069e-09,3.84132379725361e-16,0.04465023
0.425,0.465,2.905464584201933e-11,8.218093533126864e-23,0.04465023
0.465,0.515,8.218093533126864e-23,3.890239791138867e-15,0.04465023
0.125,0.17500000000000002,4.261451608256196e-11,1.9283697124407856e-27,0.044650238
0.305,0.34500000000000003,4.211073807750266e-22,5.001797713219118e-17,0.04465023
0.005,0.045,6.767372509594156e-38,7.050741260172799e-05,0.053564057
0.945,0.995,1.0,0.0,0.042444866
