xmin,xmax,xmin_score,xmax_score,iou_score
0.655,0.6950000000000001,1.0,1.0,0.04509883
0.015,0.105,1.0,1.0,0.7451062
0.6950000000000001,0.745,1.0,1.0,0.7438479
0.465,0.545,1.0,1.0,0.048898235
0.455,0.545,1.0,1.0,0.049128514
0.655,0.745,1.0,1.0,0.3528517
0.465,0.535,1.0,1.0,0.044998605
0.455,0.535,1.0,1.0,0.045381546
0.655,0.7050000000000001,1.0,1.0,0.047985274
0.015,0.07500000000000001,1.0,0.9999996423721312,0.7356171
0.005,0.07500000000000001,1.0,0.9999996423721312,0.7052162
0.665,0.745,0.9999928474426272,1.0,0.4284707
0.665,0.7050000000000001,0.9999928474426272,1.0,0.047569223
0.475,0.535,0.9997085928916932,1.0,0.04463096
0.475,0.545,0.9997085928916932,1.0,0.048574273
0.645,0.7050000000000001,0.9963268637657166,1.0,0.046386093
0.645,0.6950000000000001,0.9963268637657166,1.0,0.043083455
0.645,0.745,0.9963268637657166,1.0,0.265377
0.545,0.645,1.0,0.9963268637657166,0.80620617
0.425,0.465,1.24728940136265e-05,1.0,0.044979867
0.425,0.475,1.24728940136265e-05,0.9997085928916932,0.044903815
0.535,0.595,1.0,3.9719267874716014e-07,0.6141675
0.545,0.595,1.0,3.9719267874716014e-07,0.6652643
0.595,0.655,3.9719267874716014e-07,1.0,0.47391477
0.595,0.665,3.9719267874716014e-07,0.9999928474426272,0.37292185
0.595,0.645,3.9719267874716014e-07,0.9963268637657166,0.60718626
0.845,0.915,1.5151856302964006e-07,1.0,0.051019616
0.745,0.845,1.0,1.5151856302964006e-07,0.04144772
0.845,0.925,1.5151856302964006e-07,1.0,0.050954156
0.385,0.465,1.970063934209065e-08,1.0,0.044801734
0.385,0.455,1.970063934209065e-08,1.0,0.044868376
0.385,0.475,1.970063934209065e-08,0.9997085928916932,0.04479001
0.5650000000000001,0.655,1.4237145684603549e-08,1.0,0.618698
0.5650000000000001,0.665,1.4237145684603549e-08,0.9999928474426272,0.52720886
0.475,0.5650000000000001,0.9997085928916932,1.4237145684603549e-08,0.11836397
0.5650000000000001,0.645,1.4237145684603549e-08,0.9963268637657166,0.6615825
0.6950000000000001,0.795,1.0,3.4199465481776765e-09,0.30005378
0.7050000000000001,0.795,1.0,3.4199465481776765e-09,0.2800077
0.745,0.795,1.0,3.4199465481776765e-09,0.042444866
0.885,0.925,1.2707103425046995e-10,1.0,0.04614814
0.465,0.515,1.0,2.7580675590610504e-11,0.04465023
0.455,0.515,1.0,2.7580675590610504e-11,0.04464601
0.6950000000000001,0.765,1.0,5.871981503466349e-13,0.4964563
0.7050000000000001,0.765,1.0,5.871981503466349e-13,0.5635918
0.665,0.765,0.9999928474426272,5.871981503466349e-13,0.27546194
0.34500000000000003,0.425,2.1196518151800348e-10,1.24728940136265e-05,0.044639308
0.495,0.545,1.1631441608619475e-15,1.0,0.047684375
0.495,0.535,1.1631441608619475e-15,1.0,0.044599
0.795,0.845,3.4199465481776765e-09,1.5151856302964006e-07,0.04465023
0.425,0.515,1.24728940136265e-05,2.7580675590610504e-11,0.044726048
0.845,0.885,1.5151856302964006e-07,1.2707103425046995e-10,0.049240325
