xmin,xmax,xmin_score,xmax_score,iou_score
0.405,0.455,1.0,1.0,0.7442927
0.895,0.995,1.0,1.0,0.79860353
0.7050000000000001,0.775,0.7617008686065674,1.0,0.044650555
0.775,0.875,1.0,0.0012197175528854134,0.07675359
0.415,0.495,1.0,0.0005833749310113491,0.34744847
0.405,0.495,1.0,0.0005833749310113491,0.367832
0.845,0.895,0.0004323639150243253,1.0,0.15423675
0.775,0.845,1.0,0.0004323639150243253,0.04499858
0.35500000000000004,0.405,2.7448868422652595e-06,1.0,0.04437922
0.35500000000000004,0.415,2.7448868422652595e-06,1.0,0.04816033
0.35500000000000004,0.455,2.7448868422652595e-06,1.0,0.31435814
0.495,0.555,0.0005833749310113491,0.001006345497444272,0.044449545
0.8150000000000001,0.895,3.5519644825399155e-07,1.0,0.090822235
0.775,0.8150000000000001,1.0,3.5519644825399155e-07,0.04465023
0.625,0.7050000000000001,3.142076820950024e-07,0.7617008686065674,0.04465034
0.665,0.7050000000000001,3.662210090737972e-08,0.7617008686065674,0.04465023
0.645,0.7050000000000001,2.4391939579260224e-09,0.7617008686065674,0.044650238
0.8150000000000001,0.875,3.5519644825399155e-07,0.0012197175528854134,0.15248771
0.555,0.625,0.001006345497444272,3.142076820950024e-07,0.04465021
0.925,0.995,2.011233540821777e-10,1.0,0.62293136
0.035,0.105,0.22651012241840365,5.194928376361929e-10,0.044697974
0.325,0.415,3.0893061546410916e-12,1.0,0.049130723
0.325,0.405,3.0893061546410916e-12,1.0,0.04538292
0.555,0.645,0.001006345497444272,2.4391939579260224e-09,0.044650257
0.495,0.585,0.0005833749310113491,2.0507773257349977e-09,0.0443988
0.875,0.925,0.0012197175528854134,2.011233540821777e-10,0.36666843
0.845,0.925,0.0004323639150243253,2.011233540821777e-10,0.37319544
0.625,0.665,3.142076820950024e-07,3.662210090737972e-08,0.044650402
0.135,0.195,1.2086428524682447e-09,5.818574663862819e-06,0.0491225
0.555,0.605,0.001006345497444272,5.494702783048755e-12,0.04465023
0.105,0.195,5.194928376361929e-10,5.818574663862819e-06,0.047101818
0.585,0.625,2.0507773257349977e-09,3.142076820950024e-07,0.04465023
0.585,0.665,2.0507773257349977e-09,3.662210090737972e-08,0.04465034
0.455,0.525,1.0,6.152008154123802e-18,0.04332325
0.585,0.645,2.0507773257349977e-09,2.4391939579260224e-09,0.044650268
0.745,0.845,5.923112088285611e-15,0.0004323639150243253,0.045555986
0.605,0.665,5.494702783048755e-12,3.662210090737972e-08,0.04465035
0.725,0.775,1.114310900547581e-19,1.0,0.044650666
0.195,0.255,5.818574663862819e-06,4.683369255695799e-15,0.045232564
0.605,0.645,5.494702783048755e-12,2.4391939579260224e-09,0.044650268
0.195,0.295,5.818574663862819e-06,1.7408520769875474e-15,0.044315405
0.295,0.35500000000000004,1.7408520769875474e-15,2.7448868422652595e-06,0.044650238
0.745,0.8150000000000001,5.923112088285611e-15,3.5519644825399155e-07,0.04465018
0.665,0.745,3.662210090737972e-08,5.923112088285611e-15,0.044650532
0.645,0.745,2.4391939579260224e-09,5.923112088285611e-15,0.04465042
0.525,0.625,6.152008154123802e-18,3.142076820950024e-07,0.044613834
0.725,0.8150000000000001,1.114310900547581e-19,3.5519644825399155e-07,0.04465035
0.625,0.725,3.142076820950024e-07,1.114310900547581e-19,0.044650268
0.255,0.325,4.683369255695799e-15,3.0893061546410916e-12,0.044650238
0.525,0.585,6.152008154123802e-18,2.0507773257349977e-09,0.04465023
0.665,0.725,3.662210090737972e-08,1.114310900547581e-19,0.04465019
0.645,0.725,2.4391939579260224e-09,1.114310900547581e-19,0.04465019
0.525,0.605,6.152008154123802e-18,5.494702783048755e-12,0.044644736
0.105,0.165,5.194928376361929e-10,1.6055488851845819e-21,0.044643193
0.165,0.255,1.6055488851845819e-21,4.683369255695799e-15,0.054063987
