xmin,xmax,xmin_score,xmax_score,iou_score
0.495,0.5650000000000001,1.0,1.0,0.044998605
0.665,0.7050000000000001,1.0,1.0,0.7855373
0.305,0.365,1.0,1.0,0.6950642
0.655,0.7050000000000001,1.0,1.0,0.6732004
0.025,0.07500000000000001,1.0,1.0,0.7442937
0.505,0.5650000000000001,1.0,1.0,0.04463096
0.035,0.07500000000000001,1.0,1.0,0.7862675
0.495,0.5750000000000001,1.0,0.9999997615814208,0.04889832
0.5750000000000001,0.655,0.9999997615814208,1.0,0.7824894
0.505,0.5750000000000001,1.0,0.9999997615814208,0.048574273
0.365,0.405,1.0,0.9999625682830808,0.04274235
0.305,0.34500000000000003,1.0,0.997452437877655,0.72232246
0.34500000000000003,0.405,0.997452437877655,0.9999625682830808,0.106726326
0.035,0.105,1.0,4.778925722348504e-05,0.45181307
0.025,0.105,1.0,4.778925722348504e-05,0.43148163
0.605,0.665,4.013922989543062e-06,1.0,0.3998401
0.605,0.655,4.013922989543062e-06,1.0,0.6011172
0.665,0.735,1.0,3.6229871880344433e-10,0.44271818
0.655,0.735,1.0,3.6229871880344433e-10,0.37807572
0.105,0.165,4.778925722348504e-05,1.1172282938787248e-06,0.04465023
0.165,0.215,1.1172282938787248e-06,2.0743377149301523e-07,0.04465023
0.245,0.305,3.0753110019481056e-14,1.0,0.04816033
0.8350000000000001,0.895,2.927769360283605e-09,3.5653192753670737e-06,0.04465034
0.005,0.07500000000000001,5.030291504518059e-16,1.0,0.52639127
0.8350000000000001,0.915,2.927769360283605e-09,6.496447468862243e-08,0.04465034
0.865,0.915,1.3356912242912249e-09,6.496447468862243e-08,0.04465023
0.445,0.505,4.469136412126821e-17,1.0,0.04465023
0.445,0.495,4.469136412126821e-17,1.0,0.04465023
0.365,0.445,1.0,4.469136412126821e-17,0.04200941
0.405,0.465,0.9999625682830808,5.541252550454615e-20,0.04465023
0.165,0.245,1.1172282938787248e-06,3.0753110019481056e-14,0.04465023
0.795,0.8350000000000001,1.6034293033942437e-12,2.927769360283605e-09,0.04465023
0.795,0.865,1.6034293033942437e-12,1.3356912242912249e-09,0.04465034
0.735,0.795,3.6229871880344433e-10,1.6034293033942437e-12,0.04465023
0.915,0.985,6.496447468862243e-08,4.545304791117482e-16,0.04465023
0.495,0.535,1.0,2.9720492376382664e-24,0.04465023
0.535,0.5750000000000001,2.9720492376382664e-24,0.9999997615814208,0.04710948
0.275,0.34500000000000003,7.103963622451381e-27,0.997452437877655,0.49423063
0.535,0.605,2.9720492376382664e-24,4.013922989543062e-06,0.32689708
0.895,0.945,3.5653192753670737e-06,3.2181393274026183e-24,0.04465023
0.105,0.185,4.778925722348504e-05,3.5080764633206925e-26,0.04465023
0.915,0.995,6.496447468862243e-08,9.25434342703572e-24,0.04465023
0.865,0.945,1.3356912242912249e-09,3.2181393274026183e-24,0.044650238
0.215,0.275,2.0743377149301523e-07,7.103963622451381e-27,0.04465023
0.185,0.245,3.5080764633206925e-26,3.0753110019481056e-14,0.04465023
0.465,0.535,5.541252550454615e-20,2.9720492376382664e-24,0.04465023
0.945,0.995,3.2181393274026183e-24,9.25434342703572e-24,0.04465023
