xmin,xmax,xmin_score,xmax_score,iou_score
0.015,0.055,1.0,1.0,0.7862675
0.665,0.715,1.0,0.9999998807907104,0.8032823
0.885,0.925,0.9995574355125428,1.0,0.7862675
0.625,0.665,1.5762930240595383e-12,1.0,0.047109395
0.8350000000000001,0.885,2.4190804369884688e-17,0.9995574355125428,0.047684375
0.545,0.595,8.29761227175846e-13,5.536103797609827e-10,0.04465035
0.775,0.8150000000000001,7.213068329292581e-07,2.592573298665341e-17,0.04465019
0.5750000000000001,0.625,2.4243938020335202e-12,1.5762930240595383e-12,0.04465059
0.795,0.8350000000000001,4.200306335383487e-12,2.4190804369884688e-17,0.04465023
0.105,0.14500000000000002,2.279132197605235e-16,1.0137033555877328e-16,0.04465023
