xmin,xmax,xmin_score,xmax_score,iou_score
0.495,0.545,1.0,1.0,0.7442937
0.795,0.865,1.0,1.0,0.7964038
0.505,0.545,1.0,1.0,0.7862675
0.185,0.275,1.0,1.0,0.80827767
0.805,0.865,1.0,1.0,0.8089586
0.095,0.185,1.0,1.0,0.048668005
0.095,0.17500000000000002,1.0,1.0,0.04515276
0.085,0.17500000000000002,1.0,1.0,0.043284252
0.035,0.095,0.9999998807907104,1.0,0.703169
0.035,0.085,0.9999998807907104,1.0,0.8033351
0.025,0.095,0.9997885823249816,1.0,0.71929806
0.025,0.085,0.9997885823249816,1.0,0.7776554
0.765,0.805,0.004441302269697189,1.0,0.04710946
0.085,0.135,1.0,0.00047013888251967723,0.04244541
0.095,0.135,1.0,0.00047013888251967723,0.04458742
0.135,0.17500000000000002,0.00047013888251967723,1.0,0.04476942
0.135,0.185,0.00047013888251967723,1.0,0.047813963
0.465,0.545,6.715389417877304e-07,1.0,0.40744662
0.17500000000000002,0.245,1.0,3.1121086863095105e-07,0.63718003
0.185,0.245,1.0,3.1121086863095105e-07,0.66622823
0.245,0.28500000000000003,3.1121086863095105e-07,1.0,0.3629299
0.025,0.065,0.9997885823249816,7.245886735063323e-08,0.5228443
0.765,0.8250000000000001,0.004441302269697189,1.4779594721403557e-06,0.21153359
0.725,0.795,2.4496313311139767e-10,1.0,0.044998616
0.725,0.805,2.4496313311139767e-10,1.0,0.04889832
0.545,0.625,1.0,2.196493126271904e-10,0.041725338
0.065,0.135,7.245886735063323e-08,0.00047013888251967723,0.09277938
0.435,0.495,1.6982273226551214e-11,1.0,0.08616605
0.435,0.505,1.6982273226551214e-11,1.0,0.07929481
0.725,0.765,2.4496313311139767e-10,0.004441302269697189,0.04465023
0.275,0.325,1.0,1.4862666896904922e-14,0.042444866
0.865,0.935,1.0,8.844553710837637e-15,0.04192179
0.495,0.585,1.0,5.993548807080437e-15,0.36507466
0.505,0.585,1.0,5.993548807080437e-15,0.34570464
0.655,0.725,4.2497676489006145e-09,2.4496313311139767e-10,0.04465023
0.385,0.465,1.688027294983671e-13,6.715389417877304e-07,0.05263299
0.005,0.095,1.0276475916671838e-20,1.0,0.5669397
0.005,0.085,1.0276475916671838e-20,1.0,0.65336996
0.245,0.325,3.1121086863095105e-07,1.4862666896904922e-14,0.17159042
0.585,0.655,5.993548807080437e-15,4.2497676489006145e-09,0.04465023
0.865,0.915,1.0,3.8927015844204784e-24,0.042444866
0.385,0.435,1.688027294983671e-13,1.6982273226551214e-11,0.04465023
0.585,0.625,5.993548807080437e-15,2.196493126271904e-10,0.04465023
0.215,0.28500000000000003,8.022508823148133e-25,1.0,0.51333404
0.215,0.275,8.022508823148133e-25,1.0,0.6177569
0.805,0.895,1.0,5.527641547078059e-25,0.57621336
0.325,0.385,1.4862666896904922e-14,1.688027294983671e-13,0.04465023
0.005,0.065,1.0276475916671838e-20,7.245886735063323e-08,0.3688982
0.135,0.215,0.00047013888251967723,8.022508823148133e-25,0.28578705
0.675,0.765,5.954727636417287e-26,0.004441302269697189,0.04465023
0.8250000000000001,0.915,1.4779594721403557e-06,3.8927015844204784e-24,0.25492975
0.8250000000000001,0.895,1.4779594721403557e-06,5.527641547078059e-25,0.31050187
0.6950000000000001,0.765,8.378868249327907e-31,0.004441302269697189,0.04465023
0.675,0.725,5.954727636417287e-26,2.4496313311139767e-10,0.04465023
0.625,0.675,2.196493126271904e-10,5.954727636417287e-26,0.044650238
0.895,0.935,5.527641547078059e-25,8.844553710837637e-15,0.04465023
0.655,0.6950000000000001,4.2497676489006145e-09,8.378868249327907e-31,0.044650238
0.625,0.6950000000000001,2.196493126271904e-10,8.378868249327907e-31,0.04465023
0.915,0.975,3.8927015844204784e-24,7.193488763351726e-35,0.04465023
0.895,0.975,5.527641547078059e-25,7.193488763351726e-35,0.04465023
0.915,0.995,3.8927015844204784e-24,0.0,0.04465023
0.935,0.995,8.844553710837637e-15,0.0,0.04465023
