xmin,xmax,xmin_score,xmax_score,iou_score
0.635,0.675,1.0,1.0,0.04453634
0.5750000000000001,0.625,1.0,1.0,0.8033439
0.685,0.785,1.0,1.0,0.80619067
0.635,0.685,1.0,1.0,0.047629114
0.625,0.685,1.0,1.0,0.046088587
0.625,0.675,1.0,1.0,0.042679336
0.5750000000000001,0.635,1.0,1.0,0.7032089
0.5750000000000001,0.675,1.0,1.0,0.3521072
0.685,0.765,1.0,0.0002268695825478062,0.70402646
0.675,0.765,1.0,0.0002268695825478062,0.71593046
0.505,0.5750000000000001,0.00017507438315078616,1.0,0.048584666
0.535,0.635,6.76995909998368e-07,1.0,0.50378585
0.535,0.625,6.76995909998368e-07,1.0,0.54604536
0.535,0.5750000000000001,6.76995909998368e-07,1.0,0.047109682
0.485,0.5750000000000001,8.917929505969369e-09,1.0,0.049141306
0.435,0.505,1.3047514357822365e-06,0.00017507438315078616,0.04465758
0.555,0.635,2.819883562765746e-11,1.0,0.6464282
0.555,0.625,2.819883562765746e-11,1.0,0.717425
0.785,0.8250000000000001,1.0,2.2287497368489447e-12,0.042734955
0.795,0.845,1.0,1.533751424476204e-12,0.044234015
0.785,0.845,1.0,1.533751424476204e-12,0.04217652
0.385,0.435,3.1973456771083875e-07,1.3047514357822365e-06,0.04465023
0.305,0.385,4.5092889422448934e-08,3.1973456771083875e-07,0.04465149
0.435,0.485,1.3047514357822365e-06,8.917929505969369e-09,0.044649698
0.485,0.535,8.917929505969369e-09,6.76995909998368e-07,0.044676065
0.505,0.555,0.00017507438315078616,2.819883562765746e-11,0.04466561
0.385,0.485,3.1973456771083875e-07,8.917929505969369e-09,0.044649966
0.795,0.895,1.0,1.3268178195675535e-15,0.043465015
0.765,0.8250000000000001,0.0002268695825478062,2.2287497368489447e-12,0.11710922
0.765,0.845,0.0002268695825478062,1.533751424476204e-12,0.07693318
0.785,0.865,1.0,1.985006491767182e-17,0.04172547
0.795,0.865,1.0,1.985006491767182e-17,0.04389064
0.335,0.435,7.103557325693898e-12,1.3047514357822365e-06,0.044650637
0.245,0.305,8.618111085878509e-11,4.5092889422448934e-08,0.04465023
0.225,0.275,8.98849397690249e-12,2.580636930815672e-07,0.04465023
0.335,0.385,7.103557325693898e-12,3.1973456771083875e-07,0.044651978
0.275,0.335,2.580636930815672e-07,7.103557325693898e-12,0.044650145
0.35500000000000004,0.435,4.978593492327432e-13,1.3047514357822365e-06,0.044650026
0.225,0.305,8.98849397690249e-12,4.5092889422448934e-08,0.04465023
0.485,0.555,8.917929505969369e-09,2.819883562765746e-11,0.044666126
0.275,0.35500000000000004,2.580636930815672e-07,4.978593492327432e-13,0.044651408
0.165,0.245,9.956845348213508e-10,8.618111085878509e-11,0.04461797
0.735,0.785,2.6674787915465048e-20,1.0,0.6071459
0.635,0.735,1.0,2.6674787915465048e-20,0.34959802
0.675,0.735,1.0,2.6674787915465048e-20,0.61417174
0.685,0.735,1.0,2.6674787915465048e-20,0.66526836
0.735,0.795,2.6674787915465048e-20,1.0,0.47387975
0.305,0.35500000000000004,4.5092889422448934e-08,4.978593492327432e-13,0.044652376
0.165,0.225,9.956845348213508e-10,8.98849397690249e-12,0.044635158
0.765,0.865,0.0002268695825478062,1.985006491767182e-17,0.059799023
0.245,0.335,8.618111085878509e-11,7.103557325693898e-12,0.04465019
0.095,0.165,2.6111447607316874e-16,9.956845348213508e-10,0.04535211
0.715,0.795,4.117642843331777e-27,1.0,0.5467656
0.715,0.785,4.117642843331777e-27,1.0,0.6228928
0.635,0.715,1.0,4.117642843331777e-27,0.28888962
0.625,0.715,1.0,4.117642843331777e-27,0.23783678
0.8250000000000001,0.895,2.2287497368489447e-12,1.3268178195675535e-15,0.044650238
0.845,0.895,1.533751424476204e-12,1.3268178195675535e-15,0.04465023
0.895,0.975,1.3268178195675535e-15,9.949270004866104e-14,0.04465023
0.045,0.095,1.59940582913215e-13,2.6111447607316874e-16,0.044650048
0.125,0.165,1.3575686799581544e-21,9.956845348213508e-10,0.04574606
0.715,0.765,4.117642843331777e-27,0.0002268695825478062,0.4979287
0.735,0.8250000000000001,2.6674787915465048e-20,2.2287497368489447e-12,0.2946396
0.8250000000000001,0.925,2.2287497368489447e-12,1.1417149903446794e-20,0.04465023
0.845,0.925,1.533751424476204e-12,1.1417149903446794e-20,0.04465023
0.925,0.975,1.1417149903446794e-20,9.949270004866104e-14,0.04465023
0.045,0.125,1.59940582913215e-13,1.3575686799581544e-21,0.044625267
0.895,0.955,1.3268178195675535e-15,1.0063609387084413e-21,0.04465023
0.865,0.925,1.985006491767182e-17,1.1417149903446794e-20,0.04465023
0.865,0.955,1.985006491767182e-17,1.0063609387084413e-21,0.04465023
0.895,0.995,1.3268178195675535e-15,0.0,0.04465023
0.005,0.045,0.0,1.59940582913215e-13,0.04468783
0.005,0.095,0.0,2.6111447607316874e-16,0.044670064
0.925,0.995,1.1417149903446794e-20,0.0,0.04465023
